"seqnames","start","end","width","strand","Conc","Conc_group1","Conc_group2","Fold","p.value","FDR","PeakID"
"chr6",12654507,12654974,468,"*",6.42,0.95,7.4,-6.45,3.08e-20,3.21e-18,"chr6_12654507_12654974"
"chr1",81545422,81546134,713,"*",6.11,2.85,7.04,-4.19,3.08e-20,3.21e-18,"chr1_81545422_81546134"
"chr16",56667731,56670676,2946,"*",7.74,8.41,6.44,1.96,3.12e-20,3.25e-18,"chr16_56667731_56670676"
"chr10",78851309,78852238,930,"*",6.04,2.41,6.98,-4.57,3.14e-20,3.27e-18,"chr10_78851309_78852238"
"chr6",15303305,15304910,1606,"*",7.38,5.95,8.08,-2.13,3.14e-20,3.27e-18,"chr6_15303305_15304910"
"chr13",33126009,33126563,555,"*",6.91,5.1,7.68,-2.58,3.15e-20,3.28e-18,"chr13_33126009_33126563"
"chr5",75616450,75618043,1594,"*",6.54,4.09,7.4,-3.31,3.16e-20,3.29e-18,"chr5_75616450_75618043"
"chr3",44844777,44846307,1531,"*",6.48,0.95,7.47,-6.51,3.18e-20,3.3e-18,"chr3_44844777_44846307"
"chr12",91098794,91100184,1391,"*",6.13,2.47,7.08,-4.61,3.18e-20,3.3e-18,"chr12_91098794_91100184"
"chr11",33723281,33724911,1631,"*",6.95,5.23,7.71,-2.48,3.21e-20,3.32e-18,"chr11_33723281_33724911"
"chr9",129350936,129353678,2743,"*",9.11,8.4,9.58,-1.18,3.22e-20,3.34e-18,"chr9_129350936_129353678"
"chr2",209306944,209308341,1398,"*",7.05,7.83,5.24,2.58,3.23e-20,3.34e-18,"chr2_209306944_209308341"
"chr18",31825534,31827350,1817,"*",7.57,8.25,6.22,2.04,3.23e-20,3.35e-18,"chr18_31825534_31827350"
"chr9",91477093,91477793,701,"*",6.06,2.13,7.01,-4.88,3.24e-20,3.35e-18,"chr9_91477093_91477793"
"chr4",62512302,62512736,435,"*",6.05,2.1,7.01,-4.91,3.26e-20,3.37e-18,"chr4_62512302_62512736"
"chr4",128385270,128387565,2296,"*",7.29,5.83,8,-2.17,3.31e-20,3.42e-18,"chr4_128385270_128387565"
"chr10",24393149,24393863,715,"*",6.12,1.98,7.08,-5.1,3.31e-20,3.42e-18,"chr10_24393149_24393863"
"chr15",51076743,51078052,1310,"*",6.6,7.45,4.23,3.22,3.35e-20,3.46e-18,"chr15_51076743_51078052"
"chr9",70469828,70470851,1024,"*",6.16,2.71,7.09,-4.38,3.39e-20,3.49e-18,"chr9_70469828_70470851"
"chr2",175806987,175807704,718,"*",6.13,2.75,7.06,-4.31,3.43e-20,3.54e-18,"chr2_175806987_175807704"
"chr13",35987298,35988613,1316,"*",6.28,7.18,3.31,3.87,3.46e-20,3.56e-18,"chr13_35987298_35988613"
"chr1",151988273,151989789,1517,"*",7.27,5.69,8.01,-2.32,3.46e-20,3.57e-18,"chr1_151988273_151989789"
"chr11",70872863,70873676,814,"*",6.8,7.61,4.75,2.86,3.48e-20,3.58e-18,"chr11_70872863_70873676"
"chr11",10669303,10670164,862,"*",6.15,2.49,7.09,-4.6,3.51e-20,3.61e-18,"chr11_10669303_10670164"
"chr9",133557896,133559390,1495,"*",7.13,5.41,7.9,-2.49,3.54e-20,3.63e-18,"chr9_133557896_133559390"
"chr12",50749390,50750388,999,"*",6.09,2.83,7.01,-4.18,3.55e-20,3.65e-18,"chr12_50749390_50750388"
"chr6",33547238,33548242,1005,"*",6.41,3.96,7.27,-3.31,3.57e-20,3.67e-18,"chr6_33547238_33548242"
"chr10",75401331,75403320,1990,"*",9.41,8.75,9.86,-1.11,3.6e-20,3.69e-18,"chr10_75401331_75403320"
"chr2",38213889,38214636,748,"*",6.14,3.02,7.05,-4.03,3.63e-20,3.73e-18,"chr2_38213889_38214636"
"chr14",72788089,72789373,1285,"*",6.97,5.02,7.77,-2.75,3.65e-20,3.74e-18,"chr14_72788089_72789373"
"chr12",43653583,43654394,812,"*",6.22,1.76,7.19,-5.43,3.65e-20,3.74e-18,"chr12_43653583_43654394"
"chr17",68328707,68329559,853,"*",6.12,2.79,7.04,-4.25,3.67e-20,3.76e-18,"chr17_68328707_68329559"
"chr14",68471185,68472434,1250,"*",7.4,8.1,5.96,2.15,3.69e-20,3.77e-18,"chr14_68471185_68472434"
"chr20",42652286,42652964,679,"*",6.12,2.98,7.04,-4.06,3.7e-20,3.78e-18,"chr20_42652286_42652964"
"chr12",120770631,120771834,1204,"*",6.57,4.19,7.42,-3.23,3.72e-20,3.79e-18,"chr12_120770631_120771834"
"chr7",3246188,3246836,649,"*",6.2,1.4,7.17,-5.78,3.77e-20,3.85e-18,"chr7_3246188_3246836"
"chr5",123105657,123106458,802,"*",6.25,3.26,7.16,-3.9,3.77e-20,3.85e-18,"chr5_123105657_123106458"
"chr4",128682886,128684603,1718,"*",6.97,7.76,5.05,2.71,3.87e-20,3.95e-18,"chr4_128682886_128684603"
"chr11",61954937,61956394,1458,"*",8.09,8.7,7.01,1.69,3.88e-20,3.95e-18,"chr11_61954937_61956394"
"chr13",76696025,76696972,948,"*",6.43,3.92,7.3,-3.37,3.9e-20,3.97e-18,"chr13_76696025_76696972"
"chr3",172447765,172450167,2403,"*",7.49,8.17,6.17,2,4.03e-20,4.1e-18,"chr3_172447765_172450167"
"chr1",230850963,230851890,928,"*",7.53,6.25,8.19,-1.95,4.07e-20,4.14e-18,"chr1_230850963_230851890"
"chr12",93784306,93785859,1554,"*",7.36,5.91,8.06,-2.15,4.13e-20,4.2e-18,"chr12_93784306_93785859"
"chr10",47198086,47198790,705,"*",6.54,4.34,7.37,-3.03,4.16e-20,4.23e-18,"chr10_47198086_47198790"
"chr7",155590253,155590842,590,"*",6.57,4.39,7.4,-3.01,4.16e-20,4.23e-18,"chr7_155590253_155590842"
"chr12",45705189,45705874,686,"*",6.06,1.88,7.02,-5.14,4.21e-20,4.27e-18,"chr12_45705189_45705874"
"chr7",51647582,51648450,869,"*",6.4,3.91,7.27,-3.36,4.27e-20,4.33e-18,"chr7_51647582_51648450"
"chr14",38189881,38191293,1413,"*",7.08,7.84,5.41,2.42,4.27e-20,4.33e-18,"chr14_38189881_38191293"
"chr13",20389866,20391041,1176,"*",6.77,4.83,7.57,-2.74,4.29e-20,4.35e-18,"chr13_20389866_20391041"
"chr8",117650039,117650874,836,"*",6.68,4.68,7.49,-2.8,4.3e-20,4.35e-18,"chr8_117650039_117650874"
"chr11",6323355,6323757,403,"*",6.3,7.2,3.32,3.88,4.37e-20,4.42e-18,"chr11_6323355_6323757"
"chr10",2835236,2836483,1248,"*",6.18,3.24,7.08,-3.84,4.46e-20,4.5e-18,"chr10_2835236_2836483"
"chr6",25774277,25774841,565,"*",6.06,2.33,7.01,-4.67,4.54e-20,4.59e-18,"chr6_25774277_25774841"
"chr2",191478950,191480002,1053,"*",6.93,5.1,7.72,-2.62,4.57e-20,4.61e-18,"chr2_191478950_191480002"
"chr6",33746190,33747175,986,"*",7.48,6.18,8.15,-1.97,4.57e-20,4.61e-18,"chr6_33746190_33747175"
"chr10",101643161,101644732,1572,"*",7.48,8.17,6.11,2.06,4.59e-20,4.63e-18,"chr10_101643161_101644732"
"chr4",61769417,61770785,1369,"*",6.37,7.25,3.62,3.64,4.59e-20,4.63e-18,"chr4_61769417_61770785"
"chr2",239166245,239167090,846,"*",6.1,2.8,7.03,-4.22,4.66e-20,4.69e-18,"chr2_239166245_239167090"
"chr1",22685111,22686090,980,"*",6.44,3.9,7.31,-3.41,4.68e-20,4.71e-18,"chr1_22685111_22686090"
"chr15",77975254,77976159,906,"*",6.12,2.53,7.06,-4.53,4.74e-20,4.76e-18,"chr15_77975254_77976159"
"chr3",64188935,64189593,659,"*",6.56,4.32,7.4,-3.08,4.76e-20,4.78e-18,"chr3_64188935_64189593"
"chr13",36431479,36433219,1741,"*",8.34,8.9,7.4,1.5,4.76e-20,4.79e-18,"chr13_36431479_36433219"
"chr15",75192305,75193634,1330,"*",6.47,4.14,7.32,-3.18,4.78e-20,4.8e-18,"chr15_75192305_75193634"
"chr12",54206795,54208851,2057,"*",8.18,6.98,8.82,-1.84,4.84e-20,4.86e-18,"chr12_54206795_54208851"
"chr7",99431706,99432727,1022,"*",6.07,2.25,7.02,-4.77,4.84e-20,4.86e-18,"chr7_99431706_99432727"
"chr2",118576324,118577554,1231,"*",6.53,4.13,7.38,-3.26,4.92e-20,4.93e-18,"chr2_118576324_118577554"
"chr17",50208796,50211238,2443,"*",9.44,7.92,10.17,-2.25,4.94e-20,4.95e-18,"chr17_50208796_50211238"
"chr16",23951929,23952977,1049,"*",7.01,5.35,7.76,-2.41,5.06e-20,5.07e-18,"chr16_23951929_23952977"
"chr19",46792042,46793481,1440,"*",6.29,3.22,7.2,-3.97,5.08e-20,5.09e-18,"chr19_46792042_46793481"
"chr8",141941948,141942609,662,"*",6.11,2.71,7.04,-4.34,5.09e-20,5.09e-18,"chr8_141941948_141942609"
"chr3",159632112,159633049,938,"*",6.93,4.93,7.73,-2.8,5.13e-20,5.13e-18,"chr3_159632112_159633049"
"chr2",64251168,64253087,1920,"*",8.02,8.66,6.85,1.81,5.2e-20,5.19e-18,"chr2_64251168_64253087"
"chr2",28268735,28269779,1045,"*",6.75,4.66,7.57,-2.91,5.25e-20,5.25e-18,"chr2_28268735_28269779"
"chr5",56211225,56211879,655,"*",6.04,2.21,6.99,-4.77,5.33e-20,5.32e-18,"chr5_56211225_56211879"
"chr12",13087817,13089172,1356,"*",7.48,8.16,6.12,2.05,5.34e-20,5.33e-18,"chr12_13087817_13089172"
"chr2",141570309,141571170,862,"*",6.99,5.29,7.75,-2.47,5.35e-20,5.33e-18,"chr2_141570309_141571170"
"chr10",32136018,32137215,1198,"*",6.31,1.23,7.29,-6.06,5.45e-20,5.42e-18,"chr10_32136018_32137215"
"chr4",33924216,33924859,644,"*",6.19,3.34,7.08,-3.75,5.46e-20,5.43e-18,"chr4_33924216_33924859"
"chr16",10258932,10259623,692,"*",6.15,1.43,7.12,-5.69,5.47e-20,5.44e-18,"chr16_10258932_10259623"
"chr9",27041671,27043292,1622,"*",6.07,2.28,7.02,-4.74,5.6e-20,5.56e-18,"chr9_27041671_27043292"
"chr12",52010055,52010893,839,"*",8.29,7.34,8.86,-1.52,5.65e-20,5.61e-18,"chr12_52010055_52010893"
"chr1",12629006,12630437,1432,"*",7.34,8.05,5.89,2.16,5.7e-20,5.66e-18,"chr1_12629006_12630437"
"chr1",148378459,148380074,1616,"*",6.46,7.32,4.02,3.31,5.88e-20,5.83e-18,"chr1_148378459_148380074"
"chr20",13441326,13442305,980,"*",6.03,2.59,6.96,-4.37,5.92e-20,5.87e-18,"chr20_13441326_13442305"
"chr3",174231741,174233242,1502,"*",7.27,7.98,5.8,2.18,5.94e-20,5.88e-18,"chr3_174231741_174233242"
"chr7",47507563,47508884,1322,"*",6.23,3.5,7.12,-3.62,6e-20,5.94e-18,"chr7_47507563_47508884"
"chr8",27355870,27356798,929,"*",6.84,4.93,7.63,-2.7,6.07e-20,6.01e-18,"chr8_27355870_27356798"
"chr5",78508228,78508965,738,"*",6.25,3.44,7.15,-3.7,6.1e-20,6.04e-18,"chr5_78508228_78508965"
"chr1",167663000,167663595,596,"*",6.33,3.64,7.21,-3.57,6.13e-20,6.06e-18,"chr1_167663000_167663595"
"chr2",156329011,156329770,760,"*",6.99,7.75,5.28,2.47,6.15e-20,6.08e-18,"chr2_156329011_156329770"
"chr1",210525869,210527574,1706,"*",6.66,4.39,7.5,-3.12,6.19e-20,6.11e-18,"chr1_210525869_210527574"
"chr6",158464258,158465119,862,"*",6.64,7.47,4.5,2.97,6.24e-20,6.16e-18,"chr6_158464258_158465119"
"chr16",84826431,84827614,1184,"*",6.72,4.34,7.57,-3.23,6.38e-20,6.29e-18,"chr16_84826431_84827614"
"chr15",69089491,69090719,1229,"*",6.85,7.64,4.99,2.65,6.4e-20,6.32e-18,"chr15_69089491_69090719"
"chr11",95595849,95596738,890,"*",6.05,2.11,7.01,-4.9,6.54e-20,6.44e-18,"chr11_95595849_95596738"
"chr6",4581685,4582544,860,"*",6.17,3.22,7.07,-3.84,6.59e-20,6.49e-18,"chr6_4581685_4582544"
"chr16",3170457,3172609,2153,"*",8.89,9.45,7.95,1.51,6.59e-20,6.49e-18,"chr16_3170457_3172609"
"chr20",23296663,23297824,1162,"*",6.51,4.04,7.37,-3.33,6.89e-20,6.78e-18,"chr20_23296663_23297824"
"chr13",81874639,81875742,1104,"*",7.84,8.49,6.63,1.86,6.91e-20,6.8e-18,"chr13_81874639_81875742"
"chr17",8040752,8041794,1043,"*",6.93,5.16,7.71,-2.55,6.93e-20,6.81e-18,"chr17_8040752_8041794"
"chr1",6784279,6785505,1227,"*",9.74,9.14,10.16,-1.03,7.12e-20,6.99e-18,"chr1_6784279_6785505"
"chr10",117346422,117347251,830,"*",6.67,7.49,4.59,2.91,7.19e-20,7.06e-18,"chr10_117346422_117347251"
"chr22",47850630,47851553,924,"*",6.04,2.45,6.98,-4.53,7.23e-20,7.1e-18,"chr22_47850630_47851553"
"chr1",26771336,26772598,1263,"*",6.83,4.95,7.62,-2.67,7.39e-20,7.25e-18,"chr1_26771336_26772598"
"chr8",20557278,20558083,806,"*",6.07,2.47,7.01,-4.55,7.4e-20,7.25e-18,"chr8_20557278_20558083"
"chr21",41316333,41317382,1050,"*",7.54,8.21,6.26,1.95,7.43e-20,7.28e-18,"chr21_41316333_41317382"
"chr1",38274840,38275457,618,"*",6.11,1.73,7.07,-5.34,7.48e-20,7.32e-18,"chr1_38274840_38275457"
"chr1",26350725,26352151,1427,"*",7.95,6.87,8.56,-1.69,7.49e-20,7.33e-18,"chr1_26350725_26352151"
"chr6",47428466,47429881,1416,"*",6.72,7.54,4.64,2.9,7.57e-20,7.4e-18,"chr6_47428466_47429881"
"chr22",47779211,47780387,1177,"*",6.03,2.24,6.98,-4.74,7.6e-20,7.43e-18,"chr22_47779211_47780387"
"chr11",75787442,75788224,783,"*",6.04,1.98,7,-5.02,7.61e-20,7.43e-18,"chr11_75787442_75788224"
"chr19",50724424,50725679,1256,"*",9.33,8.65,9.79,-1.14,7.7e-20,7.51e-18,"chr19_50724424_50725679"
"chr19",17469255,17470847,1593,"*",10.03,9.41,10.46,-1.05,7.74e-20,7.55e-18,"chr19_17469255_17470847"
"chr6",77383115,77383608,494,"*",6.04,2.17,6.99,-4.82,7.84e-20,7.64e-18,"chr6_77383115_77383608"
"chr1",115179397,115179972,576,"*",6.28,3.42,7.17,-3.75,7.87e-20,7.66e-18,"chr1_115179397_115179972"
"chr2",237441185,237442225,1041,"*",6.05,2.4,6.99,-4.59,7.87e-20,7.66e-18,"chr2_237441185_237442225"
"chr5",84480916,84481677,762,"*",6.72,7.55,4.55,3,7.94e-20,7.72e-18,"chr5_84480916_84481677"
"chr9",95580830,95582292,1463,"*",7.48,6.18,8.15,-1.96,7.98e-20,7.76e-18,"chr9_95580830_95582292"
"chr11",128235638,128236572,935,"*",6.33,3.48,7.22,-3.74,8.05e-20,7.82e-18,"chr11_128235638_128236572"
"chr2",47368937,47370552,1616,"*",8.41,8.95,7.54,1.42,8.31e-20,8.07e-18,"chr2_47368937_47370552"
"chr14",95660440,95661577,1138,"*",6.43,4.13,7.28,-3.15,8.32e-20,8.08e-18,"chr14_95660440_95661577"
"chr5",38598542,38599396,855,"*",6.13,2.97,7.05,-4.08,8.35e-20,8.1e-18,"chr5_38598542_38599396"
"chr2",47695453,47696702,1250,"*",7.1,7.86,5.41,2.45,8.36e-20,8.11e-18,"chr2_47695453_47696702"
"chr11",57219159,57219991,833,"*",6.13,1.4,7.1,-5.71,8.59e-20,8.32e-18,"chr11_57219159_57219991"
"chr12",106080160,106080780,621,"*",6.48,4.15,7.33,-3.18,8.71e-20,8.43e-18,"chr12_106080160_106080780"
"chr6",6714153,6714943,791,"*",6.23,3.56,7.11,-3.55,8.73e-20,8.45e-18,"chr6_6714153_6714943"
"chr9",137240357,137241495,1139,"*",9.85,9.22,10.28,-1.06,8.84e-20,8.56e-18,"chr9_137240357_137241495"
"chr3",46878599,46879276,678,"*",6.89,5.08,7.67,-2.59,8.89e-20,8.59e-18,"chr3_46878599_46879276"
"chr22",46457449,46458234,786,"*",6.54,4.33,7.38,-3.05,8.94e-20,8.64e-18,"chr22_46457449_46458234"
"chr12",12979187,12980330,1144,"*",6.8,4.82,7.6,-2.78,8.96e-20,8.66e-18,"chr12_12979187_12980330"
"chr1",145898916,145899560,645,"*",6.17,3.07,7.08,-4.02,9.03e-20,8.71e-18,"chr1_145898916_145899560"
"chr5",154608025,154609259,1235,"*",7.96,6.64,8.64,-1.99,9.05e-20,8.73e-18,"chr5_154608025_154609259"
"chr13",92345657,92346476,820,"*",6.86,4.97,7.65,-2.67,9.25e-20,8.92e-18,"chr13_92345657_92346476"
"chr1",28524922,28525914,993,"*",6.48,3.62,7.38,-3.76,9.27e-20,8.93e-18,"chr1_28524922_28525914"
"chr11",113849429,113850408,980,"*",7.02,7.78,5.33,2.45,9.39e-20,9.04e-18,"chr11_113849429_113850408"
"chr13",110301097,110302210,1114,"*",6.56,4.4,7.39,-2.98,9.43e-20,9.07e-18,"chr13_110301097_110302210"
"chr1",15206213,15208183,1971,"*",7.37,8.07,5.99,2.08,9.43e-20,9.07e-18,"chr1_15206213_15208183"
"chr15",35018952,35021145,2194,"*",7.33,8.06,5.79,2.26,9.53e-20,9.16e-18,"chr15_35018952_35021145"
"chr15",58731678,58732536,859,"*",6.78,4.66,7.6,-2.95,9.54e-20,9.17e-18,"chr15_58731678_58732536"
"chr7",117928469,117929794,1326,"*",6.31,2.85,7.24,-4.39,9.56e-20,9.18e-18,"chr7_117928469_117929794"
"chr16",11093793,11094746,954,"*",6.25,3.46,7.14,-3.68,9.71e-20,9.31e-18,"chr16_11093793_11094746"
"chr3",121592671,121593949,1279,"*",7.31,8.04,5.74,2.3,9.86e-20,9.46e-18,"chr3_121592671_121593949"
"chr2",160584901,160585840,940,"*",6.1,2.72,7.03,-4.31,9.87e-20,9.46e-18,"chr2_160584901_160585840"
"chr21",41477437,41478925,1489,"*",7.63,8.29,6.42,1.87,9.87e-20,9.46e-18,"chr21_41477437_41478925"
"chr15",40154775,40155867,1093,"*",7.15,7.93,5.35,2.58,9.89e-20,9.47e-18,"chr15_40154775_40155867"
"chr6",127483437,127484095,659,"*",6.56,7.4,4.32,3.08,9.95e-20,9.52e-18,"chr6_127483437_127484095"
"chr19",47541791,47542731,941,"*",6.15,2.57,7.09,-4.52,1.01e-19,9.64e-18,"chr19_47541791_47542731"
"chr19",53420647,53421276,630,"*",6.12,3.03,7.04,-4.01,1.02e-19,9.74e-18,"chr19_53420647_53421276"
"chr10",116014209,116015650,1442,"*",6.03,2.4,6.97,-4.58,1.02e-19,9.75e-18,"chr10_116014209_116015650"
"chr12",1576255,1577338,1084,"*",6.47,4.24,7.31,-3.07,1.02e-19,9.75e-18,"chr12_1576255_1577338"
"chr1",37652829,37653459,631,"*",6.43,3.89,7.3,-3.42,1.02e-19,9.75e-18,"chr1_37652829_37653459"
"chr17",18157840,18158667,828,"*",7.54,8.26,6.06,2.19,1.03e-19,9.86e-18,"chr17_18157840_18158667"
"chr10",118216274,118217361,1088,"*",6.21,3.19,7.12,-3.92,1.05e-19,1e-17,"chr10_118216274_118217361"
"chr1",169987288,169987918,631,"*",6.29,2.78,7.23,-4.45,1.06e-19,1.01e-17,"chr1_169987288_169987918"
"chr11",71245875,71246874,1000,"*",7.61,8.27,6.37,1.9,1.08e-19,1.03e-17,"chr11_71245875_71246874"
"chr2",46954986,46955680,695,"*",6.44,4.16,7.28,-3.12,1.08e-19,1.03e-17,"chr2_46954986_46955680"
"chr7",150401614,150402880,1267,"*",7.67,8.31,6.46,1.85,1.09e-19,1.03e-17,"chr7_150401614_150402880"
"chr2",217621525,217623126,1602,"*",8.04,7,8.63,-1.64,1.09e-19,1.04e-17,"chr2_217621525_217623126"
"chr5",135743158,135744347,1190,"*",6.67,0.54,7.66,-7.12,1.1e-19,1.04e-17,"chr5_135743158_135744347"
"chr12",116598109,116598988,880,"*",6.26,3.49,7.16,-3.67,1.12e-19,1.06e-17,"chr12_116598109_116598988"
"chr11",128389365,128390604,1240,"*",6.13,3.04,7.04,-4,1.12e-19,1.06e-17,"chr11_128389365_128390604"
"chr2",60028767,60029642,876,"*",6.32,3.59,7.21,-3.62,1.12e-19,1.07e-17,"chr2_60028767_60029642"
"chr1",101482096,101482817,722,"*",6.14,3.19,7.04,-3.85,1.13e-19,1.07e-17,"chr1_101482096_101482817"
"chr16",51544524,51546587,2064,"*",7.46,6.15,8.13,-1.98,1.13e-19,1.07e-17,"chr16_51544524_51546587"
"chr18",361890,363199,1310,"*",7.26,5.62,8,-2.38,1.13e-19,1.07e-17,"chr18_361890_363199"
"chr1",181969608,181970651,1044,"*",6.38,7.25,3.81,3.44,1.16e-19,1.1e-17,"chr1_181969608_181970651"
"chr7",132188075,132188933,859,"*",6.96,7.72,5.22,2.5,1.16e-19,1.1e-17,"chr7_132188075_132188933"
"chr2",129152244,129153128,885,"*",6.41,3.83,7.28,-3.45,1.17e-19,1.1e-17,"chr2_129152244_129153128"
"chr9",137918664,137920265,1602,"*",6.22,3.39,7.11,-3.72,1.17e-19,1.1e-17,"chr9_137918664_137920265"
"chr6",55963444,55964400,957,"*",6.52,4.35,7.35,-3.01,1.17e-19,1.1e-17,"chr6_55963444_55964400"
"chr5",173290347,173291000,654,"*",6.15,1.51,7.12,-5.61,1.17e-19,1.1e-17,"chr5_173290347_173291000"
"chr1",200364269,200365419,1151,"*",7.14,7.9,5.45,2.45,1.18e-19,1.11e-17,"chr1_200364269_200365419"
"chr3",138125030,138126279,1250,"*",6.05,2.25,6.99,-4.74,1.18e-19,1.11e-17,"chr3_138125030_138126279"
"chr12",109538167,109538915,749,"*",6.3,3.52,7.19,-3.67,1.19e-19,1.12e-17,"chr12_109538167_109538915"
"chr18",48989721,48991337,1617,"*",6.72,4.8,7.52,-2.72,1.2e-19,1.13e-17,"chr18_48989721_48991337"
"chr7",95595962,95597144,1183,"*",7.75,8.38,6.6,1.77,1.22e-19,1.14e-17,"chr7_95595962_95597144"
"chr15",67048723,67050185,1463,"*",6.29,3.74,7.16,-3.42,1.26e-19,1.19e-17,"chr15_67048723_67050185"
"chr20",7146734,7147730,997,"*",6.09,2.62,7.03,-4.41,1.27e-19,1.19e-17,"chr20_7146734_7147730"
"chr2",219447967,219449410,1444,"*",8.05,8.64,7.05,1.59,1.27e-19,1.2e-17,"chr2_219447967_219449410"
"chr3",186998556,186999713,1158,"*",7.63,8.3,6.33,1.97,1.3e-19,1.22e-17,"chr3_186998556_186999713"
"chr19",15456660,15457763,1104,"*",7.53,8.24,6.07,2.18,1.3e-19,1.22e-17,"chr19_15456660_15457763"
"chr12",120224968,120225663,696,"*",6.95,5.07,7.74,-2.66,1.31e-19,1.23e-17,"chr12_120224968_120225663"
"chr2",46164282,46165243,962,"*",6.04,2.05,6.99,-4.94,1.32e-19,1.24e-17,"chr2_46164282_46165243"
"chr7",31474541,31475712,1172,"*",6.01,2.5,6.95,-4.44,1.33e-19,1.25e-17,"chr7_31474541_31475712"
"chr17",82121364,82122472,1109,"*",6.31,3.83,7.18,-3.34,1.34e-19,1.26e-17,"chr17_82121364_82122472"
"chr13",53068196,53069575,1380,"*",6.73,4.78,7.52,-2.74,1.37e-19,1.28e-17,"chr13_53068196_53069575"
"chr5",149320617,149321452,836,"*",6.99,5.36,7.74,-2.38,1.37e-19,1.29e-17,"chr5_149320617_149321452"
"chr6",131161828,131162881,1054,"*",6.55,7.4,4.23,3.18,1.39e-19,1.3e-17,"chr6_131161828_131162881"
"chr20",34983655,34985077,1423,"*",7.51,8.18,6.24,1.94,1.4e-19,1.31e-17,"chr20_34983655_34985077"
"chr13",103187342,103188368,1027,"*",6.64,4.65,7.45,-2.8,1.41e-19,1.31e-17,"chr13_103187342_103188368"
"chr4",17072403,17073085,683,"*",6.58,0.54,7.57,-7.03,1.41e-19,1.31e-17,"chr4_17072403_17073085"
"chr11",91871948,91873163,1216,"*",6.27,3.45,7.17,-3.72,1.43e-19,1.33e-17,"chr11_91871948_91873163"
"chr1",43435836,43437126,1291,"*",6.82,5.03,7.59,-2.56,1.43e-19,1.33e-17,"chr1_43435836_43437126"
"chr3",126933913,126934699,787,"*",6.64,4.35,7.48,-3.13,1.44e-19,1.34e-17,"chr3_126933913_126934699"
"chr20",10664257,10665017,761,"*",6.86,7.64,5,2.65,1.47e-19,1.37e-17,"chr20_10664257_10665017"
"chr17",41390254,41391326,1073,"*",6.17,1.88,7.13,-5.26,1.48e-19,1.38e-17,"chr17_41390254_41391326"
"chr6",10749635,10750732,1098,"*",6.03,2.4,6.98,-4.58,1.49e-19,1.38e-17,"chr6_10749635_10750732"
"chr2",205482003,205483073,1071,"*",6.48,7.33,4.14,3.19,1.49e-19,1.39e-17,"chr2_205482003_205483073"
"chr7",101602147,101603377,1231,"*",8.69,7.81,9.23,-1.42,1.53e-19,1.42e-17,"chr7_101602147_101603377"
"chr16",67966234,67967542,1309,"*",7.53,6.29,8.18,-1.89,1.54e-19,1.43e-17,"chr16_67966234_67967542"
"chr14",98563922,98564776,855,"*",5.99,2.03,6.94,-4.91,1.58e-19,1.47e-17,"chr14_98563922_98564776"
"chr9",71920546,71921679,1134,"*",7.51,8.22,6.05,2.18,1.59e-19,1.47e-17,"chr9_71920546_71921679"
"chr5",132389483,132390287,805,"*",6.38,3.97,7.24,-3.27,1.59e-19,1.47e-17,"chr5_132389483_132390287"
"chr1",243490852,243492184,1333,"*",6.84,7.63,4.98,2.65,1.59e-19,1.48e-17,"chr1_243490852_243492184"
"chr4",81650683,81651891,1209,"*",7.1,5.2,7.89,-2.68,1.61e-19,1.49e-17,"chr4_81650683_81651891"
"chr7",45347644,45348706,1063,"*",6.4,4.08,7.25,-3.17,1.64e-19,1.52e-17,"chr7_45347644_45348706"
"chr8",133118508,133119670,1163,"*",6.33,3.4,7.23,-3.84,1.66e-19,1.54e-17,"chr8_133118508_133119670"
"chr7",102248181,102249324,1144,"*",6.95,7.75,5,2.75,1.67e-19,1.54e-17,"chr7_102248181_102249324"
"chr20",34060753,34061311,559,"*",5.98,2.03,6.94,-4.9,1.69e-19,1.56e-17,"chr20_34060753_34061311"
"chr4",140839407,140840466,1060,"*",6.23,3.2,7.14,-3.94,1.7e-19,1.57e-17,"chr4_140839407_140840466"
"chr5",5182700,5184083,1384,"*",7.67,8.33,6.4,1.93,1.71e-19,1.58e-17,"chr5_5182700_5184083"
"chr9",108743559,108744444,886,"*",7.1,5.23,7.89,-2.67,1.73e-19,1.6e-17,"chr9_108743559_108744444"
"chr10",124469776,124470876,1101,"*",7.66,8.31,6.46,1.85,1.76e-19,1.62e-17,"chr10_124469776_124470876"
"chr14",62780950,62782263,1314,"*",6.8,7.6,4.87,2.72,1.78e-19,1.64e-17,"chr14_62780950_62782263"
"chr6",80553025,80553722,698,"*",6.26,3.59,7.14,-3.55,1.8e-19,1.66e-17,"chr6_80553025_80553722"
"chr10",13351336,13351834,499,"*",7.12,7.87,5.51,2.36,1.82e-19,1.67e-17,"chr10_13351336_13351834"
"chr9",97747207,97748449,1243,"*",7.14,5.43,7.9,-2.47,1.83e-19,1.68e-17,"chr9_97747207_97748449"
"chr17",81860078,81861565,1488,"*",9.79,9.19,10.21,-1.03,1.87e-19,1.72e-17,"chr17_81860078_81861565"
"chr14",55556687,55557702,1016,"*",6.43,4.18,7.27,-3.1,1.95e-19,1.79e-17,"chr14_55556687_55557702"
"chr6",41100539,41101460,922,"*",7.16,7.89,5.56,2.34,1.95e-19,1.8e-17,"chr6_41100539_41101460"
