"seqnames","start","end","width","strand","Conc","Conc_group1","Conc_group2","Fold","p.value","FDR","PeakID"
"chr11",69842712,69843574,863,"*",6.86,7.58,5.36,2.23,5.73e-14,7.91e-12,"chr11_69842712_69843574"
"chr18",50451704,50452488,785,"*",5.52,2.14,6.45,-4.31,5.75e-14,7.94e-12,"chr18_50451704_50452488"
"chr10",93999454,93999985,532,"*",6.76,5.2,7.49,-2.29,5.8e-14,8e-12,"chr10_93999454_93999985"
"chr13",90315046,90315544,499,"*",6.3,4.55,7.07,-2.52,5.81e-14,8.01e-12,"chr13_90315046_90315544"
"chr14",58625283,58625865,583,"*",6.07,6.91,3.89,3.02,5.81e-14,8.01e-12,"chr14_58625283_58625865"
"chr18",26057340,26057791,452,"*",5.75,0.63,6.73,-6.09,5.81e-14,8.01e-12,"chr18_26057340_26057791"
"chr6",52761926,52762461,536,"*",5.55,2.41,6.46,-4.06,5.83e-14,8.02e-12,"chr6_52761926_52762461"
"chr4",47213648,47214454,807,"*",5.6,2.31,6.52,-4.22,5.91e-14,8.13e-12,"chr4_47213648_47214454"
"chr7",5625817,5626426,610,"*",5.96,3.79,6.79,-3.01,6.05e-14,8.32e-12,"chr7_5625817_5626426"
"chr8",78782644,78783146,503,"*",5.94,3.59,6.79,-3.2,6.06e-14,8.33e-12,"chr8_78782644_78783146"
"chr13",109256883,109257388,506,"*",5.51,2.1,6.45,-4.34,6.14e-14,8.44e-12,"chr13_109256883_109257388"
"chr5",75616905,75617787,883,"*",5.82,3.1,6.7,-3.6,6.18e-14,8.49e-12,"chr5_75616905_75617787"
"chr17",45408955,45409553,599,"*",6.42,4.62,7.2,-2.58,6.19e-14,8.5e-12,"chr17_45408955_45409553"
"chr17",56010220,56010769,550,"*",6.45,4.73,7.21,-2.49,6.2e-14,8.5e-12,"chr17_56010220_56010769"
"chr5",67039337,67039831,495,"*",5.52,1.79,6.46,-4.68,6.23e-14,8.53e-12,"chr5_67039337_67039831"
"chr6",16205371,16205948,578,"*",5.54,1.96,6.47,-4.51,6.25e-14,8.56e-12,"chr6_16205371_16205948"
"chr16",82653724,82654327,604,"*",5.83,3.25,6.7,-3.46,6.29e-14,8.61e-12,"chr16_82653724_82654327"
"chr4",1209358,1210294,937,"*",7,5.72,7.67,-1.95,6.32e-14,8.64e-12,"chr4_1209358_1210294"
"chr1",107867476,107868184,709,"*",7.29,7.9,6.22,1.68,6.34e-14,8.66e-12,"chr1_107867476_107868184"
"chr16",10259049,10259534,486,"*",6.06,3.88,6.89,-3.02,6.45e-14,8.81e-12,"chr16_10259049_10259534"
"chr17",68328768,68329348,581,"*",5.86,3.47,6.71,-3.24,6.5e-14,8.87e-12,"chr17_68328768_68329348"
"chr13",85608318,85608798,481,"*",5.87,6.72,3.58,3.14,6.51e-14,8.89e-12,"chr13_85608318_85608798"
"chr16",81600285,81601038,754,"*",6.01,3.87,6.84,-2.97,6.61e-14,9.02e-12,"chr16_81600285_81601038"
"chr8",137623191,137623939,749,"*",6.04,3.9,6.86,-2.97,6.63e-14,9.03e-12,"chr8_137623191_137623939"
"chr5",12330897,12331495,599,"*",6.54,7.26,5.01,2.25,6.67e-14,9.08e-12,"chr5_12330897_12331495"
"chr10",121579047,121580776,1730,"*",8.4,8.87,7.69,1.18,6.68e-14,9.08e-12,"chr10_121579047_121580776"
"chr7",82745021,82745636,616,"*",6.43,4.71,7.19,-2.47,6.77e-14,9.21e-12,"chr7_82745021_82745636"
"chr8",47669118,47669638,521,"*",5.84,3.51,6.69,-3.17,6.79e-14,9.23e-12,"chr8_47669118_47669638"
"chr17",19448646,19449376,731,"*",5.59,2.26,6.52,-4.25,6.84e-14,9.28e-12,"chr17_19448646_19449376"
"chr9",78143304,78143805,502,"*",5.53,1.87,6.47,-4.61,6.84e-14,9.28e-12,"chr9_78143304_78143805"
"chr22",44051768,44052434,667,"*",6.5,7.25,4.86,2.4,6.85e-14,9.29e-12,"chr22_44051768_44052434"
"chr9",71920789,71921437,649,"*",6.92,7.61,5.56,2.05,6.87e-14,9.31e-12,"chr9_71920789_71921437"
"chr14",23910488,23911173,686,"*",7.07,7.71,5.88,1.83,7.04e-14,9.54e-12,"chr14_23910488_23911173"
"chr11",42624895,42626249,1355,"*",6.34,4.59,7.1,-2.51,7.07e-14,9.58e-12,"chr11_42624895_42626249"
"chr2",103792028,103792490,463,"*",6.63,7.35,5.14,2.21,7.12e-14,9.64e-12,"chr2_103792028_103792490"
"chr1",59367434,59368019,586,"*",5.73,3.17,6.6,-3.43,7.13e-14,9.64e-12,"chr1_59367434_59368019"
"chr2",66962571,66963295,725,"*",6.65,5.17,7.36,-2.19,7.14e-14,9.65e-12,"chr2_66962571_66963295"
"chr12",96887043,96887514,472,"*",5.84,3.43,6.69,-3.27,7.19e-14,9.71e-12,"chr12_96887043_96887514"
"chr9",91477134,91477643,510,"*",5.96,3.6,6.81,-3.21,7.3e-14,9.86e-12,"chr9_91477134_91477643"
"chr11",75787563,75788085,523,"*",5.72,0.63,6.7,-6.07,7.32e-14,9.87e-12,"chr11_75787563_75788085"
"chr10",77431163,77431732,570,"*",6.43,4.54,7.22,-2.68,7.33e-14,9.88e-12,"chr10_77431163_77431732"
"chr1",204438495,204439060,566,"*",5.58,2.25,6.51,-4.26,7.4e-14,9.97e-12,"chr1_204438495_204439060"
"chr5",138230244,138231089,846,"*",6.74,5.26,7.46,-2.2,7.54e-14,1.02e-11,"chr5_138230244_138231089"
"chr14",56207739,56208227,489,"*",6.17,4.24,6.96,-2.73,7.66e-14,1.03e-11,"chr14_56207739_56208227"
"chr12",32789318,32790419,1102,"*",5.66,0.93,6.63,-5.7,7.68e-14,1.03e-11,"chr12_32789318_32790419"
"chr12",65937231,65937792,562,"*",5.64,1.17,6.61,-5.44,7.68e-14,1.03e-11,"chr12_65937231_65937792"
"chr9",89778284,89779040,757,"*",5.88,3.52,6.73,-3.21,7.69e-14,1.03e-11,"chr9_89778284_89779040"
"chr14",40059115,40059597,483,"*",5.65,2.36,6.58,-4.21,7.77e-14,1.04e-11,"chr14_40059115_40059597"
"chr2",69798082,69799479,1398,"*",7.2,6.04,7.84,-1.8,7.8e-14,1.05e-11,"chr2_69798082_69799479"
"chr10",91652409,91652839,431,"*",5.51,1.72,6.46,-4.74,7.88e-14,1.06e-11,"chr10_91652409_91652839"
"chr8",48253830,48254567,738,"*",6.91,7.58,5.62,1.96,7.98e-14,1.07e-11,"chr8_48253830_48254567"
"chr4",35357927,35358743,817,"*",5.54,2.22,6.47,-4.25,8.13e-14,1.09e-11,"chr4_35357927_35358743"
"chr3",10203876,10204367,492,"*",5.69,2.97,6.58,-3.61,8.28e-14,1.11e-11,"chr3_10203876_10204367"
"chr20",45922419,45922876,458,"*",5.87,3.29,6.74,-3.46,8.36e-14,1.12e-11,"chr20_45922419_45922876"
"chr17",57622796,57623537,742,"*",6.32,4.56,7.09,-2.53,8.47e-14,1.13e-11,"chr17_57622796_57623537"
"chr13",106242271,106242777,507,"*",5.57,1.72,6.52,-4.8,8.47e-14,1.13e-11,"chr13_106242271_106242777"
"chr1",101444870,101445413,544,"*",5.5,2.1,6.43,-4.33,8.55e-14,1.14e-11,"chr1_101444870_101445413"
"chr12",106519659,106520272,614,"*",5.74,0.93,6.71,-5.78,8.56e-14,1.14e-11,"chr12_106519659_106520272"
"chr18",22559308,22559960,653,"*",7.76,6.88,8.31,-1.43,8.62e-14,1.15e-11,"chr18_22559308_22559960"
"chr18",35827176,35828068,893,"*",6.58,7.3,5.11,2.18,8.65e-14,1.15e-11,"chr18_35827176_35828068"
"chr18",13220645,13221127,483,"*",5.91,3.72,6.75,-3.03,8.72e-14,1.16e-11,"chr18_13220645_13221127"
"chr5",132387445,132388325,881,"*",6.5,4.91,7.24,-2.33,8.91e-14,1.19e-11,"chr5_132387445_132388325"
"chr6",165010889,165011380,492,"*",5.6,2.69,6.5,-3.81,8.98e-14,1.19e-11,"chr6_165010889_165011380"
"chr13",72463302,72464067,766,"*",5.6,2.59,6.5,-3.92,9.05e-14,1.2e-11,"chr13_72463302_72464067"
"chr4",82710170,82710737,568,"*",6.87,7.54,5.57,1.97,9.07e-14,1.2e-11,"chr4_82710170_82710737"
"chr5",24391462,24392199,738,"*",5.48,2.09,6.41,-4.33,9.07e-14,1.2e-11,"chr5_24391462_24392199"
"chr17",61494379,61494870,492,"*",5.79,2.93,6.68,-3.76,9.09e-14,1.21e-11,"chr17_61494379_61494870"
"chr6",51842337,51843170,834,"*",7.61,6.55,8.21,-1.67,9.1e-14,1.21e-11,"chr6_51842337_51843170"
"chr11",95147433,95147888,456,"*",5.63,1.93,6.57,-4.64,9.17e-14,1.22e-11,"chr11_95147433_95147888"
"chr2",9638530,9639530,1001,"*",6.3,4.49,7.08,-2.6,9.18e-14,1.22e-11,"chr2_9638530_9639530"
"chr17",7579188,7579881,694,"*",8.65,9.14,7.92,1.22,9.25e-14,1.22e-11,"chr17_7579188_7579881"
"chr3",16241981,16242475,495,"*",5.49,1.83,6.43,-4.6,9.25e-14,1.22e-11,"chr3_16241981_16242475"
"chr8",133580030,133580993,964,"*",5.74,2.59,6.65,-4.07,9.27e-14,1.22e-11,"chr8_133580030_133580993"
"chr10",26332206,26332774,569,"*",5.59,2.55,6.5,-3.95,9.28e-14,1.23e-11,"chr10_26332206_26332774"
"chr12",91098965,91099808,844,"*",5.63,1.14,6.6,-5.46,9.31e-14,1.23e-11,"chr12_91098965_91099808"
"chr1",17155524,17156005,482,"*",5.49,1.54,6.45,-4.91,9.34e-14,1.23e-11,"chr1_17155524_17156005"
"chr10",20369878,20370903,1026,"*",7.14,7.77,5.99,1.77,9.42e-14,1.24e-11,"chr10_20369878_20370903"
"chr8",8743635,8744210,576,"*",7.39,6.37,7.99,-1.61,9.43e-14,1.24e-11,"chr8_8743635_8744210"
"chr2",162579625,162580376,752,"*",5.81,3.34,6.67,-3.32,9.46e-14,1.25e-11,"chr2_162579625_162580376"
"chr18",72601495,72602230,736,"*",6.38,4.61,7.15,-2.54,9.49e-14,1.25e-11,"chr18_72601495_72602230"
"chr4",147117277,147117792,516,"*",5.88,3.62,6.72,-3.1,9.52e-14,1.25e-11,"chr4_147117277_147117792"
"chr9",123678436,123679114,679,"*",5.55,1.35,6.51,-5.16,9.71e-14,1.28e-11,"chr9_123678436_123679114"
"chr21",36234899,36235618,720,"*",6.86,5.36,7.58,-2.23,9.71e-14,1.28e-11,"chr21_36234899_36235618"
"chr1",39213853,39214859,1007,"*",7.41,6.36,8,-1.64,9.83e-14,1.29e-11,"chr1_39213853_39214859"
"chr11",79119610,79120135,526,"*",7.02,5.81,7.67,-1.86,9.83e-14,1.29e-11,"chr11_79119610_79120135"
"chr3",172607619,172608070,452,"*",7.1,7.74,5.94,1.8,9.87e-14,1.29e-11,"chr3_172607619_172608070"
"chr17",33447058,33447532,475,"*",5.46,1.7,6.41,-4.71,9.92e-14,1.3e-11,"chr17_33447058_33447532"
"chr20",13441597,13442117,521,"*",5.63,2.85,6.52,-3.67,9.94e-14,1.3e-11,"chr20_13441597_13442117"
"chr12",51994919,51995483,565,"*",5.62,0.93,6.59,-5.66,1e-13,1.31e-11,"chr12_51994919_51995483"
"chr17",42027966,42028744,779,"*",7.8,8.36,6.87,1.49,1e-13,1.31e-11,"chr17_42027966_42028744"
"chr1",12053734,12054633,900,"*",6.04,3.99,6.86,-2.87,1e-13,1.31e-11,"chr1_12053734_12054633"
"chr14",95302776,95303306,531,"*",5.74,3.1,6.62,-3.51,1.02e-13,1.34e-11,"chr14_95302776_95303306"
"chr7",158086100,158086581,482,"*",5.59,2.46,6.51,-4.05,1.03e-13,1.34e-11,"chr7_158086100_158086581"
"chr1",93029431,93029861,431,"*",5.59,6.48,2.83,3.66,1.03e-13,1.34e-11,"chr1_93029431_93029861"
"chr10",43026365,43027018,654,"*",7.51,8.11,6.45,1.66,1.03e-13,1.34e-11,"chr10_43026365_43027018"
"chr2",11391566,11392110,545,"*",7.09,5.78,7.77,-1.99,1.04e-13,1.36e-11,"chr2_11391566_11392110"
"chr11",113644425,113645049,625,"*",5.75,3.19,6.62,-3.43,1.04e-13,1.36e-11,"chr11_113644425_113645049"
"chr11",128335809,128336746,938,"*",7.02,5.75,7.68,-1.93,1.04e-13,1.36e-11,"chr11_128335809_128336746"
"chr4",54986199,54986766,568,"*",6.97,7.67,5.53,2.15,1.05e-13,1.37e-11,"chr4_54986199_54986766"
"chr5",162274591,162275111,521,"*",6.4,7.16,4.73,2.43,1.06e-13,1.37e-11,"chr5_162274591_162275111"
"chr1",151988432,151989231,800,"*",6.84,5.3,7.57,-2.27,1.06e-13,1.38e-11,"chr1_151988432_151989231"
"chr13",79750114,79750701,588,"*",6.98,5.74,7.64,-1.9,1.06e-13,1.38e-11,"chr13_79750114_79750701"
"chr12",26274311,26275078,768,"*",7.58,6.6,8.16,-1.56,1.06e-13,1.38e-11,"chr12_26274311_26275078"
"chr10",44382397,44382873,477,"*",6.83,7.52,5.47,2.05,1.07e-13,1.39e-11,"chr10_44382397_44382873"
"chr5",179285144,179285849,706,"*",5.58,2.42,6.5,-4.08,1.09e-13,1.41e-11,"chr5_179285144_179285849"
"chr1",41448214,41448799,586,"*",5.96,3.63,6.81,-3.18,1.1e-13,1.42e-11,"chr1_41448214_41448799"
"chr2",36753751,36754225,475,"*",6.38,7.14,4.71,2.43,1.12e-13,1.46e-11,"chr2_36753751_36754225"
"chr2",114155684,114156839,1156,"*",5.84,3.27,6.71,-3.44,1.13e-13,1.46e-11,"chr2_114155684_114156839"
"chr9",81621781,81622366,586,"*",6.81,7.54,5.3,2.24,1.14e-13,1.47e-11,"chr9_81621781_81622366"
"chr16",65283240,65283731,492,"*",7.7,6.81,8.25,-1.45,1.15e-13,1.49e-11,"chr16_65283240_65283731"
"chr6",158464433,158464920,488,"*",6.08,6.88,4.15,2.73,1.15e-13,1.49e-11,"chr6_158464433_158464920"
"chr11",2120496,2121078,583,"*",6.76,5.34,7.46,-2.12,1.18e-13,1.53e-11,"chr11_2120496_2121078"
"chr17",47210146,47210589,444,"*",6.07,4.08,6.87,-2.79,1.2e-13,1.54e-11,"chr17_47210146_47210589"
"chr2",228545619,228546361,743,"*",5.49,1.72,6.44,-4.71,1.2e-13,1.54e-11,"chr2_228545619_228546361"
"chr5",127412744,127413150,407,"*",5.55,1.51,6.5,-4.99,1.2e-13,1.54e-11,"chr5_127412744_127413150"
"chr7",136697979,136698555,577,"*",5.59,2.15,6.52,-4.37,1.21e-13,1.56e-11,"chr7_136697979_136698555"
"chr3",16183725,16184322,598,"*",5.55,2.45,6.46,-4.01,1.23e-13,1.59e-11,"chr3_16183725_16184322"
"chr11",19912650,19913631,982,"*",6.1,4.19,6.89,-2.7,1.25e-13,1.6e-11,"chr11_19912650_19913631"
"chr6",3906992,3907888,897,"*",5.62,2.85,6.52,-3.67,1.25e-13,1.61e-11,"chr6_3906992_3907888"
"chr17",28370098,28370723,626,"*",7.25,6.18,7.86,-1.68,1.25e-13,1.61e-11,"chr17_28370098_28370723"
"chr3",48278959,48279459,501,"*",6.44,7.2,4.69,2.51,1.27e-13,1.63e-11,"chr3_48278959_48279459"
"chr17",65953645,65954375,731,"*",6.88,5.62,7.54,-1.92,1.27e-13,1.63e-11,"chr17_65953645_65954375"
"chr17",61289422,61289924,503,"*",5.68,3.06,6.56,-3.5,1.28e-13,1.64e-11,"chr17_61289422_61289924"
"chr14",53509339,53509917,579,"*",6.22,4.4,7.01,-2.61,1.28e-13,1.64e-11,"chr14_53509339_53509917"
"chr5",119400341,119400849,509,"*",5.58,2.17,6.51,-4.34,1.28e-13,1.64e-11,"chr5_119400341_119400849"
"chr20",6665647,6666328,682,"*",5.97,3.46,6.83,-3.37,1.29e-13,1.65e-11,"chr20_6665647_6666328"
"chr6",139483081,139483601,521,"*",7.13,7.77,5.97,1.8,1.29e-13,1.66e-11,"chr6_139483081_139483601"
"chr6",164069342,164069813,472,"*",5.74,3.15,6.61,-3.47,1.31e-13,1.67e-11,"chr6_164069342_164069813"
"chr13",27962295,27962829,535,"*",6.52,5.01,7.24,-2.23,1.33e-13,1.7e-11,"chr13_27962295_27962829"
"chr3",136984820,136985358,539,"*",5.71,2.86,6.61,-3.75,1.33e-13,1.7e-11,"chr3_136984820_136985358"
"chr11",7844526,7845080,555,"*",5.5,1.56,6.45,-4.89,1.34e-13,1.71e-11,"chr11_7844526_7845080"
"chr18",48781170,48781838,669,"*",6.78,5.37,7.48,-2.11,1.34e-13,1.71e-11,"chr18_48781170_48781838"
"chr11",291255,292009,755,"*",6.95,7.6,5.73,1.87,1.34e-13,1.71e-11,"chr11_291255_292009"
"chr15",77548419,77549169,751,"*",7.3,7.92,6.19,1.73,1.34e-13,1.71e-11,"chr15_77548419_77549169"
"chr2",240374139,240374744,606,"*",5.77,3.34,6.63,-3.29,1.35e-13,1.72e-11,"chr2_240374139_240374744"
"chr12",49663006,49663697,692,"*",6.96,5.64,7.64,-2,1.37e-13,1.75e-11,"chr12_49663006_49663697"
"chr15",95085094,95085521,428,"*",5.57,2.22,6.49,-4.28,1.4e-13,1.79e-11,"chr15_95085094_95085521"
"chr10",90930318,90931477,1160,"*",8.57,7.74,9.09,-1.35,1.41e-13,1.79e-11,"chr10_90930318_90931477"
"chr5",135434522,135435172,651,"*",5.49,1.35,6.45,-5.1,1.41e-13,1.79e-11,"chr5_135434522_135435172"
"chr5",175344429,175345025,597,"*",5.53,2.31,6.45,-4.14,1.42e-13,1.8e-11,"chr5_175344429_175345025"
"chr15",43927921,43928622,702,"*",6.48,7.22,4.88,2.34,1.44e-13,1.82e-11,"chr15_43927921_43928622"
"chr17",7677014,7678257,1244,"*",6.68,7.38,5.26,2.12,1.46e-13,1.86e-11,"chr17_7677014_7678257"
"chr10",79452148,79452736,589,"*",5.81,3.49,6.66,-3.17,1.47e-13,1.87e-11,"chr10_79452148_79452736"
"chr1",200048068,200048717,650,"*",6.89,7.57,5.59,1.98,1.49e-13,1.89e-11,"chr1_200048068_200048717"
"chr3",21222254,21222908,655,"*",5.51,2.14,6.44,-4.31,1.49e-13,1.89e-11,"chr3_21222254_21222908"
"chr13",54267731,54268629,899,"*",6.72,7.41,5.32,2.09,1.52e-13,1.93e-11,"chr13_54267731_54268629"
"chr10",69731336,69731898,563,"*",6.88,5.6,7.55,-1.95,1.54e-13,1.95e-11,"chr10_69731336_69731898"
"chr6",6751895,6752659,765,"*",6.04,4,6.85,-2.85,1.56e-13,1.97e-11,"chr6_6751895_6752659"
"chr14",68589261,68589972,712,"*",6.87,5.45,7.58,-2.13,1.57e-13,1.99e-11,"chr14_68589261_68589972"
"chr15",69114449,69115052,604,"*",5.8,3.45,6.65,-3.2,1.57e-13,1.99e-11,"chr15_69114449_69115052"
"chr14",61564564,61565048,485,"*",6.13,4.21,6.93,-2.72,1.58e-13,1.99e-11,"chr14_61564564_61565048"
"chr5",99563141,99563763,623,"*",5.96,6.78,3.88,2.91,1.59e-13,2e-11,"chr5_99563141_99563763"
"chr1",117695956,117696611,656,"*",6.35,4.53,7.13,-2.59,1.61e-13,2.03e-11,"chr1_117695956_117696611"
"chr1",184792460,184793031,572,"*",5.7,3.15,6.57,-3.41,1.62e-13,2.04e-11,"chr1_184792460_184793031"
"chr1",33443680,33444258,579,"*",6.11,4.1,6.92,-2.82,1.68e-13,2.11e-11,"chr1_33443680_33444258"
"chr10",91381220,91381799,580,"*",7.31,6.26,7.91,-1.65,1.7e-13,2.14e-11,"chr10_91381220_91381799"
"chr3",39158195,39158595,401,"*",5.74,0.89,6.72,-5.83,1.7e-13,2.14e-11,"chr3_39158195_39158595"
"chr11",16977907,16978339,433,"*",5.54,6.44,2.69,3.75,1.71e-13,2.14e-11,"chr11_16977907_16978339"
"chr1",204283908,204284387,480,"*",6.64,5.18,7.35,-2.17,1.71e-13,2.14e-11,"chr1_204283908_204284387"
"chr12",112616821,112617362,542,"*",6.42,7.15,4.84,2.31,1.71e-13,2.15e-11,"chr12_112616821_112617362"
"chr5",114657366,114658721,1356,"*",6.73,5.21,7.45,-2.24,1.72e-13,2.16e-11,"chr5_114657366_114658721"
"chr10",64906071,64906515,445,"*",5.72,0.89,6.7,-5.81,1.73e-13,2.17e-11,"chr10_64906071_64906515"
"chr10",125151655,125152723,1069,"*",7.48,8.08,6.44,1.64,1.73e-13,2.17e-11,"chr10_125151655_125152723"
"chr20",5817441,5818018,578,"*",6.33,4.51,7.1,-2.59,1.73e-13,2.17e-11,"chr20_5817441_5818018"
"chr22",24474241,24474920,680,"*",5.57,2.32,6.49,-4.17,1.74e-13,2.18e-11,"chr22_24474241_24474920"
"chr6",160174339,160175079,741,"*",6,3.87,6.82,-2.95,1.75e-13,2.18e-11,"chr6_160174339_160175079"
"chr9",12968106,12968521,416,"*",5.64,3,6.52,-3.52,1.75e-13,2.19e-11,"chr9_12968106_12968521"
"chr18",59516326,59516927,602,"*",7.06,5.79,7.73,-1.93,1.79e-13,2.23e-11,"chr18_59516326_59516927"
"chr6",39835784,39836340,557,"*",5.77,3.31,6.63,-3.33,1.79e-13,2.23e-11,"chr6_39835784_39836340"
"chr19",49500303,49500921,619,"*",7.56,8.14,6.57,1.57,1.8e-13,2.24e-11,"chr19_49500303_49500921"
"chr5",154794274,154794993,720,"*",5.8,3.31,6.66,-3.35,1.8e-13,2.25e-11,"chr5_154794274_154794993"
"chr18",6646850,6647296,447,"*",6.05,3.95,6.87,-2.93,1.8e-13,2.25e-11,"chr18_6646850_6647296"
"chr12",51409878,51410405,528,"*",5.69,3.15,6.56,-3.4,1.81e-13,2.26e-11,"chr12_51409878_51410405"
"chr8",122033943,122034480,538,"*",5.84,3.3,6.71,-3.41,1.82e-13,2.26e-11,"chr8_122033943_122034480"
"chr6",10189975,10190523,549,"*",5.95,3.47,6.81,-3.34,1.82e-13,2.27e-11,"chr6_10189975_10190523"
"chr1",240200086,240200578,493,"*",6.34,4.55,7.11,-2.57,1.82e-13,2.27e-11,"chr1_240200086_240200578"
"chr9",127112011,127112620,610,"*",7.33,7.93,6.28,1.65,1.83e-13,2.28e-11,"chr9_127112011_127112620"
"chr8",42104362,42104947,586,"*",5.6,2.91,6.49,-3.58,1.85e-13,2.3e-11,"chr8_42104362_42104947"
"chr4",155705598,155706208,611,"*",6.2,4.35,6.98,-2.63,1.86e-13,2.31e-11,"chr4_155705598_155706208"
"chr12",95083780,95084345,566,"*",6.09,4.14,6.89,-2.75,1.86e-13,2.31e-11,"chr12_95083780_95084345"
"chr12",47768521,47769023,503,"*",6.43,4.86,7.17,-2.31,1.87e-13,2.32e-11,"chr12_47768521_47769023"
"chr16",4299072,4299612,541,"*",7.23,5.91,7.91,-1.99,1.89e-13,2.34e-11,"chr16_4299072_4299612"
"chr3",185582109,185582700,592,"*",6.62,7.35,5.07,2.28,1.89e-13,2.34e-11,"chr3_185582109_185582700"
"chr1",24552070,24552612,543,"*",5.92,3.53,6.77,-3.24,1.9e-13,2.35e-11,"chr1_24552070_24552612"
"chr19",2028685,2029156,472,"*",6.93,7.59,5.67,1.92,1.92e-13,2.38e-11,"chr19_2028685_2029156"
"chr1",171396841,171397850,1010,"*",6.67,5.05,7.41,-2.36,1.93e-13,2.39e-11,"chr1_171396841_171397850"
"chr10",43855676,43856152,477,"*",5.47,2.04,6.41,-4.37,1.95e-13,2.42e-11,"chr10_43855676_43856152"
"chr18",79458291,79458855,565,"*",5.69,2.79,6.59,-3.81,1.97e-13,2.43e-11,"chr18_79458291_79458855"
"chr6",33746183,33746952,770,"*",7.14,5.98,7.78,-1.8,1.99e-13,2.45e-11,"chr6_33746183_33746952"
"chr8",23698852,23699450,599,"*",6.17,4.04,6.99,-2.95,2.02e-13,2.49e-11,"chr8_23698852_23699450"
"chr6",62904621,62905149,529,"*",6.1,6.88,4.24,2.65,2.05e-13,2.52e-11,"chr6_62904621_62905149"
"chr17",68732218,68732736,519,"*",6.78,7.45,5.48,1.97,2.05e-13,2.53e-11,"chr17_68732218_68732736"
"chr6",35474226,35474958,733,"*",7.69,8.28,6.69,1.59,2.07e-13,2.55e-11,"chr6_35474226_35474958"
"chr19",35055569,35056315,747,"*",6.98,7.62,5.77,1.85,2.07e-13,2.55e-11,"chr19_35055569_35056315"
"chr11",64406317,64406853,537,"*",6.66,5.2,7.37,-2.16,2.08e-13,2.56e-11,"chr11_64406317_64406853"
"chr11",2834854,2835517,664,"*",5.97,3.86,6.79,-2.93,2.12e-13,2.61e-11,"chr11_2834854_2835517"
"chr12",8819212,8819687,476,"*",5.91,6.73,3.77,2.96,2.12e-13,2.61e-11,"chr12_8819212_8819687"
"chr1",32724907,32725579,673,"*",7.55,8.14,6.55,1.59,2.13e-13,2.61e-11,"chr1_32724907_32725579"
"chr10",76353193,76353818,626,"*",5.78,1.14,6.75,-5.61,2.13e-13,2.61e-11,"chr10_76353193_76353818"
"chr9",104886088,104886730,643,"*",6.6,7.31,5.14,2.17,2.15e-13,2.64e-11,"chr9_104886088_104886730"
"chr3",12833193,12834251,1059,"*",7.12,7.76,5.94,1.82,2.18e-13,2.68e-11,"chr3_12833193_12834251"
"chr2",18299378,18300006,629,"*",5.67,2.87,6.57,-3.7,2.2e-13,2.7e-11,"chr2_18299378_18300006"
"chr10",79490438,79491425,988,"*",7,5.81,7.64,-1.83,2.2e-13,2.7e-11,"chr10_79490438_79491425"
"chr8",107821427,107821926,500,"*",5.78,0.63,6.76,-6.13,2.21e-13,2.71e-11,"chr8_107821427_107821926"
"chr9",134491898,134492778,881,"*",6.09,3.92,6.92,-3,2.21e-13,2.71e-11,"chr9_134491898_134492778"
"chr19",49492660,49493468,809,"*",8.1,8.63,7.26,1.37,2.24e-13,2.74e-11,"chr19_49492660_49493468"
"chr5",10507568,10508050,483,"*",5.73,2.93,6.62,-3.69,2.3e-13,2.81e-11,"chr5_10507568_10508050"
"chr13",43546379,43546917,539,"*",6.35,4.68,7.1,-2.43,2.3e-13,2.81e-11,"chr13_43546379_43546917"
"chr16",3468176,3468857,682,"*",6.42,7.17,4.75,2.42,2.31e-13,2.82e-11,"chr16_3468176_3468857"
"chr5",53671432,53671912,481,"*",6.81,7.48,5.54,1.94,2.31e-13,2.82e-11,"chr5_53671432_53671912"
"chr2",160736506,160737071,566,"*",5.49,2.07,6.42,-4.35,2.32e-13,2.82e-11,"chr2_160736506_160737071"
"chr20",42652291,42652855,565,"*",6.03,4.05,6.84,-2.79,2.34e-13,2.85e-11,"chr20_42652291_42652855"
"chr19",31821359,31821858,500,"*",5.91,3.74,6.74,-3,2.36e-13,2.88e-11,"chr19_31821359_31821858"
"chr4",57607600,57608104,505,"*",6.03,4.08,6.83,-2.75,2.38e-13,2.89e-11,"chr4_57607600_57608104"
"chr10",102758610,102759218,609,"*",6.1,4.22,6.89,-2.68,2.38e-13,2.89e-11,"chr10_102758610_102759218"
"chr10",20271335,20271926,592,"*",5.96,3.64,6.81,-3.17,2.4e-13,2.92e-11,"chr10_20271335_20271926"
"chr12",74889929,74890630,702,"*",5.44,2.09,6.37,-4.29,2.41e-13,2.92e-11,"chr12_74889929_74890630"
"chr3",12642782,12643399,618,"*",5.6,1.7,6.55,-4.85,2.42e-13,2.94e-11,"chr3_12642782_12643399"
"chr17",14451676,14452390,715,"*",6.41,4.73,7.16,-2.43,2.44e-13,2.97e-11,"chr17_14451676_14452390"
"chr14",103676911,103677340,430,"*",5.76,3.08,6.64,-3.56,2.46e-13,2.99e-11,"chr14_103676911_103677340"
"chr8",114281775,114282321,547,"*",5.89,6.73,3.68,3.04,2.48e-13,3.01e-11,"chr8_114281775_114282321"
"chr6",14074958,14075506,549,"*",5.73,3.06,6.62,-3.55,2.51e-13,3.04e-11,"chr6_14074958_14075506"
