"seqnames","start","end","width","strand","Conc","Conc_group1","Conc_group2","Fold","p.value","FDR","PeakID"
"chr12",121663843,121664357,515,"*",6.27,7.21,2.72,4.49,6.13e-21,2.1e-19,"chr12_121663843_121664357"
"chr14",54772919,54774426,1508,"*",8.73,7.93,9.24,-1.31,6.15e-21,2.11e-19,"chr14_54772919_54774426"
"chr3",7876754,7877553,800,"*",6.29,1.22,7.26,-6.04,6.21e-21,2.13e-19,"chr3_7876754_7877553"
"chr7",73769521,73771107,1587,"*",8.12,8.71,7.08,1.63,6.25e-21,2.15e-19,"chr7_73769521_73771107"
"chr6",162477820,162478743,924,"*",6.12,3.05,7.03,-3.98,6.29e-21,2.16e-19,"chr6_162477820_162478743"
"chr20",39629640,39630578,939,"*",6.05,1.96,7.01,-5.05,6.36e-21,2.18e-19,"chr20_39629640_39630578"
"chr1",178581209,178582224,1016,"*",6.78,7.6,4.7,2.9,6.36e-21,2.18e-19,"chr1_178581209_178582224"
"chr5",97400501,97401015,515,"*",6.4,7.36,1.88,5.49,6.38e-21,2.19e-19,"chr5_97400501_97401015"
"chr16",8908840,8909476,637,"*",6.1,1.71,7.07,-5.36,6.46e-21,2.22e-19,"chr16_8908840_8909476"
"chr17",39979939,39981357,1419,"*",9.12,8.47,9.56,-1.09,6.51e-21,2.23e-19,"chr17_39979939_39981357"
"chr16",11497250,11498403,1154,"*",7.13,5.59,7.86,-2.26,6.54e-21,2.24e-19,"chr16_11497250_11498403"
"chr10",77163868,77164412,545,"*",6.09,1.95,7.05,-5.1,6.56e-21,2.25e-19,"chr10_77163868_77164412"
"chr6",152313328,152314894,1567,"*",6.67,4.44,7.5,-3.07,6.59e-21,2.26e-19,"chr6_152313328_152314894"
"chr3",46586037,46587592,1556,"*",6.7,7.53,4.5,3.03,6.61e-21,2.26e-19,"chr3_46586037_46587592"
"chr6",43308056,43309300,1245,"*",7.61,8.27,6.37,1.9,6.62e-21,2.27e-19,"chr6_43308056_43309300"
"chr12",96434039,96434613,575,"*",6.04,2.64,6.97,-4.34,6.64e-21,2.27e-19,"chr12_96434039_96434613"
"chr14",93787533,93789867,2335,"*",8.4,8.93,7.53,1.41,6.64e-21,2.27e-19,"chr14_93787533_93789867"
"chr10",32346038,32347656,1619,"*",9.43,8.85,9.84,-0.99,6.69e-21,2.29e-19,"chr10_32346038_32347656"
"chr6",24872744,24873316,573,"*",6.24,3.53,7.12,-3.59,6.73e-21,2.3e-19,"chr6_24872744_24873316"
"chr16",4570539,4571394,856,"*",6.33,7.24,3.24,4,6.77e-21,2.31e-19,"chr16_4570539_4571394"
"chr17",40304371,40304776,406,"*",6.11,3.06,7.02,-3.96,6.85e-21,2.34e-19,"chr17_40304371_40304776"
"chr20",54172667,54174962,2296,"*",7.74,8.37,6.59,1.79,6.9e-21,2.36e-19,"chr20_54172667_54174962"
"chr17",50865374,50868014,2641,"*",10.03,9.54,10.39,-0.85,6.91e-21,2.36e-19,"chr17_50865374_50868014"
"chr1",1782181,1783430,1250,"*",7.1,7.85,5.45,2.4,6.92e-21,2.37e-19,"chr1_1782181_1783430"
"chr14",63641324,63642550,1227,"*",9.96,9.45,10.33,-0.88,6.92e-21,2.37e-19,"chr14_63641324_63642550"
"chr19",40365660,40367357,1698,"*",8.75,7.94,9.27,-1.33,6.93e-21,2.37e-19,"chr19_40365660_40367357"
"chr12",115174700,115175603,904,"*",6.05,2.14,7,-4.86,6.95e-21,2.37e-19,"chr12_115174700_115175603"
"chr3",119417908,119418955,1048,"*",6.06,2.07,7.01,-4.95,6.95e-21,2.37e-19,"chr3_119417908_119418955"
"chr8",124371466,124373371,1906,"*",9.58,8.99,10,-1,6.97e-21,2.38e-19,"chr8_124371466_124373371"
"chr22",29109543,29110273,731,"*",6.11,1.56,7.08,-5.52,7.02e-21,2.4e-19,"chr22_29109543_29110273"
"chr6",110657677,110659083,1407,"*",6.07,2.03,7.03,-5,7.04e-21,2.4e-19,"chr6_110657677_110659083"
"chr19",35739970,35741382,1413,"*",9.75,9.2,10.15,-0.95,7.04e-21,2.4e-19,"chr19_35739970_35741382"
"chr2",42063833,42064844,1012,"*",6.09,2.86,7.01,-4.15,7.04e-21,2.4e-19,"chr2_42063833_42064844"
"chr2",121284251,121285605,1355,"*",7.42,8.11,6.05,2.05,7.09e-21,2.42e-19,"chr2_121284251_121285605"
"chr5",43312868,43314200,1333,"*",9.74,9.21,10.13,-0.93,7.12e-21,2.43e-19,"chr5_43312868_43314200"
"chr4",111792651,111793340,690,"*",6.25,3.26,7.15,-3.9,7.12e-21,2.43e-19,"chr4_111792651_111793340"
"chr14",56811031,56812496,1466,"*",7.05,7.82,5.29,2.53,7.14e-21,2.44e-19,"chr14_56811031_56812496"
"chr12",80683982,80684597,616,"*",6.44,7.41,1.77,5.64,7.21e-21,2.46e-19,"chr12_80683982_80684597"
"chr1",204283836,204284455,620,"*",6.44,4.11,7.29,-3.18,7.22e-21,2.46e-19,"chr1_204283836_204284455"
"chr17",80270165,80271388,1224,"*",6.78,7.58,4.81,2.77,7.24e-21,2.47e-19,"chr17_80270165_80271388"
"chr4",82428910,82431244,2335,"*",10.13,9.63,10.51,-0.87,7.25e-21,2.47e-19,"chr4_82428910_82431244"
"chr10",133278358,133279282,925,"*",6.52,4.36,7.35,-2.99,7.29e-21,2.48e-19,"chr10_133278358_133279282"
"chr7",75738252,75739911,1660,"*",9.81,9.3,10.18,-0.88,7.45e-21,2.54e-19,"chr7_75738252_75739911"
"chr9",35603725,35606065,2341,"*",9.78,9.25,10.16,-0.91,7.46e-21,2.54e-19,"chr9_35603725_35606065"
"chr17",73613076,73614412,1337,"*",8.84,7.97,9.38,-1.41,7.47e-21,2.54e-19,"chr17_73613076_73614412"
"chr1",167430182,167432120,1939,"*",7.15,7.89,5.54,2.35,7.49e-21,2.55e-19,"chr1_167430182_167432120"
"chr17",81394855,81395583,729,"*",8.74,7.99,9.23,-1.24,7.53e-21,2.56e-19,"chr17_81394855_81395583"
"chr19",38374165,38375328,1164,"*",8.9,8.19,9.37,-1.19,7.65e-21,2.6e-19,"chr19_38374165_38375328"
"chr9",38038532,38039944,1413,"*",7.19,5.6,7.93,-2.34,7.69e-21,2.62e-19,"chr9_38038532_38039944"
"chr3",50194231,50195702,1472,"*",7.21,7.93,5.68,2.26,7.71e-21,2.62e-19,"chr3_50194231_50195702"
"chr2",221908281,221909323,1043,"*",6.08,2.59,7.01,-4.42,7.72e-21,2.62e-19,"chr2_221908281_221909323"
"chr10",88703014,88703867,854,"*",6.78,7.58,4.82,2.77,7.76e-21,2.64e-19,"chr10_88703014_88703867"
"chr2",234362813,234364202,1390,"*",8,6.95,8.6,-1.65,7.78e-21,2.64e-19,"chr2_234362813_234364202"
"chr2",106164909,106165927,1019,"*",6.57,7.42,4.24,3.18,7.82e-21,2.66e-19,"chr2_106164909_106165927"
"chr1",213979602,213980543,942,"*",6.89,7.7,4.88,2.82,7.92e-21,2.69e-19,"chr1_213979602_213980543"
"chr4",41865259,41867746,2488,"*",7.37,8.06,5.96,2.11,7.95e-21,2.7e-19,"chr4_41865259_41867746"
"chr5",88388085,88389196,1112,"*",6.43,7.32,3.7,3.62,7.97e-21,2.71e-19,"chr5_88388085_88389196"
"chr21",36319669,36320960,1292,"*",9.34,8.68,9.79,-1.12,7.97e-21,2.71e-19,"chr21_36319669_36320960"
"chr2",177212008,177213458,1451,"*",9.43,8.86,9.85,-0.99,8.11e-21,2.75e-19,"chr2_177212008_177213458"
"chr10",52955929,52957141,1213,"*",6.13,3.11,7.04,-3.93,8.12e-21,2.76e-19,"chr10_52955929_52957141"
"chr10",22690353,22691508,1156,"*",6.28,7.22,2.76,4.46,8.18e-21,2.78e-19,"chr10_22690353_22691508"
"chr8",92149982,92151601,1620,"*",6.48,7.35,3.95,3.41,8.32e-21,2.82e-19,"chr8_92149982_92151601"
"chr14",89198326,89199228,903,"*",6.03,2.52,6.97,-4.45,8.33e-21,2.83e-19,"chr14_89198326_89199228"
"chr2",162318055,162319179,1125,"*",6.9,7.7,4.96,2.74,8.33e-21,2.83e-19,"chr2_162318055_162319179"
"chrX",103741700,103743906,2207,"*",6.27,7.22,2.39,4.83,8.35e-21,2.83e-19,"chrX_103741700_103743906"
"chr7",1027422,1029253,1832,"*",8.88,8.18,9.35,-1.17,8.36e-21,2.83e-19,"chr7_1027422_1029253"
"chr10",33321261,33322200,940,"*",6.11,2.82,7.04,-4.22,8.4e-21,2.85e-19,"chr10_33321261_33322200"
"chr11",45285263,45286781,1519,"*",7.35,8.05,5.94,2.11,8.44e-21,2.86e-19,"chr11_45285263_45286781"
"chr3",72338936,72339582,647,"*",6.36,3.7,7.24,-3.55,8.47e-21,2.87e-19,"chr3_72338936_72339582"
"chr1",153745389,153746609,1221,"*",6.34,7.25,3.39,3.86,8.54e-21,2.89e-19,"chr1_153745389_153746609"
"chr19",54471960,54473814,1855,"*",7.23,5.64,7.96,-2.33,8.55e-21,2.89e-19,"chr19_54471960_54473814"
"chr2",77088016,77088868,853,"*",6.25,7.2,2.52,4.68,8.63e-21,2.92e-19,"chr2_77088016_77088868"
"chr19",27793113,27794805,1693,"*",9.91,9.36,10.31,-0.95,8.67e-21,2.93e-19,"chr19_27793113_27794805"
"chr8",11679413,11681256,1844,"*",7.11,7.86,5.47,2.39,8.69e-21,2.94e-19,"chr8_11679413_11681256"
"chr22",42090077,42091575,1499,"*",9.43,8.85,9.84,-0.99,8.7e-21,2.94e-19,"chr22_42090077_42091575"
"chr12",113229457,113230847,1391,"*",6.24,3.38,7.13,-3.75,8.72e-21,2.95e-19,"chr12_113229457_113230847"
"chr7",69129419,69130781,1363,"*",6.11,1.59,7.08,-5.49,8.74e-21,2.95e-19,"chr7_69129419_69130781"
"chr1",144551197,144552389,1193,"*",9.05,8.39,9.5,-1.11,8.75e-21,2.96e-19,"chr1_144551197_144552389"
"chr7",77415344,77417015,1672,"*",7.59,8.25,6.34,1.92,8.78e-21,2.97e-19,"chr7_77415344_77417015"
"chr9",117413061,117415927,2867,"*",8.22,8.8,7.24,1.56,8.79e-21,2.97e-19,"chr9_117413061_117415927"
"chr21",25734295,25736131,1837,"*",9.34,8.72,9.77,-1.05,8.85e-21,2.99e-19,"chr21_25734295_25736131"
"chr5",135434122,135435370,1249,"*",6.57,4.41,7.4,-2.99,8.86e-21,2.99e-19,"chr5_135434122_135435370"
"chr20",22662905,22664441,1537,"*",6.76,7.56,4.76,2.8,8.87e-21,3e-19,"chr20_22662905_22664441"
"chr9",95091491,95092887,1397,"*",7.49,6.22,8.15,-1.93,8.95e-21,3.02e-19,"chr9_95091491_95092887"
"chr14",35533259,35535911,2653,"*",9.01,9.47,8.34,1.14,9.03e-21,3.05e-19,"chr14_35533259_35535911"
"chr11",117795212,117797631,2420,"*",7.46,8.13,6.13,2,9.12e-21,3.08e-19,"chr11_117795212_117797631"
"chr19",47225989,47228752,2764,"*",9.99,9.5,10.35,-0.85,9.18e-21,3.1e-19,"chr19_47225989_47228752"
"chr8",130518564,130519763,1200,"*",6.4,7.28,3.73,3.54,9.28e-21,3.13e-19,"chr8_130518564_130519763"
"chr1",56493952,56494762,811,"*",6.68,4.67,7.49,-2.82,9.35e-21,3.16e-19,"chr1_56493952_56494762"
"chr3",88912146,88913023,878,"*",6.37,7.26,3.62,3.64,9.35e-21,3.16e-19,"chr3_88912146_88913023"
"chr11",33936982,33937735,754,"*",6.17,3.34,7.06,-3.72,9.44e-21,3.18e-19,"chr11_33936982_33937735"
"chr16",27203286,27204561,1276,"*",8.92,8.19,9.39,-1.2,9.45e-21,3.19e-19,"chr16_27203286_27204561"
"chr8",126422875,126424407,1533,"*",7.29,8.03,5.73,2.3,9.46e-21,3.19e-19,"chr8_126422875_126424407"
"chr7",139359100,139360814,1715,"*",9.79,9.27,10.17,-0.9,9.47e-21,3.19e-19,"chr7_139359100_139360814"
"chr12",88854169,88854835,667,"*",6.04,2.65,6.97,-4.32,9.49e-21,3.2e-19,"chr12_88854169_88854835"
"chr5",177425700,177427274,1575,"*",9.87,9.34,10.26,-0.91,9.5e-21,3.2e-19,"chr5_177425700_177427274"
"chr22",24950198,24950741,544,"*",6.79,7.59,4.83,2.75,9.5e-21,3.2e-19,"chr22_24950198_24950741"
"chr18",23618872,23619904,1033,"*",7.25,7.97,5.77,2.19,9.6e-21,3.23e-19,"chr18_23618872_23619904"
"chr11",13958474,13959134,661,"*",6.03,1.96,6.99,-5.03,9.61e-21,3.23e-19,"chr11_13958474_13959134"
"chr17",60573046,60574005,960,"*",7.2,5.73,7.91,-2.17,9.63e-21,3.24e-19,"chr17_60573046_60574005"
"chr7",3558246,3558751,506,"*",6.1,2.12,7.05,-4.93,9.65e-21,3.25e-19,"chr7_3558246_3558751"
"chr3",138948814,138949511,698,"*",6.98,7.77,5.06,2.71,9.69e-21,3.26e-19,"chr3_138948814_138949511"
"chr19",23277705,23278381,677,"*",6.09,1.83,7.05,-5.23,9.75e-21,3.28e-19,"chr19_23277705_23278381"
"chr9",77018338,77019939,1602,"*",7.49,8.17,6.19,1.98,9.76e-21,3.29e-19,"chr9_77018338_77019939"
"chr9",129412844,129415285,2442,"*",8.8,7.97,9.32,-1.35,9.77e-21,3.29e-19,"chr9_129412844_129415285"
"chr4",15681292,15682277,986,"*",9.29,8.66,9.73,-1.07,9.81e-21,3.3e-19,"chr4_15681292_15682277"
"chr16",69396212,69396999,788,"*",6.29,3.7,7.16,-3.46,9.83e-21,3.31e-19,"chr16_69396212_69396999"
"chr15",64893574,64895127,1554,"*",8.13,8.71,7.14,1.58,9.84e-21,3.31e-19,"chr15_64893574_64895127"
"chr1",46623924,46624742,819,"*",6.55,4.4,7.38,-2.98,9.93e-21,3.34e-19,"chr1_46623924_46624742"
"chr20",41028091,41029700,1610,"*",9.17,8.52,9.61,-1.09,9.93e-21,3.34e-19,"chr20_41028091_41029700"
"chr19",7729342,7731325,1984,"*",6.69,7.51,4.58,2.93,9.97e-21,3.35e-19,"chr19_7729342_7731325"
"chr22",26952721,26953847,1127,"*",7,7.77,5.23,2.54,1e-20,3.37e-19,"chr22_26952721_26953847"
"chr1",36223493,36225089,1597,"*",9.63,9.04,10.05,-1.01,1.01e-20,3.38e-19,"chr1_36223493_36225089"
"chr14",68792901,68793918,1018,"*",8.72,7.97,9.21,-1.24,1.01e-20,3.39e-19,"chr14_68792901_68793918"
"chr12",96427178,96427747,570,"*",6.76,4.73,7.57,-2.84,1.01e-20,3.4e-19,"chr12_96427178_96427747"
"chr11",90447823,90448853,1031,"*",6.05,1.83,7.02,-5.19,1.01e-20,3.41e-19,"chr11_90447823_90448853"
"chr1",228861055,228861953,899,"*",6.28,3.39,7.18,-3.78,1.02e-20,3.41e-19,"chr1_228861055_228861953"
"chr15",65993053,65993763,711,"*",6.2,3.46,7.08,-3.62,1.02e-20,3.42e-19,"chr15_65993053_65993763"
"chr17",50318364,50319886,1523,"*",7.35,5.99,8.04,-2.05,1.02e-20,3.43e-19,"chr17_50318364_50319886"
"chr10",109456260,109457500,1241,"*",7.34,8.05,5.9,2.15,1.03e-20,3.45e-19,"chr10_109456260_109457500"
"chr7",26948575,26949570,996,"*",6.79,7.6,4.82,2.78,1.04e-20,3.47e-19,"chr7_26948575_26949570"
"chr3",3972481,3973429,949,"*",6.23,3.28,7.14,-3.85,1.04e-20,3.48e-19,"chr3_3972481_3973429"
"chr5",177116530,177117386,857,"*",6.37,7.28,3.29,3.99,1.04e-20,3.5e-19,"chr5_177116530_177117386"
"chr5",72301617,72302877,1261,"*",6.43,7.32,3.66,3.67,1.04e-20,3.5e-19,"chr5_72301617_72302877"
"chr19",18869790,18870841,1052,"*",6.56,7.41,4.19,3.23,1.05e-20,3.52e-19,"chr19_18869790_18870841"
"chr19",38899093,38900474,1382,"*",9.65,9.07,10.06,-0.99,1.05e-20,3.52e-19,"chr19_38899093_38900474"
"chr4",76753115,76754225,1111,"*",6.06,2.2,7.01,-4.81,1.05e-20,3.52e-19,"chr4_76753115_76754225"
"chr16",84561123,84562004,882,"*",6.29,7.21,3.17,4.04,1.06e-20,3.55e-19,"chr16_84561123_84562004"
"chr2",65437677,65438665,989,"*",6.8,7.61,4.75,2.87,1.06e-20,3.55e-19,"chr2_65437677_65438665"
"chr22",22110876,22111796,921,"*",7.39,6,8.08,-2.09,1.06e-20,3.55e-19,"chr22_22110876_22111796"
"chr4",86593788,86595433,1646,"*",9.72,9.14,10.13,-0.99,1.06e-20,3.56e-19,"chr4_86593788_86595433"
"chr10",77268050,77268840,791,"*",6.04,2.4,6.99,-4.58,1.07e-20,3.57e-19,"chr10_77268050_77268840"
"chr18",10035303,10035956,654,"*",6.4,4.06,7.25,-3.19,1.07e-20,3.58e-19,"chr18_10035303_10035956"
"chr4",144989512,144990994,1483,"*",6.07,2.85,6.99,-4.13,1.08e-20,3.62e-19,"chr4_144989512_144990994"
"chr22",20778681,20779646,966,"*",6.55,4.32,7.39,-3.07,1.08e-20,3.62e-19,"chr22_20778681_20779646"
"chr5",120702835,120704238,1404,"*",6.31,7.26,2.53,4.73,1.08e-20,3.63e-19,"chr5_120702835_120704238"
"chr6",150037494,150038752,1259,"*",6.43,7.33,3.6,3.73,1.1e-20,3.66e-19,"chr6_150037494_150038752"
"chr9",129708080,129709548,1469,"*",6.33,3.68,7.21,-3.54,1.1e-20,3.67e-19,"chr9_129708080_129709548"
"chr14",40842636,40843594,959,"*",6.18,3.37,7.07,-3.7,1.1e-20,3.67e-19,"chr14_40842636_40843594"
"chr9",72680437,72681294,858,"*",6.42,7.39,1.75,5.64,1.11e-20,3.7e-19,"chr9_72680437_72681294"
"chr2",119523600,119524941,1342,"*",6.98,7.75,5.2,2.55,1.11e-20,3.71e-19,"chr2_119523600_119524941"
"chr20",1086402,1087392,991,"*",6.34,3.85,7.21,-3.36,1.12e-20,3.73e-19,"chr20_1086402_1087392"
"chr19",29524319,29525783,1465,"*",7.37,8.07,5.93,2.15,1.12e-20,3.75e-19,"chr19_29524319_29525783"
"chr16",87806328,87807575,1248,"*",7.32,5.65,8.08,-2.43,1.12e-20,3.75e-19,"chr16_87806328_87807575"
"chr13",20359273,20359792,520,"*",6.27,1.22,7.25,-6.03,1.13e-20,3.76e-19,"chr13_20359273_20359792"
"chr8",11587699,11588531,833,"*",6.03,2.56,6.97,-4.41,1.13e-20,3.78e-19,"chr8_11587699_11588531"
"chr1",30823883,30825129,1247,"*",8.91,8.21,9.38,-1.17,1.14e-20,3.81e-19,"chr1_30823883_30825129"
"chr14",105300131,105301907,1777,"*",9.31,8.7,9.74,-1.05,1.14e-20,3.82e-19,"chr14_105300131_105301907"
"chr14",23320693,23322291,1599,"*",9.9,9.36,10.29,-0.94,1.14e-20,3.82e-19,"chr14_23320693_23322291"
"chr1",112849367,112850495,1129,"*",6.54,7.39,4.21,3.18,1.15e-20,3.82e-19,"chr1_112849367_112850495"
"chr11",35330284,35331285,1002,"*",6.29,7.21,2.9,4.32,1.15e-20,3.83e-19,"chr11_35330284_35331285"
"chr5",4739682,4740438,757,"*",6.09,2.93,7,-4.08,1.15e-20,3.85e-19,"chr5_4739682_4740438"
"chr5",149320617,149321452,836,"*",6.96,5.31,7.71,-2.4,1.16e-20,3.86e-19,"chr5_149320617_149321452"
"chr18",76592803,76593467,665,"*",6.58,4.46,7.4,-2.94,1.16e-20,3.88e-19,"chr18_76592803_76593467"
"chr9",72364170,72366132,1963,"*",9.55,8.91,9.98,-1.07,1.16e-20,3.88e-19,"chr9_72364170_72366132"
"chr1",211257115,211257583,469,"*",6.39,7.27,3.68,3.59,1.17e-20,3.88e-19,"chr1_211257115_211257583"
"chr1",35885952,35886660,709,"*",7.38,8.07,6.02,2.06,1.17e-20,3.88e-19,"chr1_35885952_35886660"
"chr6",30717036,30717835,800,"*",9.37,8.74,9.8,-1.06,1.17e-20,3.9e-19,"chr6_30717036_30717835"
"chr17",13749516,13751619,2104,"*",7.41,6.08,8.09,-2.01,1.17e-20,3.91e-19,"chr17_13749516_13751619"
"chr13",40651862,40652733,872,"*",6.3,7.21,3.23,3.98,1.18e-20,3.92e-19,"chr13_40651862_40652733"
"chr17",33469810,33470519,710,"*",6.13,1.52,7.1,-5.57,1.2e-20,3.98e-19,"chr17_33469810_33470519"
"chr9",133581155,133582386,1232,"*",6.82,4.74,7.64,-2.9,1.2e-20,4e-19,"chr9_133581155_133582386"
"chr5",95633481,95634706,1226,"*",6.12,2.88,7.04,-4.16,1.21e-20,4.02e-19,"chr5_95633481_95634706"
"chr6",39193219,39193851,633,"*",6.06,2.67,6.99,-4.32,1.21e-20,4.03e-19,"chr6_39193219_39193851"
"chr20",6530368,6531347,980,"*",6.04,1.83,7,-5.17,1.22e-20,4.06e-19,"chr20_6530368_6531347"
"chr11",62925416,62927459,2044,"*",7.53,8.2,6.25,1.95,1.22e-20,4.07e-19,"chr11_62925416_62927459"
"chr13",94710728,94713892,3165,"*",8.63,9.14,7.83,1.3,1.23e-20,4.07e-19,"chr13_94710728_94713892"
"chr14",94450869,94452638,1770,"*",6.51,7.37,4.14,3.23,1.23e-20,4.09e-19,"chr14_94450869_94452638"
"chr1",51784906,51785665,760,"*",6.68,4.49,7.51,-3.02,1.23e-20,4.1e-19,"chr1_51784906_51785665"
"chr16",57734864,57736774,1911,"*",9.72,9.18,10.11,-0.93,1.24e-20,4.12e-19,"chr16_57734864_57736774"
"chr20",434224,435026,803,"*",6.88,7.69,4.9,2.78,1.24e-20,4.13e-19,"chr20_434224_435026"
"chr18",79796839,79799744,2906,"*",7.81,8.43,6.7,1.72,1.26e-20,4.19e-19,"chr18_79796839_79799744"
"chr16",58629287,58630702,1416,"*",9.87,9.34,10.26,-0.92,1.26e-20,4.19e-19,"chr16_58629287_58630702"
"chr8",107195216,107196446,1231,"*",6.1,3.01,7.02,-4,1.27e-20,4.2e-19,"chr8_107195216_107196446"
"chr21",17463496,17463908,413,"*",6.1,2.56,7.04,-4.48,1.27e-20,4.2e-19,"chr21_17463496_17463908"
"chr11",86134625,86135432,808,"*",6.02,2.18,6.97,-4.79,1.27e-20,4.22e-19,"chr11_86134625_86135432"
"chr17",43406825,43407623,799,"*",7.15,5.64,7.87,-2.23,1.29e-20,4.27e-19,"chr17_43406825_43407623"
"chr21",36155684,36157532,1849,"*",9.95,9.39,10.34,-0.95,1.29e-20,4.27e-19,"chr21_36155684_36157532"
"chr7",105829821,105831058,1238,"*",6.95,5.19,7.72,-2.53,1.3e-20,4.32e-19,"chr7_105829821_105831058"
"chr7",144827399,144828106,708,"*",6.15,1.31,7.13,-5.82,1.31e-20,4.34e-19,"chr7_144827399_144828106"
"chr6",157090723,157091295,573,"*",6.27,7.2,2.81,4.39,1.32e-20,4.37e-19,"chr6_157090723_157091295"
"chr11",56659576,56660482,907,"*",6.26,7.2,2.72,4.48,1.33e-20,4.4e-19,"chr11_56659576_56660482"
"chr13",54029209,54029869,661,"*",6.21,3.55,7.1,-3.55,1.33e-20,4.42e-19,"chr13_54029209_54029869"
"chr18",37553779,37555058,1280,"*",7.02,7.78,5.33,2.45,1.35e-20,4.46e-19,"chr18_37553779_37555058"
"chr14",32075920,32078199,2280,"*",9.47,8.8,9.93,-1.13,1.35e-20,4.47e-19,"chr14_32075920_32078199"
"chr13",49313555,49314521,967,"*",6.72,4.75,7.52,-2.77,1.37e-20,4.52e-19,"chr13_49313555_49314521"
"chr1",177044225,177045584,1360,"*",6.49,7.38,3.71,3.67,1.37e-20,4.53e-19,"chr1_177044225_177045584"
"chr6",166306847,166308800,1954,"*",7.88,8.52,6.73,1.78,1.37e-20,4.53e-19,"chr6_166306847_166308800"
"chrX",48927226,48928572,1347,"*",6.46,7.43,1.71,5.72,1.37e-20,4.54e-19,"chrX_48927226_48928572"
"chr3",184561152,184562419,1268,"*",9.34,8.75,9.76,-1.01,1.38e-20,4.56e-19,"chr3_184561152_184562419"
"chrX",261221,262454,1234,"*",7.12,5.52,7.86,-2.34,1.39e-20,4.59e-19,"chrX_261221_262454"
"chr1",58031234,58032358,1125,"*",6.55,7.4,4.12,3.29,1.39e-20,4.59e-19,"chr1_58031234_58032358"
"chr2",37802153,37803495,1343,"*",6.33,3.9,7.19,-3.3,1.39e-20,4.6e-19,"chr2_37802153_37803495"
"chr15",67029825,67031066,1242,"*",7.07,7.83,5.34,2.49,1.4e-20,4.63e-19,"chr15_67029825_67031066"
"chr2",112706006,112706658,653,"*",6.02,2.64,6.95,-4.32,1.41e-20,4.65e-19,"chr2_112706006_112706658"
"chr15",67048723,67050185,1463,"*",6.28,3.69,7.15,-3.47,1.41e-20,4.67e-19,"chr15_67048723_67050185"
"chr18",6646781,6647358,578,"*",6.05,2.44,6.99,-4.56,1.43e-20,4.71e-19,"chr18_6646781_6647358"
"chr18",22063047,22063896,850,"*",6.39,0.9,7.38,-6.47,1.43e-20,4.74e-19,"chr18_22063047_22063896"
"chr2",176171050,176172628,1579,"*",7.4,8.1,5.97,2.13,1.44e-20,4.74e-19,"chr2_176171050_176172628"
"chr14",68939508,68940424,917,"*",7.23,5.77,7.94,-2.17,1.44e-20,4.77e-19,"chr14_68939508_68940424"
"chr5",116864014,116865086,1073,"*",8.11,8.69,7.13,1.56,1.45e-20,4.8e-19,"chr5_116864014_116865086"
"chr20",13130170,13130851,682,"*",6.01,2.1,6.96,-4.86,1.45e-20,4.8e-19,"chr20_13130170_13130851"
"chr20",38722814,38724669,1856,"*",7.33,8.03,5.93,2.1,1.45e-20,4.8e-19,"chr20_38722814_38724669"
"chr16",30895965,30897331,1367,"*",9.23,8.56,9.68,-1.12,1.46e-20,4.82e-19,"chr16_30895965_30897331"
"chr11",69773774,69776048,2275,"*",7.61,8.29,6.27,2.02,1.48e-20,4.87e-19,"chr11_69773774_69776048"
"chr7",95859353,95859890,538,"*",6.67,4.73,7.47,-2.74,1.48e-20,4.89e-19,"chr7_95859353_95859890"
"chr19",57279634,57281014,1381,"*",9.46,8.87,9.88,-1.01,1.48e-20,4.89e-19,"chr19_57279634_57281014"
"chr1",7991732,7992371,640,"*",6.84,7.63,4.97,2.66,1.52e-20,4.99e-19,"chr1_7991732_7992371"
"chr7",105638441,105640424,1984,"*",7.9,8.53,6.75,1.79,1.52e-20,5.02e-19,"chr7_105638441_105640424"
"chr2",222423736,222425614,1879,"*",7.34,8.04,5.94,2.1,1.54e-20,5.07e-19,"chr2_222423736_222425614"
"chr12",2640503,2641557,1055,"*",7.34,6,8.02,-2.02,1.54e-20,5.07e-19,"chr12_2640503_2641557"
"chr13",87676607,87678373,1767,"*",6.88,7.66,5.06,2.6,1.54e-20,5.08e-19,"chr13_87676607_87678373"
"chr8",74741199,74742234,1036,"*",6.38,7.26,3.68,3.58,1.54e-20,5.08e-19,"chr8_74741199_74742234"
"chr5",1850422,1852553,2132,"*",7.23,7.95,5.74,2.21,1.54e-20,5.08e-19,"chr5_1850422_1852553"
"chr4",38090018,38091053,1036,"*",6.24,1.22,7.22,-6,1.55e-20,5.1e-19,"chr4_38090018_38091053"
"chr7",99562972,99564005,1034,"*",6.07,2.94,6.98,-4.04,1.56e-20,5.12e-19,"chr7_99562972_99564005"
"chr14",76955690,76957180,1491,"*",9.05,8.39,9.5,-1.1,1.56e-20,5.14e-19,"chr14_76955690_76957180"
"chr14",103204976,103205742,767,"*",6.07,1.88,7.03,-5.15,1.57e-20,5.15e-19,"chr14_103204976_103205742"
"chr11",10866716,10867444,729,"*",6.09,1.83,7.05,-5.22,1.57e-20,5.15e-19,"chr11_10866716_10867444"
"chr20",22866822,22867524,703,"*",6.06,1.96,7.02,-5.06,1.57e-20,5.15e-19,"chr20_22866822_22867524"
"chr14",95948063,95949245,1183,"*",6.51,7.49,1.56,5.92,1.59e-20,5.23e-19,"chr14_95948063_95949245"
