"seqnames","start","end","width","strand","Conc","Conc_group1","Conc_group2","Fold","p.value","FDR","PeakID"
"chr9",33381178,33381797,620,"*",6.71,7.51,4.83,2.68,1.1e-15,3.88e-14,"chr9_33381178_33381797"
"chr2",6806361,6807048,688,"*",5.95,6.86,2.78,4.08,1.1e-15,3.89e-14,"chr2_6806361_6807048"
"chr6",130178475,130179135,661,"*",5.57,2.18,6.5,-4.32,1.1e-15,3.89e-14,"chr6_130178475_130179135"
"chr1",76073554,76073954,401,"*",5.86,3.27,6.73,-3.47,1.1e-15,3.89e-14,"chr1_76073554_76073954"
"chr6",146913872,146914654,783,"*",7.39,6.22,8.02,-1.81,1.11e-15,3.9e-14,"chr6_146913872_146914654"
"chr2",70671117,70671547,431,"*",5.57,2.12,6.5,-4.38,1.11e-15,3.92e-14,"chr2_70671117_70671547"
"chr7",105581132,105581744,613,"*",6.47,7.3,4.25,3.05,1.11e-15,3.92e-14,"chr7_105581132_105581744"
"chr2",46315309,46315836,528,"*",5.46,0.74,6.43,-5.69,1.11e-15,3.92e-14,"chr2_46315309_46315836"
"chr3",125212014,125212794,781,"*",6.68,7.48,4.71,2.77,1.12e-15,3.93e-14,"chr3_125212014_125212794"
"chr4",10584003,10584519,517,"*",5.68,0.4,6.66,-6.26,1.12e-15,3.93e-14,"chr4_10584003_10584519"
"chr10",59372513,59373030,518,"*",5.47,0.78,6.44,-5.66,1.12e-15,3.95e-14,"chr10_59372513_59373030"
"chr15",62850279,62851220,942,"*",7.73,6.66,8.34,-1.67,1.12e-15,3.95e-14,"chr15_62850279_62851220"
"chr17",48561190,48561595,406,"*",5.71,2.93,6.6,-3.68,1.13e-15,3.97e-14,"chr17_48561190_48561595"
"chr8",2131088,2131506,419,"*",5.72,0.16,6.71,-6.55,1.13e-15,3.99e-14,"chr8_2131088_2131506"
"chr3",62415091,62415893,803,"*",5.96,6.91,2.13,4.78,1.13e-15,3.99e-14,"chr3_62415091_62415893"
"chr20",23604501,23604981,481,"*",5.68,0.22,6.66,-6.45,1.14e-15,4e-14,"chr20_23604501_23604981"
"chr22",27212640,27213095,456,"*",5.49,1.63,6.44,-4.81,1.14e-15,4.01e-14,"chr22_27212640_27213095"
"chr7",29636790,29637190,401,"*",5.44,1.45,6.4,-4.94,1.14e-15,4.01e-14,"chr7_29636790_29637190"
"chr15",47673394,47673945,552,"*",6.44,4.56,7.22,-2.66,1.15e-15,4.03e-14,"chr15_47673394_47673945"
"chr10",80894484,80895098,615,"*",5.94,6.87,2.42,4.45,1.15e-15,4.04e-14,"chr10_80894484_80895098"
"chr2",27307399,27308741,1343,"*",6.99,7.72,5.45,2.27,1.15e-15,4.04e-14,"chr2_27307399_27308741"
"chr6",104540690,104541274,585,"*",5.96,-0.22,6.95,-7.16,1.15e-15,4.05e-14,"chr6_104540690_104541274"
"chr1",74712856,74713371,516,"*",5.54,0.87,6.52,-5.64,1.16e-15,4.06e-14,"chr1_74712856_74713371"
"chr1",8443569,8444107,539,"*",6.22,7.08,3.74,3.35,1.16e-15,4.07e-14,"chr1_8443569_8444107"
"chr10",79986619,79987072,454,"*",5.56,0.55,6.54,-5.98,1.16e-15,4.07e-14,"chr10_79986619_79987072"
"chr11",97963783,97964304,522,"*",5.57,2.02,6.5,-4.49,1.16e-15,4.09e-14,"chr11_97963783_97964304"
"chr14",35384462,35384917,456,"*",5.74,2.94,6.64,-3.7,1.16e-15,4.09e-14,"chr14_35384462_35384917"
"chr9",98380033,98380820,788,"*",7,5.64,7.69,-2.05,1.17e-15,4.1e-14,"chr9_98380033_98380820"
"chr8",143080363,143081091,729,"*",5.91,6.85,2.3,4.55,1.17e-15,4.1e-14,"chr8_143080363_143081091"
"chr12",129997224,129997787,564,"*",6.01,6.97,1.55,5.42,1.17e-15,4.1e-14,"chr12_129997224_129997787"
"chr15",91408711,91409171,461,"*",5.57,2.44,6.49,-4.05,1.17e-15,4.12e-14,"chr15_91408711_91409171"
"chr2",190997336,190997995,660,"*",5.59,0.7,6.57,-5.87,1.18e-15,4.15e-14,"chr2_190997336_190997995"
"chr6",50660866,50661381,516,"*",5.45,1.22,6.41,-5.19,1.19e-15,4.17e-14,"chr6_50660866_50661381"
"chr21",35573758,35574212,455,"*",5.5,1.05,6.46,-5.41,1.19e-15,4.18e-14,"chr21_35573758_35574212"
"chr9",751806,752563,758,"*",5.44,1.76,6.38,-4.62,1.19e-15,4.18e-14,"chr9_751806_752563"
"chr15",70492493,70493073,581,"*",5.54,2.31,6.46,-4.15,1.19e-15,4.19e-14,"chr15_70492493_70493073"
"chr22",46061527,46062028,502,"*",5.93,6.89,1.96,4.92,1.2e-15,4.2e-14,"chr22_46061527_46062028"
"chr3",15646502,15647308,807,"*",6.04,3.7,6.89,-3.19,1.2e-15,4.21e-14,"chr3_15646502_15647308"
"chr15",100665615,100666018,404,"*",5.39,1.31,6.35,-5.04,1.2e-15,4.21e-14,"chr15_100665615_100666018"
"chr7",110534414,110534958,545,"*",5.56,1.85,6.51,-4.66,1.2e-15,4.21e-14,"chr7_110534414_110534958"
"chr8",106772637,106773168,532,"*",5.67,2.63,6.58,-3.95,1.2e-15,4.22e-14,"chr8_106772637_106773168"
"chr2",53059217,53059639,423,"*",5.56,0.78,6.53,-5.75,1.2e-15,4.22e-14,"chr2_53059217_53059639"
"chr9",86585740,86586334,595,"*",5.51,0.87,6.48,-5.61,1.21e-15,4.23e-14,"chr9_86585740_86586334"
"chr6",81759883,81760314,432,"*",5.95,-0.3,6.94,-7.24,1.21e-15,4.23e-14,"chr6_81759883_81760314"
"chr20",19926602,19927019,418,"*",5.45,1.26,6.41,-5.16,1.21e-15,4.24e-14,"chr20_19926602_19927019"
"chr17",7014567,7015161,595,"*",8.19,7.32,8.73,-1.41,1.21e-15,4.25e-14,"chr17_7014567_7015161"
"chr15",51751225,51752089,865,"*",7.08,7.78,5.66,2.12,1.21e-15,4.25e-14,"chr15_51751225_51752089"
"chr11",96162807,96163315,509,"*",5.53,0.7,6.5,-5.8,1.21e-15,4.25e-14,"chr11_96162807_96163315"
"chr5",138230244,138231089,846,"*",5.65,2.55,6.56,-4.01,1.22e-15,4.26e-14,"chr5_138230244_138231089"
"chr11",27012229,27012879,651,"*",5.59,2.34,6.51,-4.17,1.22e-15,4.27e-14,"chr11_27012229_27012879"
"chrX",11461423,11462011,589,"*",5.41,1.13,6.37,-5.25,1.22e-15,4.27e-14,"chrX_11461423_11462011"
"chr3",90010877,90011649,773,"*",5.53,2.22,6.46,-4.23,1.23e-15,4.3e-14,"chr3_90010877_90011649"
"chr2",152452900,152453588,689,"*",6.08,6.98,3.13,3.85,1.23e-15,4.31e-14,"chr2_152452900_152453588"
"chr19",31821359,31821858,500,"*",5.6,1.53,6.55,-5.02,1.23e-15,4.32e-14,"chr19_31821359_31821858"
"chr11",20163283,20163967,685,"*",6.17,7.04,3.63,3.41,1.24e-15,4.33e-14,"chr11_20163283_20163967"
"chr18",72867719,72868559,841,"*",6.04,6.93,3.3,3.63,1.24e-15,4.33e-14,"chr18_72867719_72868559"
"chr2",160224091,160224757,667,"*",5.45,1.74,6.39,-4.65,1.24e-15,4.34e-14,"chr2_160224091_160224757"
"chr20",46031729,46032215,487,"*",6.1,6.97,3.5,3.47,1.24e-15,4.34e-14,"chr20_46031729_46032215"
"chr8",93615168,93615595,428,"*",6.64,-0.84,7.64,-8.48,1.24e-15,4.35e-14,"chr8_93615168_93615595"
"chr3",49673803,49674424,622,"*",9.01,8.32,9.47,-1.16,1.25e-15,4.35e-14,"chr3_49673803_49674424"
"chr5",135743513,135744207,695,"*",6.59,-0.84,7.59,-8.43,1.25e-15,4.37e-14,"chr5_135743513_135744207"
"chr7",26153780,26154180,401,"*",5.92,6.85,2.43,4.42,1.25e-15,4.37e-14,"chr7_26153780_26154180"
"chr1",115056204,115056930,727,"*",6.78,5.26,7.5,-2.24,1.25e-15,4.37e-14,"chr1_115056204_115056930"
"chr4",140568341,140569326,986,"*",6.45,7.28,4.29,2.99,1.25e-15,4.38e-14,"chr4_140568341_140569326"
"chr3",40767996,40769064,1069,"*",5.42,0.98,6.39,-5.4,1.26e-15,4.4e-14,"chr3_40767996_40769064"
"chr1",116453468,116454475,1008,"*",6.85,5.19,7.6,-2.41,1.26e-15,4.4e-14,"chr1_116453468_116454475"
"chr2",238344041,238344452,412,"*",5.68,2.75,6.58,-3.83,1.26e-15,4.4e-14,"chr2_238344041_238344452"
"chr12",66132433,66132902,470,"*",6.26,3.9,7.11,-3.21,1.27e-15,4.42e-14,"chr12_66132433_66132902"
"chr3",65401169,65401890,722,"*",6.3,7.15,3.98,3.17,1.28e-15,4.45e-14,"chr3_65401169_65401890"
"chr1",93635997,93636539,543,"*",5.94,6.88,2.3,4.58,1.28e-15,4.46e-14,"chr1_93635997_93636539"
"chr12",29148946,29149603,658,"*",6.62,7.4,4.84,2.56,1.28e-15,4.46e-14,"chr12_29148946_29149603"
"chr7",19143900,19144756,857,"*",5.91,6.85,2.44,4.41,1.28e-15,4.46e-14,"chr7_19143900_19144756"
"chr6",30127243,30127882,640,"*",6.03,6.93,3.14,3.79,1.28e-15,4.48e-14,"chr6_30127243_30127882"
"chr12",62458532,62459148,617,"*",5.68,0.22,6.66,-6.44,1.28e-15,4.48e-14,"chr12_62458532_62459148"
"chr2",46164562,46165232,671,"*",5.4,1.34,6.36,-5.02,1.29e-15,4.49e-14,"chr2_46164562_46165232"
"chr2",120654416,120654968,553,"*",5.94,6.89,1.98,4.91,1.29e-15,4.49e-14,"chr2_120654416_120654968"
"chr6",133240892,133242124,1233,"*",6.56,7.35,4.7,2.64,1.29e-15,4.49e-14,"chr6_133240892_133242124"
"chr19",5083526,5084013,488,"*",5.87,3.27,6.75,-3.48,1.3e-15,4.52e-14,"chr19_5083526_5084013"
"chr1",231407827,231408545,719,"*",5.53,2.02,6.46,-4.44,1.3e-15,4.52e-14,"chr1_231407827_231408545"
"chr7",157690902,157692513,1612,"*",6.5,7.31,4.47,2.84,1.3e-15,4.52e-14,"chr7_157690902_157692513"
"chr5",1882254,1883122,869,"*",6.06,6.95,3.3,3.65,1.3e-15,4.53e-14,"chr5_1882254_1883122"
"chr4",38087023,38087732,710,"*",5.96,6.87,2.88,3.99,1.3e-15,4.54e-14,"chr4_38087023_38087732"
"chr1",170162771,170163300,530,"*",5.95,3.22,6.84,-3.62,1.31e-15,4.55e-14,"chr1_170162771_170163300"
"chr14",23251926,23252617,692,"*",6.01,6.97,1.54,5.43,1.31e-15,4.55e-14,"chr14_23251926_23252617"
"chr12",93300545,93301031,487,"*",5.74,0.09,6.72,-6.63,1.31e-15,4.56e-14,"chr12_93300545_93301031"
"chr5",11507255,11507694,440,"*",5.46,1.56,6.41,-4.86,1.31e-15,4.57e-14,"chr5_11507255_11507694"
"chr5",162128052,162128502,451,"*",6.09,7.07,1.31,5.76,1.31e-15,4.57e-14,"chr5_162128052_162128502"
"chr12",13093931,13094450,520,"*",5.54,0.4,6.52,-6.11,1.32e-15,4.59e-14,"chr12_13093931_13094450"
"chr21",39208840,39209398,559,"*",5.47,2.04,6.4,-4.37,1.32e-15,4.6e-14,"chr21_39208840_39209398"
"chr19",49436184,49436760,577,"*",5.97,6.89,2.66,4.23,1.32e-15,4.6e-14,"chr19_49436184_49436760"
"chr4",13522538,13523466,929,"*",6.22,7.08,3.74,3.34,1.32e-15,4.61e-14,"chr4_13522538_13523466"
"chr14",73049380,73049909,530,"*",5.61,2.35,6.53,-4.18,1.33e-15,4.61e-14,"chr14_73049380_73049909"
"chr2",229974282,229974712,431,"*",5.76,2.99,6.65,-3.66,1.33e-15,4.61e-14,"chr2_229974282_229974712"
"chr6",101883617,101884057,441,"*",5.41,1.19,6.37,-5.18,1.33e-15,4.63e-14,"chr6_101883617_101884057"
"chr9",96857979,96858410,432,"*",5.54,2.3,6.46,-4.17,1.34e-15,4.65e-14,"chr9_96857979_96858410"
"chr18",57440819,57441687,869,"*",6.05,6.94,3.22,3.73,1.34e-15,4.65e-14,"chr18_57440819_57441687"
"chr3",185335762,185336202,441,"*",5.55,2,6.49,-4.48,1.34e-15,4.65e-14,"chr3_185335762_185336202"
"chrX",136910056,136910456,401,"*",7.66,6.63,8.26,-1.63,1.34e-15,4.67e-14,"chrX_136910056_136910456"
"chr20",22819230,22819675,446,"*",5.69,0.16,6.67,-6.52,1.34e-15,4.67e-14,"chr20_22819230_22819675"
"chr16",3036418,3037074,657,"*",6.16,7.02,3.68,3.34,1.34e-15,4.67e-14,"chr16_3036418_3037074"
"chr8",23493882,23494591,710,"*",5.86,3.24,6.73,-3.5,1.35e-15,4.7e-14,"chr8_23493882_23494591"
"chr2",235639213,235639950,738,"*",6.12,3.93,6.95,-3.02,1.36e-15,4.71e-14,"chr2_235639213_235639950"
"chr5",111641908,111642378,471,"*",5.55,0.82,6.52,-5.7,1.36e-15,4.73e-14,"chr5_111641908_111642378"
"chr22",39150814,39151233,420,"*",5.56,2.42,6.48,-4.05,1.36e-15,4.73e-14,"chr22_39150814_39151233"
"chr11",128759492,128760132,641,"*",5.47,0.66,6.44,-5.79,1.36e-15,4.73e-14,"chr11_128759492_128760132"
"chr18",6807543,6808151,609,"*",5.69,2.86,6.59,-3.73,1.37e-15,4.74e-14,"chr18_6807543_6808151"
"chr4",76689206,76689923,718,"*",6.68,7.45,4.95,2.49,1.37e-15,4.75e-14,"chr4_76689206_76689923"
"chr10",109676680,109677099,420,"*",5.48,1.89,6.42,-4.53,1.38e-15,4.79e-14,"chr10_109676680_109677099"
"chr5",1141953,1142416,464,"*",5.82,3.12,6.71,-3.59,1.39e-15,4.83e-14,"chr5_1141953_1142416"
"chr10",65806020,65806473,454,"*",5.4,1.34,6.35,-5.01,1.4e-15,4.84e-14,"chr10_65806020_65806473"
"chr9",35353712,35354506,795,"*",6.03,3.75,6.87,-3.12,1.4e-15,4.85e-14,"chr9_35353712_35354506"
"chr4",106053430,106054044,615,"*",5.56,1.87,6.51,-4.64,1.4e-15,4.85e-14,"chr4_106053430_106054044"
"chr14",84272563,84272998,436,"*",5.67,0.22,6.65,-6.44,1.4e-15,4.85e-14,"chr14_84272563_84272998"
"chr19",48716691,48717091,401,"*",7.2,5.84,7.89,-2.05,1.41e-15,4.88e-14,"chr19_48716691_48717091"
"chr17",39167200,39167719,520,"*",5.74,3.02,6.62,-3.61,1.41e-15,4.9e-14,"chr17_39167200_39167719"
"chr3",10226314,10226821,508,"*",5.99,6.95,1.56,5.39,1.41e-15,4.9e-14,"chr3_10226314_10226821"
"chr13",24851340,24851765,426,"*",5.54,0.45,6.52,-6.06,1.42e-15,4.93e-14,"chr13_24851340_24851765"
"chr16",86286700,86287545,846,"*",5.99,6.9,2.89,4.01,1.43e-15,4.94e-14,"chr16_86286700_86287545"
"chr6",42746062,42747041,980,"*",8.98,8.31,9.44,-1.13,1.43e-15,4.94e-14,"chr6_42746062_42747041"
"chr14",34368460,34369177,718,"*",5.49,2,6.42,-4.43,1.43e-15,4.95e-14,"chr14_34368460_34369177"
"chr6",45965789,45966354,566,"*",5.58,2.44,6.5,-4.06,1.43e-15,4.95e-14,"chr6_45965789_45966354"
"chr14",61568255,61569064,810,"*",6.17,7.04,3.68,3.36,1.43e-15,4.97e-14,"chr14_61568255_61569064"
"chr17",19418270,19418895,626,"*",5.48,1.53,6.43,-4.9,1.44e-15,4.98e-14,"chr17_19418270_19418895"
"chr1",203996105,203997014,910,"*",6.15,7.05,3.36,3.69,1.44e-15,4.98e-14,"chr1_203996105_203997014"
"chr2",234679930,234680434,505,"*",5.53,1.92,6.47,-4.55,1.44e-15,4.98e-14,"chr2_234679930_234680434"
"chr3",150344750,150345511,762,"*",6.73,5.21,7.46,-2.24,1.44e-15,4.98e-14,"chr3_150344750_150345511"
"chr5",169576175,169576621,447,"*",5.49,1.06,6.45,-5.39,1.44e-15,4.98e-14,"chr5_169576175_169576621"
"chr20",43915212,43916468,1257,"*",5.97,6.89,2.89,4,1.44e-15,4.99e-14,"chr20_43915212_43916468"
"chr8",133190523,133191357,835,"*",6.2,4.04,7.03,-2.99,1.44e-15,5e-14,"chr8_133190523_133191357"
"chr6",38279798,38280640,843,"*",5.8,3.11,6.68,-3.56,1.45e-15,5e-14,"chr6_38279798_38280640"
"chr11",2741439,2742026,588,"*",6.23,4.18,7.04,-2.86,1.45e-15,5.03e-14,"chr11_2741439_2742026"
"chr13",44223818,44224323,506,"*",6.58,-0.84,7.58,-8.42,1.45e-15,5.03e-14,"chr13_44223818_44224323"
"chr21",26448264,26448968,705,"*",5.45,0.87,6.42,-5.54,1.46e-15,5.03e-14,"chr21_26448264_26448968"
"chr6",26550453,26551081,629,"*",6.56,7.35,4.68,2.67,1.46e-15,5.04e-14,"chr6_26550453_26551081"
"chr13",99988710,99989488,779,"*",5.99,6.91,2.77,4.14,1.47e-15,5.08e-14,"chr13_99988710_99989488"
"chr12",90836566,90837156,591,"*",6.62,-0.84,7.61,-8.46,1.47e-15,5.08e-14,"chr12_90836566_90837156"
"chr4",38090065,38090755,691,"*",5.94,-0.22,6.93,-7.15,1.47e-15,5.08e-14,"chr4_38090065_38090755"
"chr2",140905209,140905720,512,"*",6,6.92,2.87,4.04,1.48e-15,5.11e-14,"chr2_140905209_140905720"
"chr21",18832897,18833357,461,"*",6.59,-0.84,7.59,-8.43,1.48e-15,5.12e-14,"chr21_18832897_18833357"
"chr2",226423529,226424369,841,"*",6.16,4.09,6.98,-2.89,1.48e-15,5.12e-14,"chr2_226423529_226424369"
"chr7",140403895,140404683,789,"*",6.29,7.14,3.98,3.16,1.49e-15,5.15e-14,"chr7_140403895_140404683"
"chr7",97005264,97007054,1791,"*",7.71,8.32,6.65,1.67,1.5e-15,5.17e-14,"chr7_97005264_97007054"
"chr11",65646998,65647543,546,"*",6.12,7.02,3.13,3.89,1.5e-15,5.18e-14,"chr11_65646998_65647543"
"chr7",107932492,107933038,547,"*",6.09,6.99,3.13,3.85,1.5e-15,5.18e-14,"chr7_107932492_107933038"
"chr21",36234899,36235618,720,"*",6.03,3.74,6.87,-3.13,1.51e-15,5.19e-14,"chr21_36234899_36235618"
"chr3",29521506,29521982,477,"*",5.47,0.66,6.44,-5.79,1.51e-15,5.2e-14,"chr3_29521506_29521982"
"chr12",93108704,93109321,618,"*",5.4,1.19,6.36,-5.17,1.51e-15,5.21e-14,"chr12_93108704_93109321"
"chr6",44800276,44800973,698,"*",5.94,-0.3,6.93,-7.23,1.51e-15,5.22e-14,"chr6_44800276_44800973"
"chr9",124450170,124450795,626,"*",6.47,7.27,4.5,2.77,1.52e-15,5.23e-14,"chr9_124450170_124450795"
"chr2",190180177,190181194,1018,"*",7.48,8.12,6.29,1.83,1.52e-15,5.24e-14,"chr2_190180177_190181194"
"chr20",40218270,40218871,602,"*",5.46,1.63,6.41,-4.78,1.52e-15,5.25e-14,"chr20_40218270_40218871"
"chr11",67354535,67355046,512,"*",5.97,3.47,6.84,-3.36,1.53e-15,5.26e-14,"chr11_67354535_67355046"
"chr3",17742345,17742848,504,"*",8.46,7.66,8.97,-1.3,1.53e-15,5.27e-14,"chr3_17742345_17742848"
"chr2",217526157,217526925,769,"*",5.61,2.17,6.54,-4.36,1.53e-15,5.28e-14,"chr2_217526157_217526925"
"chr6",24400364,24400875,512,"*",5.95,6.86,2.79,4.08,1.54e-15,5.29e-14,"chr6_24400364_24400875"
"chr4",81214765,81215360,596,"*",6.33,7.17,4.15,3.02,1.54e-15,5.29e-14,"chr4_81214765_81215360"
"chr6",78910607,78911124,518,"*",6.38,7.24,4.03,3.21,1.54e-15,5.3e-14,"chr6_78910607_78911124"
"chr13",109256883,109257388,506,"*",6.38,4.32,7.19,-2.87,1.54e-15,5.3e-14,"chr13_109256883_109257388"
"chr21",25998108,25998652,545,"*",6.14,7.03,3.37,3.66,1.54e-15,5.3e-14,"chr21_25998108_25998652"
"chr1",77281923,77282711,789,"*",7.07,7.78,5.65,2.13,1.54e-15,5.3e-14,"chr1_77281923_77282711"
"chr14",68397850,68398548,699,"*",5.75,2.74,6.66,-3.91,1.55e-15,5.34e-14,"chr14_68397850_68398548"
"chr11",128693833,128695163,1331,"*",6.75,7.51,5.05,2.46,1.55e-15,5.35e-14,"chr11_128693833_128695163"
"chr5",165525179,165525688,510,"*",5.74,0.09,6.72,-6.63,1.56e-15,5.38e-14,"chr5_165525179_165525688"
"chr12",104361177,104361669,493,"*",5.69,2.89,6.58,-3.7,1.57e-15,5.41e-14,"chr12_104361177_104361669"
"chrX",16347838,16348681,844,"*",5.53,1.82,6.48,-4.65,1.57e-15,5.41e-14,"chrX_16347838_16348681"
"chr10",68127866,68128292,427,"*",5.66,0.09,6.64,-6.55,1.58e-15,5.44e-14,"chr10_68127866_68128292"
"chr6",11584194,11584785,592,"*",5.56,2.03,6.5,-4.47,1.58e-15,5.44e-14,"chr6_11584194_11584785"
"chr3",194985030,194985537,508,"*",6.42,7.23,4.37,2.86,1.58e-15,5.44e-14,"chr3_194985030_194985537"
"chr11",112175137,112176100,964,"*",6.66,5.05,7.4,-2.34,1.58e-15,5.45e-14,"chr11_112175137_112176100"
"chr1",183164301,183164900,600,"*",7.16,5.7,7.87,-2.16,1.58e-15,5.45e-14,"chr1_183164301_183164900"
"chr16",25106787,25107219,433,"*",6.73,7.49,5.04,2.44,1.59e-15,5.46e-14,"chr16_25106787_25107219"
"chr2",20106636,20107257,622,"*",5.9,6.83,2.43,4.4,1.6e-15,5.49e-14,"chr2_20106636_20107257"
"chr3",128432261,128433468,1208,"*",6.65,7.42,4.88,2.54,1.6e-15,5.5e-14,"chr3_128432261_128433468"
"chr9",69820507,69821159,653,"*",6.89,7.62,5.31,2.31,1.61e-15,5.52e-14,"chr9_69820507_69821159"
"chr10",112666096,112666593,498,"*",5.71,0.22,6.7,-6.48,1.61e-15,5.54e-14,"chr10_112666096_112666593"
"chr9",83598620,83599385,766,"*",5.54,2.38,6.45,-4.07,1.61e-15,5.54e-14,"chr9_83598620_83599385"
"chr8",55313395,55314646,1252,"*",6.14,7,3.61,3.39,1.62e-15,5.55e-14,"chr8_55313395_55314646"
"chr15",68495423,68495971,549,"*",6.56,-0.84,7.56,-8.4,1.62e-15,5.57e-14,"chr15_68495423_68495971"
"chr4",125939729,125940169,441,"*",5.52,0.5,6.5,-5.99,1.62e-15,5.57e-14,"chr4_125939729_125940169"
"chr2",20450320,20450829,510,"*",6.95,5.51,7.66,-2.15,1.63e-15,5.58e-14,"chr2_20450320_20450829"
"chr14",74417401,74418147,747,"*",5.72,2.78,6.62,-3.84,1.63e-15,5.58e-14,"chr14_74417401_74418147"
"chr4",40649062,40649532,471,"*",5.9,3.36,6.77,-3.41,1.63e-15,5.59e-14,"chr4_40649062_40649532"
"chr1",247376399,247377268,870,"*",5.92,6.84,2.56,4.28,1.63e-15,5.6e-14,"chr1_247376399_247377268"
"chr18",23540831,23541502,672,"*",5.45,1.89,6.39,-4.5,1.64e-15,5.61e-14,"chr18_23540831_23541502"
"chr8",125968758,125969227,470,"*",5.67,0.09,6.65,-6.56,1.64e-15,5.62e-14,"chr8_125968758_125969227"
"chr17",61252021,61252587,567,"*",5.41,0.91,6.38,-5.47,1.65e-15,5.64e-14,"chr17_61252021_61252587"
"chr2",70141803,70142910,1108,"*",9.07,8.36,9.54,-1.18,1.65e-15,5.65e-14,"chr2_70141803_70142910"
"chr16",66844068,66844801,734,"*",6.25,7.09,3.97,3.12,1.65e-15,5.65e-14,"chr16_66844068_66844801"
"chr3",139394070,139394480,411,"*",6.57,-0.84,7.57,-8.41,1.65e-15,5.67e-14,"chr3_139394070_139394480"
"chr1",25212928,25213346,419,"*",5.58,2.34,6.5,-4.15,1.65e-15,5.67e-14,"chr1_25212928_25213346"
"chr10",86362988,86363603,616,"*",6.96,7.71,5.33,2.38,1.66e-15,5.68e-14,"chr10_86362988_86363603"
"chr17",81345784,81346528,745,"*",8.22,7.37,8.75,-1.38,1.66e-15,5.69e-14,"chr17_81345784_81346528"
"chr3",177574227,177574751,525,"*",6.33,4.33,7.14,-2.81,1.66e-15,5.7e-14,"chr3_177574227_177574751"
"chr9",122221156,122221830,675,"*",5.89,6.83,2.29,4.54,1.67e-15,5.71e-14,"chr9_122221156_122221830"
"chr1",150563680,150564080,401,"*",6.41,4.6,7.19,-2.59,1.67e-15,5.71e-14,"chr1_150563680_150564080"
"chr22",20702696,20703512,817,"*",7.26,6.01,7.92,-1.91,1.67e-15,5.73e-14,"chr22_20702696_20703512"
"chr14",21269313,21269926,614,"*",9.1,8.36,9.59,-1.22,1.67e-15,5.73e-14,"chr14_21269313_21269926"
"chr11",36162855,36163359,505,"*",5.71,2.59,6.62,-4.03,1.68e-15,5.74e-14,"chr11_36162855_36163359"
"chr2",85996736,85997429,694,"*",5.54,2.12,6.47,-4.35,1.68e-15,5.74e-14,"chr2_85996736_85997429"
"chr10",15486347,15487106,760,"*",5.4,1.48,6.35,-4.87,1.68e-15,5.75e-14,"chr10_15486347_15487106"
"chr6",23338464,23339828,1365,"*",5.48,1.98,6.41,-4.43,1.68e-15,5.76e-14,"chr6_23338464_23339828"
"chr6",32166768,32167573,806,"*",5.94,6.88,2.42,4.46,1.69e-15,5.77e-14,"chr6_32166768_32167573"
"chr6",106782496,106783925,1430,"*",6,3.66,6.85,-3.2,1.69e-15,5.77e-14,"chr6_106782496_106783925"
"chr9",136572045,136572696,652,"*",7.54,8.18,6.36,1.82,1.69e-15,5.77e-14,"chr9_136572045_136572696"
"chr3",162367573,162368014,442,"*",5.55,0.4,6.53,-6.12,1.69e-15,5.78e-14,"chr3_162367573_162368014"
"chrX",413387,413965,579,"*",6.28,7.12,4.06,3.06,1.69e-15,5.78e-14,"chrX_413387_413965"
"chr13",67258578,67259660,1083,"*",6.07,6.98,2.98,4.01,1.69e-15,5.79e-14,"chr13_67258578_67259660"
"chr19",4678947,4679504,558,"*",6.5,7.3,4.59,2.71,1.69e-15,5.79e-14,"chr19_4678947_4679504"
"chr1",18109956,18110795,840,"*",6.58,7.36,4.73,2.62,1.7e-15,5.8e-14,"chr1_18109956_18110795"
"chr7",76379916,76380490,575,"*",8.37,7.56,8.89,-1.32,1.7e-15,5.81e-14,"chr7_76379916_76380490"
"chr18",59863975,59864527,553,"*",6,6.97,1.58,5.39,1.7e-15,5.81e-14,"chr18_59863975_59864527"
"chr14",50670072,50670712,641,"*",6,6.92,2.79,4.13,1.7e-15,5.81e-14,"chr14_50670072_50670712"
"chr14",20461313,20461939,627,"*",9.3,8.6,9.77,-1.17,1.7e-15,5.82e-14,"chr14_20461313_20461939"
"chr19",16659914,16660574,661,"*",8.6,7.85,9.09,-1.24,1.71e-15,5.83e-14,"chr19_16659914_16660574"
"chr1",181095976,181096727,752,"*",6.5,4.68,7.28,-2.6,1.71e-15,5.83e-14,"chr1_181095976_181096727"
"chr2",162242570,162243006,437,"*",5.45,0.95,6.41,-5.47,1.71e-15,5.84e-14,"chr2_162242570_162243006"
"chr1",8448961,8449697,737,"*",5.88,3.35,6.75,-3.4,1.71e-15,5.85e-14,"chr1_8448961_8449697"
"chr18",62714941,62715509,569,"*",9.02,8.29,9.5,-1.21,1.72e-15,5.87e-14,"chr18_62714941_62715509"
"chr12",108371815,108372324,510,"*",5.51,0.98,6.48,-5.49,1.72e-15,5.88e-14,"chr12_108371815_108372324"
"chr17",34252309,34253003,695,"*",6.12,3.74,6.97,-3.23,1.72e-15,5.88e-14,"chr17_34252309_34253003"
"chr22",20979318,20979793,476,"*",6.52,7.31,4.59,2.73,1.72e-15,5.88e-14,"chr22_20979318_20979793"
"chr8",94044085,94045186,1102,"*",5.53,2.4,6.44,-4.04,1.73e-15,5.91e-14,"chr8_94044085_94045186"
