"seqnames","start","end","width","strand","Conc","Conc_group1","Conc_group2","Fold","p.value","FDR","PeakID"
"chr15",92364966,92366417,1452,"*",5.72,3.6,6.54,-2.94,2.26e-12,2.85e-10,"chr15_92364966_92366417"
"chr13",74758054,74758645,592,"*",6.27,4.71,7,-2.29,2.29e-12,2.89e-10,"chr13_74758054_74758645"
"chr18",21978634,21979648,1015,"*",5.7,3.74,6.5,-2.76,2.32e-12,2.93e-10,"chr18_21978634_21979648"
"chr3",32603126,32603749,624,"*",5.19,1.96,6.12,-4.16,2.37e-12,2.98e-10,"chr3_32603126_32603749"
"chr19",47647981,47649050,1070,"*",6.9,5.75,7.53,-1.78,2.39e-12,3e-10,"chr19_47647981_47649050"
"chr9",38380448,38381950,1503,"*",7.68,6.91,8.18,-1.27,2.43e-12,3.05e-10,"chr9_38380448_38381950"
"chr16",15590556,15591380,825,"*",5.39,3.03,6.25,-3.22,2.43e-12,3.06e-10,"chr16_15590556_15591380"
"chr12",53324273,53326058,1786,"*",8.59,8.03,8.99,-0.95,2.44e-12,3.07e-10,"chr12_53324273_53326058"
"chr4",152004594,152005258,665,"*",5.2,1.87,6.13,-4.26,2.47e-12,3.1e-10,"chr4_152004594_152005258"
"chr9",88551474,88552230,757,"*",6.3,4.85,7.01,-2.15,2.5e-12,3.13e-10,"chr9_88551474_88552230"
"chr5",45060697,45061586,890,"*",5.56,6.41,3.18,3.23,2.51e-12,3.15e-10,"chr5_45060697_45061586"
"chr11",45859488,45860591,1104,"*",6.61,5.31,7.28,-1.97,2.53e-12,3.16e-10,"chr11_45859488_45860591"
"chr12",130044645,130045736,1092,"*",7.58,6.75,8.11,-1.36,2.58e-12,3.22e-10,"chr12_130044645_130045736"
"chr15",41865917,41867125,1209,"*",6.2,4.7,6.92,-2.22,2.62e-12,3.27e-10,"chr15_41865917_41867125"
"chr15",70151805,70152513,709,"*",5.16,2.03,6.08,-4.05,2.64e-12,3.3e-10,"chr15_70151805_70152513"
"chr2",28543485,28545330,1846,"*",6.48,5.16,7.15,-1.99,2.67e-12,3.33e-10,"chr2_28543485_28545330"
"chr8",139321473,139322509,1037,"*",5.11,1.03,6.06,-5.04,2.68e-12,3.34e-10,"chr8_139321473_139322509"
"chr11",132330252,132331015,764,"*",5.47,3.25,6.31,-3.06,2.69e-12,3.34e-10,"chr11_132330252_132331015"
"chr2",69157336,69157914,579,"*",5.2,2.41,6.09,-3.68,2.69e-12,3.34e-10,"chr2_69157336_69157914"
"chr2",190404419,190404962,544,"*",5.09,1.16,6.04,-4.88,2.7e-12,3.36e-10,"chr2_190404419_190404962"
"chr5",139696436,139698080,1645,"*",8.92,8.41,9.3,-0.89,2.81e-12,3.49e-10,"chr5_139696436_139698080"
"chr9",130186700,130187731,1032,"*",7.93,7.16,8.43,-1.27,2.84e-12,3.52e-10,"chr9_130186700_130187731"
"chr6",144331628,144332145,518,"*",5.62,6.45,3.45,3,2.87e-12,3.56e-10,"chr6_144331628_144332145"
"chr22",27159781,27161135,1355,"*",5.89,4.04,6.67,-2.63,2.89e-12,3.58e-10,"chr22_27159781_27161135"
"chr14",69712130,69714303,2174,"*",8.47,7.82,8.92,-1.11,2.92e-12,3.62e-10,"chr14_69712130_69714303"
"chr2",1593689,1594897,1209,"*",6.46,5.14,7.14,-1.99,2.96e-12,3.66e-10,"chr2_1593689_1594897"
"chr9",84570334,84570878,545,"*",5.14,2.23,6.04,-3.81,2.98e-12,3.68e-10,"chr9_84570334_84570878"
"chr10",126561587,126562863,1277,"*",6.79,5.66,7.42,-1.76,3.09e-12,3.82e-10,"chr10_126561587_126562863"
"chr10",100359145,100360206,1062,"*",6.26,4.81,6.96,-2.15,3.11e-12,3.83e-10,"chr10_100359145_100360206"
"chr19",932639,933822,1184,"*",6.83,5.75,7.44,-1.7,3.13e-12,3.85e-10,"chr19_932639_933822"
"chr2",238817273,238818360,1088,"*",6.09,4.54,6.81,-2.27,3.13e-12,3.85e-10,"chr2_238817273_238818360"
"chr3",15929414,15930350,937,"*",5.62,3.54,6.44,-2.9,3.15e-12,3.87e-10,"chr3_15929414_15930350"
"chr12",30795074,30797195,2122,"*",9.4,8.96,9.73,-0.78,3.19e-12,3.92e-10,"chr12_30795074_30797195"
"chr5",174520291,174521276,986,"*",7.07,6.09,7.65,-1.56,3.2e-12,3.93e-10,"chr5_174520291_174521276"
"chr9",121482896,121483602,707,"*",5.06,1.54,6,-4.46,3.24e-12,3.97e-10,"chr9_121482896_121483602"
"chr19",19637164,19638387,1224,"*",7.19,7.77,6.21,1.56,3.33e-12,4.08e-10,"chr19_19637164_19638387"
"chr1",28576987,28577903,917,"*",6.69,5.52,7.33,-1.81,3.35e-12,4.09e-10,"chr1_28576987_28577903"
"chr22",28920785,28921375,591,"*",5.92,4.18,6.69,-2.5,3.39e-12,4.15e-10,"chr22_28920785_28921375"
"chr12",56157435,56159537,2103,"*",9.28,8.81,9.63,-0.82,3.4e-12,4.15e-10,"chr12_56157435_56159537"
"chr8",55847758,55848547,790,"*",7.95,7.25,8.43,-1.18,3.41e-12,4.16e-10,"chr8_55847758_55848547"
"chr8",48864750,48865601,852,"*",6.38,7.07,5,2.07,3.45e-12,4.21e-10,"chr8_48864750_48865601"
"chr11",15875612,15876501,890,"*",5.27,2.67,6.14,-3.47,3.5e-12,4.27e-10,"chr11_15875612_15876501"
"chr21",41316333,41317382,1050,"*",7.52,8.05,6.69,1.35,3.64e-12,4.44e-10,"chr21_41316333_41317382"
"chr2",188840626,188841409,784,"*",5.56,3.42,6.38,-2.97,3.65e-12,4.44e-10,"chr2_188840626_188841409"
"chr15",89115037,89116242,1206,"*",6.12,6.87,4.46,2.41,3.67e-12,4.46e-10,"chr15_89115037_89116242"
"chr1",201719684,201722015,2332,"*",6.73,5.6,7.36,-1.76,3.69e-12,4.48e-10,"chr1_201719684_201722015"
"chr13",26896993,26897976,984,"*",6.33,4.75,7.06,-2.31,3.76e-12,4.56e-10,"chr13_26896993_26897976"
"chr19",5903517,5905185,1669,"*",9.92,9.55,10.22,-0.67,3.78e-12,4.58e-10,"chr19_5903517_5905185"
"chr3",150215832,150216785,954,"*",6.47,5.04,7.17,-2.13,3.81e-12,4.61e-10,"chr3_150215832_150216785"
"chr8",48253487,48254627,1141,"*",7.16,6.19,7.73,-1.53,3.83e-12,4.63e-10,"chr8_48253487_48254627"
"chr20",60559130,60559827,698,"*",5.96,4.3,6.7,-2.4,3.84e-12,4.64e-10,"chr20_60559130_60559827"
"chr6",24980519,24981820,1302,"*",8.41,8.83,7.81,1.02,3.86e-12,4.66e-10,"chr6_24980519_24981820"
"chr14",42475264,42475709,446,"*",5.27,6.19,2.07,4.12,3.9e-12,4.7e-10,"chr14_42475264_42475709"
"chr10",86078454,86079639,1186,"*",7.16,6.16,7.75,-1.59,3.9e-12,4.7e-10,"chr10_86078454_86079639"
"chr15",49329048,49329387,340,"*",5.55,6.4,3.19,3.21,3.91e-12,4.71e-10,"chr15_49329048_49329387"
"chr9",13491418,13492580,1163,"*",7.48,8.03,6.59,1.44,3.96e-12,4.76e-10,"chr9_13491418_13492580"
"chr5",154842884,154843722,839,"*",5.34,2.95,6.2,-3.25,3.98e-12,4.78e-10,"chr5_154842884_154843722"
"chr10",47253363,47254333,971,"*",6.08,4.48,6.82,-2.34,3.98e-12,4.78e-10,"chr10_47253363_47254333"
"chr17",38900789,38901717,929,"*",6.85,4.52,7.7,-3.19,4.02e-12,4.83e-10,"chr17_38900789_38901717"
"chr19",55338746,55340582,1837,"*",9.86,9.48,10.15,-0.67,4.06e-12,4.87e-10,"chr19_55338746_55340582"
"chr6",19311785,19313009,1225,"*",8.27,7.65,8.7,-1.05,4.07e-12,4.87e-10,"chr6_19311785_19313009"
"chr11",93490603,93491595,993,"*",6.58,7.24,5.34,1.9,4.14e-12,4.96e-10,"chr11_93490603_93491595"
"chr16",85535084,85537043,1960,"*",6.11,4.39,6.88,-2.49,4.17e-12,4.98e-10,"chr16_85535084_85537043"
"chr3",34312563,34313080,518,"*",5.04,1.57,5.97,-4.4,4.19e-12,5e-10,"chr3_34312563_34313080"
"chr19",42268026,42269464,1439,"*",9.99,9.6,10.29,-0.69,4.19e-12,5.01e-10,"chr19_42268026_42269464"
"chr10",127862950,127863947,998,"*",5.89,4.13,6.66,-2.53,4.2e-12,5.01e-10,"chr10_127862950_127863947"
"chr12",56315377,56316640,1264,"*",9.31,8.86,9.65,-0.78,4.23e-12,5.04e-10,"chr12_56315377_56316640"
"chr12",72975066,72975580,515,"*",5.28,2.58,6.16,-3.59,4.29e-12,5.11e-10,"chr12_72975066_72975580"
"chr2",191041580,191042139,560,"*",6.81,5.58,7.47,-1.89,4.33e-12,5.15e-10,"chr2_191041580_191042139"
"chr17",8630177,8631729,1553,"*",10.01,9.65,10.3,-0.65,4.34e-12,5.16e-10,"chr17_8630177_8631729"
"chr3",162740798,162741871,1074,"*",6.24,6.97,4.71,2.26,4.35e-12,5.16e-10,"chr3_162740798_162741871"
"chr1",206965625,206966331,707,"*",5.21,2.49,6.09,-3.6,4.35e-12,5.16e-10,"chr1_206965625_206966331"
"chr8",38403857,38405662,1806,"*",7.41,6.43,7.99,-1.56,4.37e-12,5.19e-10,"chr8_38403857_38405662"
"chr20",48455489,48456954,1466,"*",6.39,5.03,7.08,-2.05,4.41e-12,5.22e-10,"chr20_48455489_48456954"
"chr17",65527166,65527954,789,"*",5.36,2.92,6.23,-3.31,4.45e-12,5.27e-10,"chr17_65527166_65527954"
"chr14",99522356,99523654,1299,"*",7.84,7.11,8.32,-1.21,4.46e-12,5.28e-10,"chr14_99522356_99523654"
"chr2",126778715,126779503,789,"*",5.74,3.87,6.53,-2.66,4.47e-12,5.29e-10,"chr2_126778715_126779503"
"chrX",150968967,150969635,669,"*",6.62,5.44,7.27,-1.82,4.48e-12,5.29e-10,"chrX_150968967_150969635"
"chr1",67645950,67647370,1421,"*",6.14,4.65,6.86,-2.21,4.48e-12,5.29e-10,"chr1_67645950_67647370"
"chr17",8798598,8800000,1403,"*",7.58,8.1,6.74,1.36,4.49e-12,5.3e-10,"chr17_8798598_8800000"
"chr17",81966331,81968555,2225,"*",8.29,7.68,8.72,-1.05,4.53e-12,5.34e-10,"chr17_81966331_81968555"
"chr14",69842234,69843399,1166,"*",6.65,5.45,7.3,-1.84,4.56e-12,5.37e-10,"chr14_69842234_69843399"
"chr20",46215741,46216588,848,"*",7.95,7.27,8.42,-1.14,4.57e-12,5.37e-10,"chr20_46215741_46216588"
"chr12",131988038,131988586,549,"*",5.58,3.55,6.39,-2.84,4.58e-12,5.38e-10,"chr12_131988038_131988586"
"chr7",82284597,82285566,970,"*",6.64,5.39,7.3,-1.91,4.59e-12,5.39e-10,"chr7_82284597_82285566"
"chr14",26261007,26262471,1465,"*",6.89,7.5,5.82,1.68,4.61e-12,5.4e-10,"chr14_26261007_26262471"
"chr1",42417446,42418887,1442,"*",6.42,7.11,5.01,2.1,4.65e-12,5.45e-10,"chr1_42417446_42418887"
"chr1",77024126,77024980,855,"*",5.77,3.94,6.55,-2.62,4.65e-12,5.45e-10,"chr1_77024126_77024980"
"chr6",45520223,45521112,890,"*",5.95,6.73,4.13,2.61,4.69e-12,5.48e-10,"chr6_45520223_45521112"
"chr4",82716072,82716599,528,"*",5.25,2.67,6.12,-3.45,4.74e-12,5.54e-10,"chr4_82716072_82716599"
"chr7",142795389,142798108,2720,"*",8.48,8.9,7.88,1.02,4.74e-12,5.54e-10,"chr7_142795389_142798108"
"chr8",35080377,35081591,1215,"*",5.47,6.32,3.07,3.25,4.78e-12,5.58e-10,"chr8_35080377_35081591"
"chr17",37727134,37727789,656,"*",6.32,4.88,7.02,-2.14,4.79e-12,5.59e-10,"chr17_37727134_37727789"
"chr16",24208574,24209589,1016,"*",6.95,5.92,7.54,-1.63,4.8e-12,5.59e-10,"chr16_24208574_24209589"
"chr2",216856359,216857438,1080,"*",5.54,3.43,6.37,-2.94,4.87e-12,5.67e-10,"chr2_216856359_216857438"
"chr1",110433562,110434241,680,"*",7.19,6.22,7.76,-1.53,4.9e-12,5.7e-10,"chr1_110433562_110434241"
"chr21",16224455,16225409,955,"*",7.14,6.14,7.73,-1.59,4.94e-12,5.74e-10,"chr21_16224455_16225409"
"chr17",82097339,82099577,2239,"*",9.34,8.88,9.68,-0.8,4.95e-12,5.75e-10,"chr17_82097339_82099577"
"chr14",74400213,74402447,2235,"*",8.07,7.39,8.53,-1.15,4.96e-12,5.76e-10,"chr14_74400213_74402447"
"chr14",34356271,34356735,465,"*",5.38,2.75,6.26,-3.51,4.99e-12,5.78e-10,"chr14_34356271_34356735"
"chr5",139955251,139956197,947,"*",6.57,5.34,7.23,-1.89,5e-12,5.79e-10,"chr5_139955251_139956197"
"chr12",90152983,90153746,764,"*",5.79,3.99,6.56,-2.58,5.03e-12,5.82e-10,"chr12_90152983_90153746"
"chr9",95447687,95449080,1394,"*",6.88,5.75,7.5,-1.75,5.04e-12,5.83e-10,"chr9_95447687_95449080"
"chr2",31580034,31581316,1283,"*",7.69,8.21,6.86,1.35,5.05e-12,5.83e-10,"chr2_31580034_31581316"
"chr13",30194874,30196433,1560,"*",7.16,6.14,7.75,-1.61,5.18e-12,5.98e-10,"chr13_30194874_30196433"
"chr14",60317396,60318069,674,"*",6.1,6.84,4.51,2.33,5.21e-12,6.01e-10,"chr14_60317396_60318069"
"chr3",79233513,79233894,382,"*",5.54,6.38,3.22,3.17,5.26e-12,6.07e-10,"chr3_79233513_79233894"
"chr7",131189613,131191249,1637,"*",7.43,7.96,6.56,1.41,5.29e-12,6.09e-10,"chr7_131189613_131191249"
"chr19",31417797,31420367,2571,"*",8.15,8.6,7.48,1.12,5.34e-12,6.14e-10,"chr19_31417797_31420367"
"chr14",50669799,50670757,959,"*",6.92,7.58,5.69,1.89,5.35e-12,6.15e-10,"chr14_50669799_50670757"
"chr3",184645285,184645873,589,"*",5.36,2.94,6.22,-3.29,5.42e-12,6.23e-10,"chr3_184645285_184645873"
"chr9",34072474,34073630,1157,"*",6.95,5.9,7.55,-1.64,5.43e-12,6.23e-10,"chr9_34072474_34073630"
"chr5",41356710,41357212,503,"*",5.01,1.62,5.94,-4.32,5.44e-12,6.23e-10,"chr5_41356710_41357212"
"chr11",119796734,119798073,1340,"*",7.61,6.82,8.12,-1.3,5.49e-12,6.29e-10,"chr11_119796734_119798073"
"chr12",113500055,113501313,1259,"*",6,6.75,4.33,2.42,5.53e-12,6.33e-10,"chr12_113500055_113501313"
"chr6",36863862,36864573,712,"*",5.9,4.17,6.66,-2.49,5.54e-12,6.33e-10,"chr6_36863862_36864573"
"chr5",19044414,19045624,1211,"*",6.33,4.96,7.02,-2.05,5.54e-12,6.33e-10,"chr5_19044414_19045624"
"chr1",15508546,15509697,1152,"*",7.18,7.75,6.22,1.53,5.66e-12,6.46e-10,"chr1_15508546_15509697"
"chr11",3148760,3149402,643,"*",5.09,2.01,6,-3.99,5.66e-12,6.46e-10,"chr11_3148760_3149402"
"chr1",41020824,41022501,1678,"*",8.03,7.34,8.5,-1.16,5.71e-12,6.51e-10,"chr1_41020824_41022501"
"chrX",125210125,125210563,439,"*",5.41,6.28,2.82,3.47,5.75e-12,6.55e-10,"chrX_125210125_125210563"
"chr12",104408369,104409060,692,"*",5.03,1.76,5.95,-4.19,5.89e-12,6.71e-10,"chr12_104408369_104409060"
"chr4",54409185,54409987,803,"*",5.21,6.16,1.56,4.59,5.95e-12,6.77e-10,"chr4_54409185_54409987"
"chr8",33731122,33731809,688,"*",5.49,3.32,6.32,-3,6.03e-12,6.85e-10,"chr8_33731122_33731809"
"chr5",34522459,34523606,1148,"*",7.75,8.24,7,1.24,6.21e-12,7.06e-10,"chr5_34522459_34523606"
"chr12",114628293,114628641,349,"*",5.2,2.48,6.09,-3.61,6.22e-12,7.06e-10,"chr12_114628293_114628641"
"chr7",138396213,138397025,813,"*",6.01,4.36,6.75,-2.39,6.37e-12,7.23e-10,"chr7_138396213_138397025"
"chr17",32960695,32962849,2155,"*",5.65,3.71,6.44,-2.73,6.39e-12,7.24e-10,"chr17_32960695_32962849"
"chr10",100760528,100761123,596,"*",5.4,3.14,6.24,-3.1,6.39e-12,7.24e-10,"chr10_100760528_100761123"
"chr5",74316047,74316728,682,"*",5.8,4,6.58,-2.58,6.54e-12,7.39e-10,"chr5_74316047_74316728"
"chr2",240902506,240903316,811,"*",5.14,1.84,6.07,-4.22,6.62e-12,7.48e-10,"chr2_240902506_240903316"
"chr11",20342432,20343374,943,"*",7.91,7.18,8.39,-1.21,6.75e-12,7.62e-10,"chr11_20342432_20343374"
"chr16",968497,969057,561,"*",5.3,2.89,6.16,-3.27,6.77e-12,7.64e-10,"chr16_968497_969057"
"chr18",22069226,22070897,1672,"*",5.54,3.45,6.36,-2.91,6.79e-12,7.65e-10,"chr18_22069226_22070897"
"chr5",123933733,123934452,720,"*",5.3,2.88,6.16,-3.28,6.79e-12,7.65e-10,"chr5_123933733_123934452"
"chr11",67619313,67621247,1935,"*",8.32,7.63,8.78,-1.15,6.81e-12,7.66e-10,"chr11_67619313_67621247"
"chr10",126215780,126216872,1093,"*",6.18,4.71,6.9,-2.19,6.85e-12,7.7e-10,"chr10_126215780_126216872"
"chr2",170502448,170503688,1241,"*",7.31,6.43,7.86,-1.43,6.99e-12,7.86e-10,"chr2_170502448_170503688"
"chr17",61366442,61367417,976,"*",5.13,2.19,6.03,-3.84,7.08e-12,7.95e-10,"chr17_61366442_61367417"
"chr17",77734575,77736583,2009,"*",7.68,6.83,8.21,-1.38,7.15e-12,8.02e-10,"chr17_77734575_77736583"
"chr5",80155997,80156889,893,"*",5.18,2.51,6.06,-3.56,7.16e-12,8.03e-10,"chr5_80155997_80156889"
"chr4",88738636,88739549,914,"*",6.4,7.08,5.06,2.02,7.21e-12,8.07e-10,"chr4_88738636_88739549"
"chr13",31069775,31070459,685,"*",5.84,4.07,6.61,-2.54,7.23e-12,8.09e-10,"chr13_31069775_31070459"
"chr17",58911934,58912707,774,"*",6.27,4.88,6.97,-2.09,7.31e-12,8.17e-10,"chr17_58911934_58912707"
"chr8",144472163,144474592,2430,"*",9.43,8.96,9.78,-0.82,7.42e-12,8.29e-10,"chr8_144472163_144474592"
"chr5",171461990,171462906,917,"*",6.33,4.98,7.02,-2.04,7.45e-12,8.32e-10,"chr5_171461990_171462906"
"chr16",85381716,85382700,985,"*",5.37,3.06,6.22,-3.16,7.46e-12,8.32e-10,"chr16_85381716_85382700"
"chr12",65715534,65716496,963,"*",5.46,3.16,6.3,-3.14,7.7e-12,8.59e-10,"chr12_65715534_65716496"
"chr10",121080179,121080849,671,"*",5.36,2.94,6.22,-3.28,7.79e-12,8.68e-10,"chr10_121080179_121080849"
"chr5",849618,851333,1716,"*",6.35,4.93,7.05,-2.12,7.87e-12,8.75e-10,"chr5_849618_851333"
"chr1",119404459,119405392,934,"*",5.27,2.75,6.14,-3.39,7.93e-12,8.81e-10,"chr1_119404459_119405392"
"chr16",84367788,84369013,1226,"*",7.63,8.14,6.84,1.3,8.03e-12,8.92e-10,"chr16_84367788_84369013"
"chr3",56323752,56324618,867,"*",6.47,5.2,7.13,-1.93,8.12e-12,9.01e-10,"chr3_56323752_56324618"
"chr1",18938367,18939145,779,"*",6.2,4.69,6.93,-2.24,8.15e-12,9.04e-10,"chr1_18938367_18939145"
"chr17",65592318,65595586,3269,"*",7.45,6.62,7.97,-1.35,8.19e-12,9.08e-10,"chr17_65592318_65595586"
"chr9",127457304,127457925,622,"*",5.55,3.5,6.36,-2.87,8.32e-12,9.22e-10,"chr9_127457304_127457925"
"chr19",45691674,45693584,1911,"*",9.59,9.2,9.89,-0.7,8.34e-12,9.23e-10,"chr19_45691674_45693584"
"chr15",101107859,101108854,996,"*",5.02,0.74,5.98,-5.24,8.36e-12,9.25e-10,"chr15_101107859_101108854"
"chr1",65425687,65426396,710,"*",5.88,6.67,3.95,2.72,8.44e-12,9.32e-10,"chr1_65425687_65426396"
"chr10",117240124,117242027,1904,"*",7.97,8.44,7.28,1.17,8.51e-12,9.4e-10,"chr10_117240124_117242027"
"chr17",62143415,62144297,883,"*",5.73,3.79,6.53,-2.73,8.56e-12,9.44e-10,"chr17_62143415_62144297"
"chr15",89981797,89983366,1570,"*",6.69,7.34,5.48,1.86,8.59e-12,9.47e-10,"chr15_89981797_89983366"
"chr16",526478,527889,1412,"*",8.7,8.19,9.08,-0.89,8.59e-12,9.47e-10,"chr16_526478_527889"
"chr5",168346018,168347315,1298,"*",6.39,7.07,5.06,2.02,8.61e-12,9.48e-10,"chr5_168346018_168347315"
"chr16",83744214,83745125,912,"*",6.01,4.43,6.75,-2.32,8.62e-12,9.48e-10,"chr16_83744214_83745125"
"chr9",130214158,130215287,1130,"*",7.36,6.49,7.89,-1.4,8.73e-12,9.59e-10,"chr9_130214158_130215287"
"chr18",73895748,73896550,803,"*",6.63,7.28,5.43,1.84,8.76e-12,9.62e-10,"chr18_73895748_73896550"
"chr21",43921046,43922731,1686,"*",7.02,5.93,7.64,-1.7,8.9e-12,9.77e-10,"chr21_43921046_43922731"
"chr15",48066221,48066917,697,"*",5.5,3.32,6.33,-3,8.96e-12,9.82e-10,"chr15_48066221_48066917"
"chr16",11224179,11225075,897,"*",6.36,4.98,7.05,-2.07,8.97e-12,9.83e-10,"chr16_11224179_11225075"
"chr9",137240357,137241495,1139,"*",9.48,9.06,9.81,-0.75,8.98e-12,9.83e-10,"chr9_137240357_137241495"
"chr7",20053222,20054022,801,"*",6.1,6.83,4.53,2.3,9e-12,9.84e-10,"chr7_20053222_20054022"
"chr6",72560843,72562138,1296,"*",5.73,6.54,3.72,2.82,9.15e-12,1e-09,"chr6_72560843_72562138"
"chr1",75074648,75075470,823,"*",6.05,6.8,4.4,2.4,9.15e-12,1e-09,"chr1_75074648_75075470"
"chr4",4762758,4764249,1492,"*",7.6,6.81,8.11,-1.29,9.25e-12,1.01e-09,"chr4_4762758_4764249"
"chr3",138879611,138880521,911,"*",6.92,5.77,7.56,-1.79,9.26e-12,1.01e-09,"chr3_138879611_138880521"
"chr12",58950042,58951006,965,"*",6.36,5.02,7.04,-2.02,9.31e-12,1.01e-09,"chr12_58950042_58951006"
"chr2",159904010,159905219,1210,"*",8.37,8.79,7.79,1,9.31e-12,1.01e-09,"chr2_159904010_159905219"
"chr6",40258432,40259541,1110,"*",5.57,3.5,6.39,-2.89,9.32e-12,1.01e-09,"chr6_40258432_40259541"
"chr22",26404651,26405805,1155,"*",5.73,3.91,6.51,-2.6,9.37e-12,1.02e-09,"chr22_26404651_26405805"
"chr10",84525087,84525685,599,"*",5,1.76,5.92,-4.16,9.4e-12,1.02e-09,"chr10_84525087_84525685"
"chr1",27298826,27301818,2993,"*",8.39,7.81,8.8,-0.99,9.41e-12,1.02e-09,"chr1_27298826_27301818"
"chrX",112851148,112852256,1109,"*",5.42,3.23,6.26,-3.03,9.61e-12,1.04e-09,"chrX_112851148_112852256"
"chr1",48500155,48501331,1177,"*",6.53,5.26,7.2,-1.94,9.61e-12,1.04e-09,"chr1_48500155_48501331"
"chr1",41003481,41004437,957,"*",6.25,4.81,6.96,-2.15,9.71e-12,1.05e-09,"chr1_41003481_41004437"
"chr17",1999597,2000224,628,"*",6.4,5.08,7.08,-2.01,9.72e-12,1.05e-09,"chr17_1999597_2000224"
"chr18",51417673,51418624,952,"*",7.03,7.66,5.88,1.78,9.76e-12,1.05e-09,"chr18_51417673_51418624"
"chr8",48342183,48343448,1266,"*",6.48,5.19,7.15,-1.96,9.9e-12,1.07e-09,"chr8_48342183_48343448"
"chr2",25192351,25192863,513,"*",5.49,3.19,6.33,-3.15,9.98e-12,1.08e-09,"chr2_25192351_25192863"
"chr1",29259130,29260924,1795,"*",8.08,8.53,7.43,1.1,1.01e-11,1.09e-09,"chr1_29259130_29260924"
"chr13",81140146,81141287,1142,"*",5.99,6.75,4.28,2.47,1.01e-11,1.09e-09,"chr13_81140146_81141287"
"chr19",48964731,48966200,1470,"*",8.67,8.14,9.05,-0.92,1.03e-11,1.1e-09,"chr19_48964731_48966200"
"chr2",65919032,65920116,1085,"*",6.42,5.05,7.11,-2.06,1.04e-11,1.12e-09,"chr2_65919032_65920116"
"chr17",40473803,40474936,1134,"*",6.02,4.43,6.75,-2.33,1.06e-11,1.14e-09,"chr17_40473803_40474936"
"chr17",33750381,33752047,1667,"*",8.21,7.6,8.65,-1.05,1.07e-11,1.15e-09,"chr17_33750381_33752047"
"chr4",11222857,11223784,928,"*",5.85,4.17,6.61,-2.44,1.09e-11,1.17e-09,"chr4_11222857_11223784"
"chr2",221478497,221479265,769,"*",6.54,5.3,7.2,-1.91,1.1e-11,1.18e-09,"chr2_221478497_221479265"
"chr9",135644502,135645382,881,"*",6.46,5.11,7.15,-2.04,1.1e-11,1.18e-09,"chr9_135644502_135645382"
"chr5",15554118,15555064,947,"*",5.94,6.7,4.24,2.46,1.1e-11,1.18e-09,"chr5_15554118_15555064"
"chr5",181233857,181236199,2343,"*",8.43,7.77,8.88,-1.11,1.11e-11,1.19e-09,"chr5_181233857_181236199"
"chr11",115408990,115410279,1290,"*",5.93,6.7,4.21,2.49,1.11e-11,1.19e-09,"chr11_115408990_115410279"
"chr16",88769498,88771430,1933,"*",8.6,8.04,9,-0.96,1.12e-11,1.19e-09,"chr16_88769498_88771430"
"chr6",18599978,18600848,871,"*",5.31,2.84,6.18,-3.34,1.12e-11,1.2e-09,"chr6_18599978_18600848"
"chr9",7223789,7224307,519,"*",5.27,2.84,6.13,-3.29,1.13e-11,1.2e-09,"chr9_7223789_7224307"
"chr6",167669639,167670672,1034,"*",5.12,2.36,6.01,-3.66,1.13e-11,1.21e-09,"chr6_167669639_167670672"
"chr10",32252879,32254122,1244,"*",6.01,4.32,6.76,-2.44,1.15e-11,1.23e-09,"chr10_32252879_32254122"
"chr14",98919284,98920036,753,"*",5.24,2.74,6.1,-3.37,1.16e-11,1.24e-09,"chr14_98919284_98920036"
"chr3",134640991,134643031,2041,"*",7.04,6.05,7.62,-1.57,1.17e-11,1.25e-09,"chr3_134640991_134643031"
"chr7",69398985,69399789,805,"*",7.02,6.03,7.6,-1.57,1.19e-11,1.26e-09,"chr7_69398985_69399789"
"chr12",104578214,104579366,1153,"*",5.41,3.24,6.24,-3,1.19e-11,1.26e-09,"chr12_104578214_104579366"
"chr2",45116909,45118194,1286,"*",5.04,1.93,5.95,-4.02,1.2e-11,1.27e-09,"chr2_45116909_45118194"
"chr18",48848030,48849328,1299,"*",6.36,4.93,7.06,-2.13,1.21e-11,1.29e-09,"chr18_48848030_48849328"
"chr2",103139518,103140417,900,"*",5.96,4.36,6.7,-2.34,1.23e-11,1.3e-09,"chr2_103139518_103140417"
"chr7",137753578,137754915,1338,"*",6.7,5.58,7.32,-1.74,1.25e-11,1.32e-09,"chr7_137753578_137754915"
"chr1",22154247,22155162,916,"*",5.25,-0.02,6.23,-6.24,1.25e-11,1.32e-09,"chr1_22154247_22155162"
"chr18",59454842,59455644,803,"*",5.74,3.93,6.52,-2.59,1.27e-11,1.34e-09,"chr18_59454842_59455644"
"chr8",56544144,56544800,657,"*",6.7,5.56,7.32,-1.76,1.27e-11,1.34e-09,"chr8_56544144_56544800"
"chr13",28429283,28430467,1185,"*",7.3,7.86,6.37,1.49,1.27e-11,1.34e-09,"chr13_28429283_28430467"
"chr12",4024811,4026248,1438,"*",8.81,8.28,9.19,-0.91,1.27e-11,1.34e-09,"chr12_4024811_4026248"
"chr20",49890754,49891673,920,"*",6.92,5.84,7.53,-1.69,1.27e-11,1.34e-09,"chr20_49890754_49891673"
"chr2",148534170,148535206,1037,"*",5.46,3.33,6.28,-2.95,1.27e-11,1.34e-09,"chr2_148534170_148535206"
