"seqnames","start","end","width","strand","Conc","Conc_group1","Conc_group2","Fold","p.value","FDR","PeakID"
"chr2",9086979,9087762,784,"*",5.54,0.35,6.52,-6.17,1.36e-13,4.41e-12,"chr2_9086979_9087762"
"chr3",88912312,88912817,506,"*",5.77,6.73,1.58,5.15,1.36e-13,4.41e-12,"chr3_88912312_88912817"
"chr9",76315256,76315672,417,"*",5.57,0.35,6.55,-6.2,1.36e-13,4.41e-12,"chr9_76315256_76315672"
"chr7",79781724,79782342,619,"*",5.49,2.29,6.41,-4.13,1.36e-13,4.41e-12,"chr7_79781724_79782342"
"chr1",171313764,171314296,533,"*",7.67,6.67,8.25,-1.58,1.37e-13,4.42e-12,"chr1_171313764_171314296"
"chr4",72896430,72896920,491,"*",5.42,0.89,6.39,-5.5,1.37e-13,4.43e-12,"chr4_72896430_72896920"
"chr4",87096932,87097495,564,"*",6.27,7.09,4.18,2.91,1.37e-13,4.44e-12,"chr4_87096932_87097495"
"chr5",159774415,159774878,464,"*",5.69,6.63,2.15,4.47,1.37e-13,4.44e-12,"chr5_159774415_159774878"
"chr8",54466683,54467193,511,"*",6.01,6.89,3.31,3.59,1.38e-13,4.45e-12,"chr8_54466683_54467193"
"chr14",68688954,68689489,536,"*",5.81,3.43,6.67,-3.23,1.38e-13,4.45e-12,"chr14_68688954_68689489"
"chr9",4973213,4973659,447,"*",5.54,0.6,6.51,-5.91,1.38e-13,4.45e-12,"chr9_4973213_4973659"
"chr11",35111130,35111758,629,"*",5.43,2.25,6.35,-4.1,1.38e-13,4.45e-12,"chr11_35111130_35111758"
"chr8",72352504,72353018,515,"*",5.91,6.89,0.96,5.92,1.38e-13,4.46e-12,"chr8_72352504_72353018"
"chr4",53490513,53491098,586,"*",5.41,2.12,6.33,-4.21,1.38e-13,4.46e-12,"chr4_53490513_53491098"
"chr11",34961852,34962327,476,"*",6.33,-0.52,7.33,-7.84,1.38e-13,4.48e-12,"chr11_34961852_34962327"
"chr16",50645391,50646386,996,"*",5.8,6.76,1.31,5.45,1.39e-13,4.48e-12,"chr16_50645391_50646386"
"chr2",149648581,149649093,513,"*",6.3,4.22,7.12,-2.9,1.39e-13,4.48e-12,"chr2_149648581_149649093"
"chr15",96848838,96849288,451,"*",5.59,0.48,6.57,-6.09,1.39e-13,4.5e-12,"chr15_96848838_96849288"
"chr16",75624851,75625283,433,"*",5.56,2.65,6.46,-3.81,1.39e-13,4.51e-12,"chr16_75624851_75625283"
"chr2",191635754,191636435,682,"*",5.42,2.08,6.34,-4.26,1.39e-13,4.51e-12,"chr2_191635754_191636435"
"chr11",70482677,70483458,782,"*",6.08,3.85,6.92,-3.07,1.39e-13,4.51e-12,"chr11_70482677_70483458"
"chr4",16157673,16158926,1254,"*",6.5,4.78,7.26,-2.48,1.4e-13,4.51e-12,"chr4_16157673_16158926"
"chr4",38591814,38592360,547,"*",5.56,0.6,6.54,-5.94,1.4e-13,4.52e-12,"chr4_38591814_38592360"
"chr1",53693734,53694507,774,"*",5.68,6.62,2.15,4.47,1.4e-13,4.52e-12,"chr1_53693734_53694507"
"chr17",2137338,2137885,548,"*",6.42,7.2,4.59,2.61,1.4e-13,4.53e-12,"chr17_2137338_2137885"
"chr15",67165235,67165884,650,"*",5.76,6.72,1.54,5.17,1.4e-13,4.53e-12,"chr15_67165235_67165884"
"chr13",79765376,79765806,431,"*",5.55,0.6,6.53,-5.92,1.4e-13,4.53e-12,"chr13_79765376_79765806"
"chr2",184756941,184757347,407,"*",5.56,0.35,6.54,-6.19,1.4e-13,4.54e-12,"chr2_184756941_184757347"
"chr21",26801294,26801774,481,"*",5.43,0.64,6.4,-5.76,1.41e-13,4.55e-12,"chr21_26801294_26801774"
"chr3",130111520,130112160,641,"*",8.6,7.81,9.12,-1.31,1.41e-13,4.56e-12,"chr3_130111520_130112160"
"chr4",1746012,1746700,689,"*",6.96,7.65,5.59,2.06,1.41e-13,4.56e-12,"chr4_1746012_1746700"
"chr13",97259848,97260471,624,"*",5.55,2.14,6.48,-4.34,1.41e-13,4.56e-12,"chr13_97259848_97260471"
"chr6",49772175,49772678,504,"*",5.65,2.79,6.54,-3.75,1.42e-13,4.58e-12,"chr6_49772175_49772678"
"chr2",169336701,169337372,672,"*",5.35,1.32,6.31,-4.98,1.42e-13,4.59e-12,"chr2_169336701_169337372"
"chr1",156105935,156106833,899,"*",8.58,7.75,9.11,-1.35,1.42e-13,4.6e-12,"chr1_156105935_156106833"
"chr4",155552227,155552892,666,"*",5.77,6.68,2.79,3.89,1.43e-13,4.6e-12,"chr4_155552227_155552892"
"chr2",46290150,46290618,469,"*",5.43,1.28,6.39,-5.11,1.43e-13,4.63e-12,"chr2_46290150_46290618"
"chr3",49443920,49444457,538,"*",5.7,2.94,6.59,-3.65,1.44e-13,4.64e-12,"chr3_49443920_49444457"
"chr2",120442557,120443413,857,"*",6.83,7.57,5.22,2.35,1.44e-13,4.64e-12,"chr2_120442557_120443413"
"chr11",6234638,6235144,507,"*",9.58,9.04,9.98,-0.94,1.44e-13,4.64e-12,"chr11_6234638_6235144"
"chr8",134020419,134021163,745,"*",5.76,-0.02,6.75,-6.77,1.44e-13,4.64e-12,"chr8_134020419_134021163"
"chr4",170465099,170465972,874,"*",5.79,6.69,2.89,3.81,1.44e-13,4.64e-12,"chr4_170465099_170465972"
"chr1",51785024,51785635,612,"*",6.53,4.71,7.31,-2.6,1.44e-13,4.65e-12,"chr1_51785024_51785635"
"chr8",61823302,61823929,628,"*",5.76,6.72,1.54,5.18,1.44e-13,4.66e-12,"chr8_61823302_61823929"
"chr18",59273198,59273843,646,"*",6.15,6.99,3.93,3.06,1.45e-13,4.66e-12,"chr18_59273198_59273843"
"chr4",2395146,2395573,428,"*",5.48,2.08,6.41,-4.33,1.45e-13,4.67e-12,"chr4_2395146_2395573"
"chr6",15021898,15022599,702,"*",5.96,6.83,3.43,3.4,1.46e-13,4.72e-12,"chr6_15021898_15022599"
"chrX",9790884,9791552,669,"*",5.38,0.98,6.34,-5.37,1.47e-13,4.73e-12,"chrX_9790884_9791552"
"chr3",129344104,129344998,895,"*",6.78,7.5,5.26,2.24,1.47e-13,4.74e-12,"chr3_129344104_129344998"
"chr5",132822982,132823596,615,"*",7.17,7.83,5.93,1.9,1.47e-13,4.75e-12,"chr5_132822982_132823596"
"chr2",231410476,231411085,610,"*",5.74,6.65,2.68,3.97,1.47e-13,4.75e-12,"chr2_231410476_231411085"
"chr1",247376399,247377268,870,"*",5.78,6.71,2.56,4.14,1.48e-13,4.75e-12,"chr1_247376399_247377268"
"chr8",101760184,101761312,1129,"*",7.47,6.35,8.09,-1.73,1.48e-13,4.76e-12,"chr8_101760184_101761312"
"chr15",52139678,52140437,760,"*",5.77,6.67,2.78,3.9,1.48e-13,4.77e-12,"chr15_52139678_52140437"
"chr21",15242236,15242905,670,"*",6.37,7.17,4.43,2.74,1.48e-13,4.77e-12,"chr21_15242236_15242905"
"chr16",11129122,11129776,655,"*",5.4,1.93,6.33,-4.4,1.48e-13,4.77e-12,"chr16_11129122_11129776"
"chr5",9380015,9380551,537,"*",5.56,0.35,6.54,-6.19,1.48e-13,4.77e-12,"chr5_9380015_9380551"
"chr19",9792062,9792687,626,"*",7.45,6.3,8.09,-1.79,1.49e-13,4.8e-12,"chr19_9792062_9792687"
"chr11",86571474,86571955,482,"*",6.21,7.04,4.1,2.94,1.49e-13,4.8e-12,"chr11_86571474_86571955"
"chr10",3047026,3047502,477,"*",5.65,2.71,6.55,-3.84,1.49e-13,4.8e-12,"chr10_3047026_3047502"
"chr1",201353316,201353904,589,"*",6.2,4.11,7.01,-2.9,1.5e-13,4.81e-12,"chr1_201353316_201353904"
"chr7",106425081,106425495,415,"*",5.53,2.24,6.45,-4.21,1.5e-13,4.82e-12,"chr7_106425081_106425495"
"chr2",177242289,177243056,768,"*",5.38,1.82,6.32,-4.5,1.5e-13,4.83e-12,"chr2_177242289_177243056"
"chr6",13422335,13423133,799,"*",5.75,6.66,2.67,3.98,1.51e-13,4.84e-12,"chr6_13422335_13423133"
"chr11",70298211,70298777,567,"*",5.45,2.16,6.37,-4.21,1.51e-13,4.84e-12,"chr11_70298211_70298777"
"chr10",20897242,20897748,507,"*",5.43,1.7,6.38,-4.68,1.51e-13,4.86e-12,"chr10_20897242_20897748"
"chr5",151020282,151021024,743,"*",6.45,7.24,4.56,2.68,1.51e-13,4.86e-12,"chr5_151020282_151021024"
"chr11",78940486,78941424,939,"*",6.04,6.9,3.61,3.29,1.51e-13,4.87e-12,"chr11_78940486_78941424"
"chr1",112263302,112263894,593,"*",5.4,1.62,6.35,-4.72,1.52e-13,4.87e-12,"chr1_112263302_112263894"
"chr3",2654536,2655300,765,"*",5.66,2.88,6.55,-3.68,1.52e-13,4.87e-12,"chr3_2654536_2655300"
"chr1",25182447,25182979,533,"*",5.38,1.54,6.33,-4.79,1.52e-13,4.88e-12,"chr1_25182447_25182979"
"chr13",34156502,34157441,940,"*",6.7,5.14,7.43,-2.29,1.52e-13,4.88e-12,"chr13_34156502_34157441"
"chr3",185732418,185733027,610,"*",5.63,2.9,6.52,-3.62,1.52e-13,4.89e-12,"chr3_185732418_185733027"
"chr1",220943632,220944196,565,"*",5.44,0.64,6.41,-5.77,1.53e-13,4.92e-12,"chr1_220943632_220944196"
"chr3",77919319,77919847,529,"*",5.76,-0.02,6.74,-6.77,1.53e-13,4.92e-12,"chr3_77919319_77919847"
"chr3",129121398,129122218,821,"*",9.18,8.53,9.63,-1.1,1.54e-13,4.93e-12,"chr3_129121398_129122218"
"chr3",134149272,134149715,444,"*",5.34,1.35,6.3,-4.95,1.55e-13,4.97e-12,"chr3_134149272_134149715"
"chr2",44937042,44938050,1009,"*",6.12,6.95,3.93,3.02,1.55e-13,4.97e-12,"chr2_44937042_44938050"
"chr2",97698673,97699104,432,"*",5.48,2.42,6.4,-3.98,1.55e-13,4.97e-12,"chr2_97698673_97699104"
"chr5",80561941,80562564,624,"*",5.7,6.63,2.43,4.2,1.55e-13,4.98e-12,"chr5_80561941_80562564"
"chr12",46148366,46148987,622,"*",5.36,1.07,6.32,-5.26,1.56e-13,5.01e-12,"chr12_46148366_46148987"
"chr5",112584816,112585346,531,"*",5.38,1.09,6.34,-5.24,1.57e-13,5.02e-12,"chr5_112584816_112585346"
"chr21",26814385,26814800,416,"*",5.36,1.09,6.32,-5.23,1.57e-13,5.04e-12,"chr21_26814385_26814800"
"chr3",106262048,106262491,444,"*",5.78,0.15,6.77,-6.62,1.57e-13,5.04e-12,"chr3_106262048_106262491"
"chr11",10795366,10796240,875,"*",5.74,6.66,2.56,4.11,1.58e-13,5.06e-12,"chr11_10795366_10796240"
"chr6",72865223,72865959,737,"*",5.56,0.6,6.54,-5.94,1.58e-13,5.06e-12,"chr6_72865223_72865959"
"chr2",46229314,46230162,849,"*",5.93,6.79,3.43,3.36,1.59e-13,5.08e-12,"chr2_46229314_46230162"
"chr8",2623338,2623802,465,"*",6.57,7.33,4.85,2.47,1.59e-13,5.09e-12,"chr8_2623338_2623802"
"chr12",120925757,120926241,485,"*",5.73,6.69,1.54,5.15,1.59e-13,5.1e-12,"chr12_120925757_120926241"
"chr10",98567415,98567970,556,"*",5.34,1.35,6.3,-4.95,1.59e-13,5.1e-12,"chr10_98567415_98567970"
"chr17",39177281,39177749,469,"*",6.3,7.11,4.29,2.82,1.59e-13,5.11e-12,"chr17_39177281_39177749"
"chr9",108543264,108543734,471,"*",5.7,6.65,1.77,4.88,1.6e-13,5.12e-12,"chr9_108543264_108543734"
"chr12",29534973,29535382,410,"*",6.01,3.79,6.85,-3.05,1.6e-13,5.13e-12,"chr12_29534973_29535382"
"chr3",136277521,136278121,601,"*",5.77,6.67,2.88,3.79,1.61e-13,5.14e-12,"chr3_136277521_136278121"
"chr8",129477355,129477900,546,"*",5.37,0.98,6.34,-5.36,1.61e-13,5.14e-12,"chr8_129477355_129477900"
"chr22",26894931,26895427,497,"*",5.36,1.25,6.32,-5.07,1.61e-13,5.14e-12,"chr22_26894931_26895427"
"chr1",25212928,25213346,419,"*",5.52,0.6,6.5,-5.9,1.62e-13,5.18e-12,"chr1_25212928_25213346"
"chr16",29837864,29838307,444,"*",5.47,0.64,6.45,-5.8,1.63e-13,5.21e-12,"chr16_29837864_29838307"
"chr8",17413187,17413723,537,"*",7.2,7.87,5.94,1.92,1.63e-13,5.21e-12,"chr8_17413187_17413723"
"chr6",151807520,151808896,1377,"*",6.59,7.36,4.83,2.54,1.63e-13,5.21e-12,"chr6_151807520_151808896"
"chr5",125376112,125376547,436,"*",5.35,1.25,6.3,-5.05,1.63e-13,5.23e-12,"chr5_125376112_125376547"
"chr1",112325366,112326039,674,"*",5.93,6.8,3.43,3.37,1.64e-13,5.23e-12,"chr1_112325366_112326039"
"chr2",122660830,122661526,697,"*",6.29,7.11,4.27,2.84,1.64e-13,5.23e-12,"chr2_122660830_122661526"
"chr8",19414114,19414565,452,"*",5.43,0.85,6.4,-5.55,1.64e-13,5.25e-12,"chr8_19414114_19414565"
"chr5",124662136,124662603,468,"*",5.93,6.8,3.44,3.36,1.64e-13,5.25e-12,"chr5_124662136_124662603"
"chr22",39464949,39465428,480,"*",5.77,3.23,6.64,-3.42,1.65e-13,5.26e-12,"chr22_39464949_39465428"
"chr13",48876262,48877025,764,"*",5.93,6.91,0.96,5.95,1.65e-13,5.26e-12,"chr13_48876262_48877025"
"chr3",13623061,13623572,512,"*",5.43,1.56,6.38,-4.81,1.65e-13,5.28e-12,"chr3_13623061_13623572"
"chr22",23537953,23538454,502,"*",6.85,5.36,7.57,-2.21,1.65e-13,5.28e-12,"chr22_23537953_23538454"
"chr12",103859004,103859563,560,"*",5.59,2.69,6.49,-3.8,1.66e-13,5.3e-12,"chr12_103859004_103859563"
"chr2",184646146,184646712,567,"*",5.4,1.6,6.35,-4.74,1.66e-13,5.3e-12,"chr2_184646146_184646712"
"chr6",30935013,30935430,418,"*",5.35,1.25,6.31,-5.06,1.66e-13,5.31e-12,"chr6_30935013_30935430"
"chr1",55694297,55694832,536,"*",6.33,-0.52,7.32,-7.84,1.66e-13,5.31e-12,"chr1_55694297_55694832"
"chr11",130612061,130612634,574,"*",5.62,2.82,6.51,-3.69,1.67e-13,5.34e-12,"chr11_130612061_130612634"
"chr5",17394770,17395429,660,"*",6.31,-0.52,7.3,-7.82,1.67e-13,5.34e-12,"chr5_17394770_17395429"
"chr1",202589194,202589735,542,"*",6.42,4.55,7.2,-2.66,1.68e-13,5.36e-12,"chr1_202589194_202589735"
"chr4",111618828,111619348,521,"*",5.55,0.35,6.53,-6.19,1.69e-13,5.39e-12,"chr4_111618828_111619348"
"chr5",144448375,144448827,453,"*",6.3,-0.52,7.3,-7.81,1.69e-13,5.39e-12,"chr5_144448375_144448827"
"chr10",7412169,7413006,838,"*",5.76,6.67,2.79,3.88,1.69e-13,5.39e-12,"chr10_7412169_7413006"
"chr1",90834659,90836608,1950,"*",6.09,6.93,3.88,3.05,1.69e-13,5.4e-12,"chr1_90834659_90836608"
"chr8",47513494,47513915,422,"*",5.54,2.66,6.44,-3.78,1.69e-13,5.4e-12,"chr8_47513494_47513915"
"chr2",199611414,199611908,495,"*",5.44,0.64,6.41,-5.77,1.7e-13,5.41e-12,"chr2_199611414_199611908"
"chr19",18437171,18439007,1837,"*",9.23,8.64,9.65,-1,1.7e-13,5.41e-12,"chr19_18437171_18439007"
"chr5",61322765,61323416,652,"*",5.37,1.8,6.31,-4.51,1.7e-13,5.42e-12,"chr5_61322765_61323416"
"chr1",204802271,204802850,580,"*",5.48,1.72,6.42,-4.71,1.7e-13,5.42e-12,"chr1_204802271_204802850"
"chr5",38622762,38623170,409,"*",5.37,0.89,6.34,-5.45,1.7e-13,5.42e-12,"chr5_38622762_38623170"
"chr5",82293902,82294689,788,"*",5.7,6.62,2.44,4.18,1.7e-13,5.43e-12,"chr5_82293902_82294689"
"chr11",96337608,96338503,896,"*",5.35,1.54,6.3,-4.76,1.7e-13,5.43e-12,"chr11_96337608_96338503"
"chr4",139159404,139160021,618,"*",6.14,7.13,0.55,6.58,1.71e-13,5.44e-12,"chr4_139159404_139160021"
"chr11",27626762,27627450,689,"*",5.72,6.63,2.56,4.07,1.71e-13,5.45e-12,"chr11_27626762_27627450"
"chr13",30125589,30126031,443,"*",5.38,1.48,6.33,-4.85,1.72e-13,5.46e-12,"chr13_30125589_30126031"
"chr5",68894673,68895161,489,"*",5.48,2.48,6.38,-3.9,1.72e-13,5.48e-12,"chr5_68894673_68895161"
"chr7",47371830,47372371,542,"*",5.86,6.74,3.23,3.52,1.73e-13,5.5e-12,"chr7_47371830_47372371"
"chr5",119752982,119754029,1048,"*",5.77,6.67,2.88,3.79,1.73e-13,5.5e-12,"chr5_119752982_119754029"
"chr6",154412111,154412571,461,"*",6.3,-0.52,7.29,-7.81,1.73e-13,5.51e-12,"chr6_154412111_154412571"
"chr16",47320665,47321088,424,"*",5.74,-0.02,6.73,-6.75,1.73e-13,5.51e-12,"chr16_47320665_47321088"
"chr1",151621282,151621716,435,"*",5.38,1.25,6.34,-5.09,1.73e-13,5.52e-12,"chr1_151621282_151621716"
"chr1",110440895,110441301,407,"*",5.56,2.74,6.45,-3.71,1.74e-13,5.54e-12,"chr1_110440895_110441301"
"chr17",61252021,61252587,567,"*",5.41,0.85,6.38,-5.52,1.75e-13,5.56e-12,"chr17_61252021_61252587"
"chr15",72967663,72968179,517,"*",5.93,6.8,3.43,3.37,1.75e-13,5.57e-12,"chr15_72967663_72968179"
"chr21",36096968,36097696,729,"*",5.79,6.69,2.98,3.71,1.75e-13,5.57e-12,"chr21_36096968_36097696"
"chr10",105585648,105586358,711,"*",5.34,1.35,6.29,-4.94,1.75e-13,5.58e-12,"chr10_105585648_105586358"
"chr6",34143858,34144587,730,"*",6.1,6.95,3.78,3.17,1.76e-13,5.58e-12,"chr6_34143858_34144587"
"chr3",67094813,67095419,607,"*",5.75,-0.02,6.74,-6.76,1.76e-13,5.58e-12,"chr3_67094813_67095419"
"chr12",47779231,47779781,551,"*",7.27,7.96,5.94,2.02,1.76e-13,5.59e-12,"chr12_47779231_47779781"
"chr12",121918262,121918795,534,"*",6.2,7.05,3.84,3.21,1.76e-13,5.59e-12,"chr12_121918262_121918795"
"chr5",171462242,171462820,579,"*",5.68,6.62,1.97,4.65,1.76e-13,5.6e-12,"chr5_171462242_171462820"
"chr4",40306271,40306715,445,"*",5.43,0.95,6.4,-5.45,1.76e-13,5.6e-12,"chr4_40306271_40306715"
"chr11",113553263,113554017,755,"*",6.24,4.38,7.03,-2.65,1.77e-13,5.63e-12,"chr11_113553263_113554017"
"chr8",67785831,67786319,489,"*",5.69,6.64,1.79,4.85,1.77e-13,5.63e-12,"chr8_67785831_67786319"
"chr17",6495807,6496395,589,"*",6.14,6.97,3.98,2.99,1.77e-13,5.63e-12,"chr17_6495807_6496395"
"chr4",18882387,18882904,518,"*",5.51,2.46,6.42,-3.96,1.77e-13,5.63e-12,"chr4_18882387_18882904"
"chr18",42038960,42039473,514,"*",6.29,-0.52,7.28,-7.8,1.78e-13,5.64e-12,"chr18_42038960_42039473"
"chr12",112616821,112617362,542,"*",5.89,6.87,0.96,5.91,1.78e-13,5.64e-12,"chr12_112616821_112617362"
"chr12",31989852,31990522,671,"*",5.35,1.09,6.32,-5.22,1.78e-13,5.65e-12,"chr12_31989852_31990522"
"chr18",44945935,44946572,638,"*",5.72,6.68,1.58,5.1,1.78e-13,5.65e-12,"chr18_44945935_44946572"
"chr3",51801981,51802473,493,"*",5.7,6.64,2.14,4.5,1.79e-13,5.67e-12,"chr3_51801981_51802473"
"chr1",37438654,37439146,493,"*",5.73,6.65,2.45,4.2,1.79e-13,5.68e-12,"chr1_37438654_37439146"
"chr1",39894761,39895250,490,"*",5.39,1.15,6.35,-5.2,1.79e-13,5.69e-12,"chr1_39894761_39895250"
"chr4",113645716,113646605,890,"*",7,7.7,5.6,2.1,1.79e-13,5.69e-12,"chr4_113645716_113646605"
"chr5",71880542,71881103,562,"*",5.49,2.3,6.41,-4.11,1.8e-13,5.7e-12,"chr5_71880542_71881103"
"chr19",55092130,55092833,704,"*",6.23,7.04,4.22,2.82,1.8e-13,5.7e-12,"chr19_55092130_55092833"
"chr3",32420183,32420838,656,"*",5.86,6.75,3.15,3.6,1.8e-13,5.71e-12,"chr3_32420183_32420838"
"chr3",170697782,170698368,587,"*",6.5,7.26,4.76,2.51,1.8e-13,5.71e-12,"chr3_170697782_170698368"
"chr5",64292555,64293102,548,"*",5.72,3.13,6.59,-3.46,1.8e-13,5.71e-12,"chr5_64292555_64293102"
"chr5",76953441,76954064,624,"*",5.84,6.74,2.96,3.78,1.81e-13,5.72e-12,"chr5_76953441_76954064"
"chr18",36265049,36265501,453,"*",6.29,-0.52,7.28,-7.8,1.81e-13,5.73e-12,"chr18_36265049_36265501"
"chr10",72764000,72764589,590,"*",6.29,-0.52,7.28,-7.8,1.81e-13,5.73e-12,"chr10_72764000_72764589"
"chr1",62962694,62963575,882,"*",6.07,6.91,3.83,3.08,1.83e-13,5.81e-12,"chr1_62962694_62963575"
"chr14",78985482,78986217,736,"*",6.16,7.14,0.55,6.59,1.83e-13,5.81e-12,"chr14_78985482_78986217"
"chr7",22577316,22577725,410,"*",6.3,-0.52,7.3,-7.82,1.84e-13,5.83e-12,"chr7_22577316_22577725"
"chr7",98119202,98119755,554,"*",5.53,2.42,6.45,-4.03,1.84e-13,5.83e-12,"chr7_98119202_98119755"
"chr14",31927318,31927877,560,"*",6.24,4.15,7.06,-2.91,1.84e-13,5.83e-12,"chr14_31927318_31927877"
"chr8",132143035,132143631,597,"*",5.4,1.18,6.36,-5.19,1.84e-13,5.83e-12,"chr8_132143035_132143631"
"chr7",18792829,18793850,1022,"*",6.12,3.93,6.95,-3.02,1.84e-13,5.83e-12,"chr7_18792829_18793850"
"chr17",77253544,77254049,506,"*",5.84,3.36,6.71,-3.35,1.84e-13,5.83e-12,"chr17_77253544_77254049"
"chr12",104361177,104361669,493,"*",5.71,3.15,6.58,-3.44,1.85e-13,5.85e-12,"chr12_104361177_104361669"
"chr8",58700333,58700788,456,"*",5.72,6.66,1.97,4.69,1.86e-13,5.88e-12,"chr8_58700333_58700788"
"chr8",13139241,13139699,459,"*",5.36,1.15,6.32,-5.18,1.86e-13,5.89e-12,"chr8_13139241_13139699"
"chr2",241157045,241157646,602,"*",5.73,6.67,1.99,4.68,1.86e-13,5.9e-12,"chr2_241157045_241157646"
"chr15",59941017,59942063,1047,"*",5.68,6.61,2.15,4.46,1.86e-13,5.9e-12,"chr15_59941017_59942063"
"chr18",25963197,25963611,415,"*",5.73,0.15,6.72,-6.57,1.87e-13,5.92e-12,"chr18_25963197_25963611"
"chr8",58331923,58332853,931,"*",5.79,3.42,6.65,-3.23,1.87e-13,5.92e-12,"chr8_58331923_58332853"
"chr17",47869928,47870552,625,"*",6.09,6.92,3.88,3.04,1.87e-13,5.92e-12,"chr17_47869928_47870552"
"chr2",153940393,153941136,744,"*",5.78,0.15,6.76,-6.61,1.87e-13,5.92e-12,"chr2_153940393_153941136"
"chr8",134832009,134832724,716,"*",8.63,7.86,9.13,-1.27,1.88e-13,5.95e-12,"chr8_134832009_134832724"
"chr17",43172062,43172462,401,"*",5.34,1.25,6.3,-5.05,1.89e-13,5.96e-12,"chr17_43172062_43172462"
"chr6",10385676,10386405,730,"*",5.7,6.62,2.56,4.06,1.89e-13,5.96e-12,"chr6_10385676_10386405"
"chr11",67002324,67002967,644,"*",5.81,6.7,3.06,3.63,1.89e-13,5.96e-12,"chr11_67002324_67002967"
"chr12",1633407,1633884,478,"*",5.84,6.73,3.14,3.59,1.89e-13,5.97e-12,"chr12_1633407_1633884"
"chr13",95403896,95404556,661,"*",6.87,7.58,5.43,2.14,1.89e-13,5.97e-12,"chr13_95403896_95404556"
"chr12",121872567,121873208,642,"*",7.33,3.93,8.26,-4.33,1.89e-13,5.97e-12,"chr12_121872567_121873208"
"chr10",99357981,99358988,1008,"*",5.7,6.65,1.56,5.09,1.9e-13,6e-12,"chr10_99357981_99358988"
"chr13",54267731,54268629,899,"*",6.14,7.13,0.57,6.56,1.9e-13,6.01e-12,"chr13_54267731_54268629"
"chr17",72476379,72476938,560,"*",5.71,6.64,2.42,4.21,1.9e-13,6.01e-12,"chr17_72476379_72476938"
"chr2",13822340,13822774,435,"*",5.74,6.7,1.54,5.16,1.91e-13,6.01e-12,"chr2_13822340_13822774"
"chr14",71932221,71932994,774,"*",6.4,7.19,4.49,2.7,1.91e-13,6.02e-12,"chr14_71932221_71932994"
"chr14",34368460,34369177,718,"*",5.52,2.56,6.42,-3.86,1.91e-13,6.04e-12,"chr14_34368460_34369177"
"chr20",10922760,10923396,637,"*",5.61,2.73,6.51,-3.77,1.92e-13,6.06e-12,"chr20_10922760_10923396"
"chr11",61007450,61008438,989,"*",6.83,7.54,5.39,2.15,1.92e-13,6.07e-12,"chr11_61007450_61008438"
"chr19",44284741,44285371,631,"*",5.43,0.64,6.4,-5.76,1.93e-13,6.09e-12,"chr19_44284741_44285371"
"chr2",187519732,187520224,493,"*",5.71,6.64,2.31,4.33,1.93e-13,6.1e-12,"chr2_187519732_187520224"
"chr14",101476928,101477564,637,"*",6.29,7.1,4.29,2.8,1.94e-13,6.12e-12,"chr14_101476928_101477564"
"chr7",127884637,127885051,415,"*",5.35,1.7,6.29,-4.59,1.94e-13,6.12e-12,"chr7_127884637_127885051"
"chr15",90329642,90330078,437,"*",5.38,1.87,6.31,-4.44,1.95e-13,6.14e-12,"chr15_90329642_90330078"
"chr21",27832035,27832486,452,"*",6.28,-0.52,7.28,-7.8,1.95e-13,6.15e-12,"chr21_27832035_27832486"
"chr1",213231882,213232430,549,"*",5.88,6.86,0.99,5.87,1.95e-13,6.16e-12,"chr1_213231882_213232430"
"chr17",14362182,14362607,426,"*",5.38,1.64,6.32,-4.68,1.96e-13,6.17e-12,"chr17_14362182_14362607"
"chr4",148574392,148575063,672,"*",5.47,0.75,6.45,-5.69,1.96e-13,6.18e-12,"chr4_148574392_148575063"
"chr17",7903246,7903810,565,"*",5.88,6.86,0.96,5.9,1.96e-13,6.18e-12,"chr17_7903246_7903810"
"chr13",107210798,107211516,719,"*",6.29,4.32,7.09,-2.76,1.96e-13,6.18e-12,"chr13_107210798_107211516"
"chr20",17680082,17680579,498,"*",6.38,7.17,4.53,2.64,1.97e-13,6.21e-12,"chr20_17680082_17680579"
"chr7",76291447,76292113,667,"*",8.08,7.2,8.62,-1.42,1.97e-13,6.21e-12,"chr7_76291447_76292113"
"chr1",24683626,24684091,466,"*",5.32,1.42,6.27,-4.85,1.98e-13,6.23e-12,"chr1_24683626_24684091"
"chr14",104291445,104292259,815,"*",5.75,6.72,1.29,5.43,1.99e-13,6.25e-12,"chr14_104291445_104292259"
"chr12",118774204,118774797,594,"*",5.76,6.73,1.28,5.45,1.99e-13,6.26e-12,"chr12_118774204_118774797"
"chr18",2418126,2418825,700,"*",5.46,0.89,6.43,-5.54,1.99e-13,6.26e-12,"chr18_2418126_2418825"
"chr1",227945418,227945818,401,"*",6.01,3.66,6.86,-3.2,1.99e-13,6.26e-12,"chr1_227945418_227945818"
"chr12",56011649,56012090,442,"*",5.4,1.62,6.34,-4.72,2e-13,6.28e-12,"chr12_56011649_56012090"
"chr12",42679509,42680280,772,"*",5.8,3.35,6.66,-3.31,2e-13,6.28e-12,"chr12_42679509_42680280"
"chr1",155981262,155981662,401,"*",5.43,2.02,6.36,-4.34,2e-13,6.28e-12,"chr1_155981262_155981662"
"chr11",10727498,10727980,483,"*",5.81,-0.02,6.8,-6.82,2e-13,6.29e-12,"chr11_10727498_10727980"
