spearman,distanceToTSS,gene,PeakID,Symbol
-0.6202700270027003,-158776,ENSGALG00000007948,5-21342331-21342730,LRRC4C
0.8332913291329133,-160685,ENSGALG00000007948,5-21344240-21344639,LRRC4C
0.9112271227122712,-263856,ENSGALG00000008351,12-19410928-19411327,CAV3
-0.7642604260426044,-253319,ENSGALG00000008351,12-19421465-19421864,CAV3
-0.9541194119411942,-217105,ENSGALG00000008351,12-19457679-19458078,CAV3
0.7642604260426044,-194658,ENSGALG00000008351,12-19480126-19480525,CAV3
0.19756375637563758,-188842,ENSGALG00000008351,12-19485942-19486341,CAV3
0.7642604260426044,-179179,ENSGALG00000008351,12-19495605-19496004,CAV3
0.12093609360936093,-176687,ENSGALG00000008351,12-19498097-19498496,CAV3
-0.17164116411641167,-171522,ENSGALG00000008351,12-19503262-19503661,CAV3
0.2666426642664267,-170721,ENSGALG00000008351,12-19504063-19504462,CAV3
0.6495529552955296,-164983,ENSGALG00000008351,12-19509801-19510200,CAV3
0.45172517251725175,-148765,ENSGALG00000008351,12-19526019-19526418,CAV3
0.5806300630063006,-147379,ENSGALG00000008351,12-19527405-19527804,CAV3
0.7642604260426044,-140377,ENSGALG00000008351,12-19534407-19534806,CAV3
0.5812421242124213,-129662,ENSGALG00000008351,12-19545122-19545521,CAV3
-0.6053885388538854,-122017,ENSGALG00000008351,12-19552767-19553166,CAV3
0.9426822682268227,-109758,ENSGALG00000008351,12-19565026-19565425,CAV3
-0.18972697269726974,-91512,ENSGALG00000008351,12-19583272-19583671,CAV3
-0.1386018601860186,-80164,ENSGALG00000008351,12-19594620-19595019,CAV3
0.7642604260426044,-70113,ENSGALG00000008351,12-19604671-19605070,CAV3
-0.7642604260426044,-64507,ENSGALG00000008351,12-19610277-19610676,CAV3
0.9316651665166517,-59249,ENSGALG00000008351,12-19615535-19615934,CAV3
0.88001200120012,-56764,ENSGALG00000008351,12-19618020-19618419,CAV3
0.7642604260426044,-51487,ENSGALG00000008351,12-19623297-19623696,CAV3
0.7735733573357336,-46465,ENSGALG00000008351,12-19628319-19628718,CAV3
-0.43743174317431743,-44278,ENSGALG00000008351,12-19630506-19630905,CAV3
0.7642604260426044,-33367,ENSGALG00000008351,12-19641417-19641816,CAV3
0.95983198319832,-25476,ENSGALG00000008351,12-19649308-19649707,CAV3
-0.5794059405940595,-24369,ENSGALG00000008351,12-19650415-19650814,CAV3
-0.6696909690969097,-21915,ENSGALG00000008351,12-19652869-19653268,CAV3
-0.7642604260426044,-19931,ENSGALG00000008351,12-19654853-19655252,CAV3
-0.7326852685268527,-19348,ENSGALG00000008351,12-19655436-19655835,CAV3
0.02841884188418842,-18789,ENSGALG00000008351,12-19655995-19656394,CAV3
0.08432043204320433,-16594,ENSGALG00000008351,12-19658190-19658589,CAV3
-0.6774077407740774,-15263,ENSGALG00000008351,12-19659521-19659920,CAV3
0.22936693669366937,-11912,ENSGALG00000008351,12-19662872-19663271,CAV3
-0.7642604260426044,-9856,ENSGALG00000008351,12-19664928-19665327,CAV3
-0.6530693069306931,-6353,ENSGALG00000008351,12-19668431-19668830,CAV3
0.1512991299129913,-1936,ENSGALG00000008351,12-19672848-19673247,CAV3
0.9341854185418542,0,ENSGALG00000008351,12-19677181-19677580,CAV3
0.7642604260426044,868,ENSGALG00000008351,12-19678049-19678448,CAV3
-0.7127272727272728,5437,ENSGALG00000008351,12-19682618-19683017,CAV3
0.21641764176417644,8378,ENSGALG00000008351,12-19685559-19685958,CAV3
0.717923792379238,10093,ENSGALG00000008351,12-19687274-19687673,CAV3
0.037179717971797185,11644,ENSGALG00000008351,12-19688825-19689224,CAV3
0.8543054305430543,12609,ENSGALG00000008351,12-19689790-19690189,CAV3
0.7642604260426044,16123,ENSGALG00000008351,12-19693304-19693703,CAV3
0.4721392139213922,18578,ENSGALG00000008351,12-19695759-19696158,CAV3
0.7642604260426044,46432,ENSGALG00000008351,12-19723613-19724012,CAV3
-0.6347914791479148,53972,ENSGALG00000008351,12-19731153-19731552,CAV3
-0.7642604260426044,56882,ENSGALG00000008351,12-19734063-19734462,CAV3
0.2760876087608761,58236,ENSGALG00000008351,12-19735417-19735816,CAV3
0.4144494449444945,65265,ENSGALG00000008351,12-19742446-19742845,CAV3
0.7642604260426044,71975,ENSGALG00000008351,12-19749156-19749555,CAV3
-0.07453945394539455,452353,ENSGALG00000008465,6-25902763-25903162,SORCS1
0.9873147314731473,421928,ENSGALG00000008465,6-25933188-25933587,SORCS1
-0.5214881488148815,395233,ENSGALG00000008465,6-25959883-25960282,SORCS1
0.9134953495349536,393723,ENSGALG00000008465,6-25961393-25961792,SORCS1
0.7982838283828384,390366,ENSGALG00000008465,6-25964750-25965149,SORCS1
0.9134953495349536,375519,ENSGALG00000008465,6-25979597-25979996,SORCS1
0.562988298829883,358736,ENSGALG00000008465,6-25996380-25996779,SORCS1
0.9273927392739274,338873,ENSGALG00000008465,6-26016243-26016642,SORCS1
0.9134953495349536,296597,ENSGALG00000008465,6-26058519-26058918,SORCS1
0.9134953495349536,289590,ENSGALG00000008465,6-26065526-26065925,SORCS1
-0.5457905790579058,250684,ENSGALG00000008465,6-26104432-26104831,SORCS1
-0.6208460846084608,244489,ENSGALG00000008465,6-26110627-26111026,SORCS1
0.7137353735373538,241877,ENSGALG00000008465,6-26113239-26113638,SORCS1
0.7491629162916291,241036,ENSGALG00000008465,6-26114080-26114479,SORCS1
0.5656765676567657,226196,ENSGALG00000008465,6-26128920-26129319,SORCS1
-0.37358535853585356,218294,ENSGALG00000008465,6-26136822-26137221,SORCS1
-0.9134953495349536,213412,ENSGALG00000008465,6-26141704-26142103,SORCS1
0.37964596459645966,198499,ENSGALG00000008465,6-26156617-26157016,SORCS1
0.43951995199519955,195188,ENSGALG00000008465,6-26159928-26160327,SORCS1
-0.9877347734773477,165594,ENSGALG00000008465,6-26189522-26189921,SORCS1
-0.5295409540954096,152813,ENSGALG00000008465,6-26202303-26202702,SORCS1
-0.604020402040204,89107,ENSGALG00000008465,6-26266009-26266408,SORCS1
0.5661806180618062,75084,ENSGALG00000008465,6-26280032-26280431,SORCS1
0.9578517851785179,47105,ENSGALG00000008465,6-26308011-26308410,SORCS1
-0.5891629162916292,24119,ENSGALG00000008465,6-26330997-26331396,SORCS1
-0.9134953495349536,22534,ENSGALG00000008465,6-26332582-26332981,SORCS1
0.9134953495349536,17000,ENSGALG00000008465,6-26338116-26338515,SORCS1
-0.9333773384989446,14355,ENSGALG00000008465,6-26340761-26341160,SORCS1
0.9134953495349536,11849,ENSGALG00000008465,6-26343267-26343666,SORCS1
0.9134953495349536,2269,ENSGALG00000008465,6-26352847-26353246,SORCS1
-0.10592259225922593,745,ENSGALG00000008465,6-26354371-26354770,SORCS1
0.31996399639964,0,ENSGALG00000008465,6-26355653-26356052,SORCS1
0.9134953495349536,0,ENSGALG00000008465,6-26357170-26357569,SORCS1
-0.9908070807080709,-80635,ENSGALG00000008465,6-26438148-26438547,SORCS1
-0.8968496849684969,-125837,ENSGALG00000008465,6-26483350-26483749,SORCS1
-0.9134953495349536,-150068,ENSGALG00000008465,6-26507581-26507980,SORCS1
-0.5697209720972097,-34423,ENSGALG00000008603,5-24859781-24860180,ITPKA
0.6941614161416142,-28081,ENSGALG00000008603,5-24866123-24866522,ITPKA
-0.5872907290729074,-3968,ENSGALG00000008603,5-24890236-24890635,ITPKA
0.8402040204020402,-1158,ENSGALG00000008603,5-24893046-24893445,ITPKA
-0.14024602460246025,8,ENSGALG00000008603,5-24896609-24897008,ITPKA
0.5218481848184818,21062,ENSGALG00000008603,5-24917663-24918062,ITPKA
-0.5697209720972097,30508,ENSGALG00000008603,5-24927109-24927508,ITPKA
-0.4953135313531354,49165,ENSGALG00000008603,5-24945766-24946165,ITPKA
-0.5697209720972097,56463,ENSGALG00000008603,5-24953064-24953463,ITPKA
-0.2271827182718272,64975,ENSGALG00000008603,5-24961576-24961975,ITPKA
-0.059585958595859585,66517,ENSGALG00000008603,5-24963118-24963517,ITPKA
-0.4128892889288929,70408,ENSGALG00000008603,5-24967009-24967408,ITPKA
0.3633603360336034,94044,ENSGALG00000008603,5-24990645-24991044,ITPKA
-0.5697209720972097,95411,ENSGALG00000008603,5-24992012-24992411,ITPKA
-0.3172997299729973,97193,ENSGALG00000008603,5-24993794-24994193,ITPKA
-0.0712871287128713,102058,ENSGALG00000008603,5-24998659-24999058,ITPKA
-0.7144914491449146,61397,ENSGALG00000008615,5-24890236-24890635,NA
0.6313831383138314,58587,ENSGALG00000008615,5-24893046-24893445,NA
0.6906930693069308,55024,ENSGALG00000008615,5-24896609-24897008,NA
0.905922592259226,33970,ENSGALG00000008615,5-24917663-24918062,NA
0.5598799879987999,24524,ENSGALG00000008615,5-24927109-24927508,NA
-0.6635343534353435,5867,ENSGALG00000008615,5-24945766-24946165,NA
0.5598799879987999,0,ENSGALG00000008615,5-24953064-24953463,NA
0.8847764776477648,-7546,ENSGALG00000008615,5-24961576-24961975,NA
0.953915391539154,-9088,ENSGALG00000008615,5-24963118-24963517,NA
0.7305250525052506,-12979,ENSGALG00000008615,5-24967009-24967408,NA
0.9579357935793579,-36615,ENSGALG00000008615,5-24990645-24991044,NA
0.5598799879987999,-37982,ENSGALG00000008615,5-24992012-24992411,NA
0.8202340234023403,-39764,ENSGALG00000008615,5-24993794-24994193,NA
0.9622442244224423,-44629,ENSGALG00000008615,5-24998659-24999058,NA
0.8446324632463247,-65308,ENSGALG00000008615,5-25019338-25019737,NA
0.46203420342034207,-84218,ENSGALG00000008615,5-25038248-25038647,NA
-0.43089108910891094,-85317,ENSGALG00000008615,5-25039347-25039746,NA
-1,166685,ENSGALG00000008896,7-13986943-13987342,PPP1R1C
-0.9553195319531953,137822,ENSGALG00000008896,7-14015806-14016205,PPP1R1C
0.41682568256825686,104836,ENSGALG00000008896,7-14048792-14049191,PPP1R1C
-0.059189918991899196,69923,ENSGALG00000008896,7-14083705-14084104,PPP1R1C
-0.1976717671767177,60870,ENSGALG00000008896,7-14092758-14093157,PPP1R1C
0.7946354635463547,47744,ENSGALG00000008896,7-14105884-14106283,PPP1R1C
-0.15711971197119715,37451,ENSGALG00000008896,7-14116177-14116576,PPP1R1C
0.7423102310231025,23394,ENSGALG00000008896,7-14130234-14130633,PPP1R1C
0.1329012901290129,6738,ENSGALG00000008896,7-14146890-14147289,PPP1R1C
-0.9710291029102911,0,ENSGALG00000008896,7-14154313-14154712,PPP1R1C
0.9533033303330334,-5175,ENSGALG00000008896,7-14161200-14161599,PPP1R1C
0.33760576057605757,-41011,ENSGALG00000008896,7-14197036-14197435,PPP1R1C
-1,-42669,ENSGALG00000008896,7-14198694-14199093,PPP1R1C
-0.39686768676867684,-43834,ENSGALG00000008896,7-14199859-14200258,PPP1R1C
-0.506858685868587,-58043,ENSGALG00000008896,7-14214068-14214467,PPP1R1C
-0.02085808580858086,-65578,ENSGALG00000008896,7-14221603-14222002,PPP1R1C
0.3003540354035404,-72940,ENSGALG00000008926,1-22595452-22595851,CADPS2
0.8611341134113412,-58738,ENSGALG00000008926,1-22609654-22610053,CADPS2
0.8455805580558057,-45751,ENSGALG00000008926,1-22622641-22623040,CADPS2
-0.15296729672967296,-44610,ENSGALG00000008926,1-22623782-22624181,CADPS2
0.8611341134113412,-43914,ENSGALG00000008926,1-22624478-22624877,CADPS2
0.678621157159231,-28308,ENSGALG00000008926,1-22640084-22640483,CADPS2
0.7613921392139215,-27451,ENSGALG00000008926,1-22640941-22641340,CADPS2
0.8611341134113412,-25395,ENSGALG00000008926,1-22642997-22643396,CADPS2
0.8611341134113412,-20444,ENSGALG00000008926,1-22647948-22648347,CADPS2
0.8513771377137714,-11950,ENSGALG00000008926,1-22656442-22656841,CADPS2
-0.8354275427542754,0,ENSGALG00000008926,1-22670196-22670595,CADPS2
0.997887788778878,4134,ENSGALG00000008926,1-22674923-22675322,CADPS2
-0.8611341134113412,14409,ENSGALG00000008926,1-22685198-22685597,CADPS2
0.8611341134113412,16791,ENSGALG00000008926,1-22687580-22687979,CADPS2
-0.20501650165016502,19287,ENSGALG00000008926,1-22690076-22690475,CADPS2
0.8611341134113412,26383,ENSGALG00000008926,1-22697172-22697571,CADPS2
-0.5773177317731774,42792,ENSGALG00000008926,1-22713581-22713980,CADPS2
0.8611341134113412,56642,ENSGALG00000008926,1-22727431-22727830,CADPS2
0.8611341134113412,67079,ENSGALG00000008926,1-22737868-22738267,CADPS2
0.8611341134113412,116500,ENSGALG00000008926,1-22787289-22787688,CADPS2
-0.9122592259225923,163651,ENSGALG00000008926,1-22834440-22834839,CADPS2
0.8611341134113412,179466,ENSGALG00000008926,1-22850255-22850654,CADPS2
0.3241644164416442,252406,ENSGALG00000008926,1-22923195-22923594,CADPS2
-0.6871287128712872,271695,ENSGALG00000008926,1-22942484-22942883,CADPS2
0.4030603060306031,-262160,ENSGALG00000008941,1-22713581-22713980,FEZF1
0.1290969096909691,-248310,ENSGALG00000008941,1-22727431-22727830,FEZF1
0.1290969096909691,-237873,ENSGALG00000008941,1-22737868-22738267,FEZF1
0.1290969096909691,-188452,ENSGALG00000008941,1-22787289-22787688,FEZF1
-0.17314131413141315,-141301,ENSGALG00000008941,1-22834440-22834839,FEZF1
0.1290969096909691,-125486,ENSGALG00000008941,1-22850255-22850654,FEZF1
0.9875787578757876,-52546,ENSGALG00000008941,1-22923195-22923594,FEZF1
0.20362436243624366,-33257,ENSGALG00000008941,1-22942484-22942883,FEZF1
0.8259465946594661,-19931,ENSGALG00000008941,1-22955810-22956209,FEZF1
0.1290969096909691,-17143,ENSGALG00000008941,1-22958598-22958997,FEZF1
0.1290969096909691,-12641,ENSGALG00000008941,1-22963100-22963499,FEZF1
0.1290969096909691,-1545,ENSGALG00000008941,1-22974196-22974595,FEZF1
0.7736333633363336,-801,ENSGALG00000008941,1-22974940-22975339,FEZF1
-0.7855625562556255,0,ENSGALG00000008941,1-22975888-22976287,FEZF1
0.23175517551755176,0,ENSGALG00000008941,1-22976888-22977287,FEZF1
0.1290969096909691,0,ENSGALG00000008941,1-22977452-22977851,FEZF1
-0.1290969096909691,249,ENSGALG00000008941,1-22978387-22978786,FEZF1
-0.8015001500150015,1427,ENSGALG00000008941,1-22979565-22979964,FEZF1
0.7363576357635764,3780,ENSGALG00000008941,1-22981918-22982317,FEZF1
0.1290969096909691,4271,ENSGALG00000008941,1-22982409-22982808,FEZF1
0.3623882388238824,19700,ENSGALG00000008941,1-22997838-22998237,FEZF1
0.43225922592259225,21065,ENSGALG00000008941,1-22999203-22999602,FEZF1
-0.940954095409541,30907,ENSGALG00000008941,1-23009045-23009444,FEZF1
0.1290969096909691,60232,ENSGALG00000008941,1-23038370-23038769,FEZF1
0.7670687068706872,114503,ENSGALG00000008941,1-23092641-23093040,FEZF1
0.1290969096909691,127093,ENSGALG00000008941,1-23105231-23105630,FEZF1
0.681932193219322,136415,ENSGALG00000008941,1-23114553-23114952,FEZF1
0.9227242724272428,141956,ENSGALG00000008941,1-23120094-23120493,FEZF1
1,113349,ENSGALG00000009241,4-19953166-19953565,SFRP2
0.011305130513051306,100595,ENSGALG00000009241,4-19965920-19966319,SFRP2
0.4595259525952596,98707,ENSGALG00000009241,4-19967808-19968207,SFRP2
1,65485,ENSGALG00000009241,4-20001030-20001429,SFRP2
0.02403840384038404,60219,ENSGALG00000009241,4-20006296-20006695,SFRP2
1,46892,ENSGALG00000009241,4-20019623-20020022,SFRP2
-0.7025382538253825,45808,ENSGALG00000009241,4-20020707-20021106,SFRP2
1,22028,ENSGALG00000009241,4-20044487-20044886,SFRP2
-0.6986138613861387,12286,ENSGALG00000009241,4-20054229-20054628,SFRP2
1,1978,ENSGALG00000009241,4-20064537-20064936,SFRP2
-0.7227962796279628,0,ENSGALG00000009241,4-20067234-20067633,SFRP2
-0.975001500150015,-5475,ENSGALG00000009241,4-20074387-20074786,SFRP2
0.024326432643264326,-6255,ENSGALG00000009241,4-20075167-20075566,SFRP2
1,-36488,ENSGALG00000009241,4-20105400-20105799,SFRP2
-0.6970417041704171,-75235,ENSGALG00000009241,4-20144147-20144546,SFRP2
0.051005100510051006,-81904,ENSGALG00000009241,4-20150816-20151215,SFRP2
-0.783090309030903,-106247,ENSGALG00000009241,4-20175159-20175558,SFRP2
1,-133307,ENSGALG00000009241,4-20202219-20202618,SFRP2
0.8478007800780079,-196130,ENSGALG00000010311,1-38552881-38553280,NAV3
0.04440444044404441,-173128,ENSGALG00000010311,1-38575883-38576282,NAV3
0.04440444044404441,-149252,ENSGALG00000010311,1-38599759-38600158,NAV3
0.6337953795379538,-106436,ENSGALG00000010311,1-38642575-38642974,NAV3
0.04440444044404441,-43557,ENSGALG00000010311,1-38705454-38705853,NAV3
0.8517731773177317,0,ENSGALG00000010311,1-38750264-38750663,NAV3
0.7567476747674768,8111,ENSGALG00000010311,1-38759519-38759918,NAV3
0.7296009600960096,17048,ENSGALG00000010311,1-38768456-38768855,NAV3
0.7521152115211521,18253,ENSGALG00000010311,1-38769661-38770060,NAV3
0.4638343834383438,44440,ENSGALG00000010311,1-38795848-38796247,NAV3
0.04440444044404441,107325,ENSGALG00000010311,1-38858733-38859132,NAV3
-0.10046204620462047,166264,ENSGALG00000010311,1-38917672-38918071,NAV3
0.7716411641164116,182333,ENSGALG00000010311,1-38933741-38934140,NAV3
0.04440444044404441,192003,ENSGALG00000010311,1-38943411-38943810,NAV3
-0.10889888988898891,219481,ENSGALG00000010311,1-38970889-38971288,NAV3
0.7614401440144015,285336,ENSGALG00000010311,1-39036744-39037143,NAV3
-0.46678667866786683,297950,ENSGALG00000010311,1-39049358-39049757,NAV3
0.02258625862586259,313592,ENSGALG00000010311,1-39065000-39065399,NAV3
0.8162976297629764,338304,ENSGALG00000010311,1-39089712-39090111,NAV3
0.5536873687368737,370343,ENSGALG00000010311,1-39121751-39122150,NAV3
-0.2644344434443444,371349,ENSGALG00000010311,1-39122757-39123156,NAV3
-0.822934293429343,439036,ENSGALG00000010311,1-39190444-39190843,NAV3
-1,-28667,ENSGALG00000010312,9-23101558-23101957,PLCH1
-0.878007800780078,-25272,ENSGALG00000010312,9-23104953-23105352,PLCH1
-0.1666846684668467,-12928,ENSGALG00000010312,9-23117297-23117696,PLCH1
0.43355535553555363,-7607,ENSGALG00000010312,9-23122618-23123017,PLCH1
1,-3445,ENSGALG00000010312,9-23126780-23127179,PLCH1
-1,-212,ENSGALG00000010312,9-23130013-23130412,PLCH1
0.40381638163816386,0,ENSGALG00000010312,9-23132099-23132498,PLCH1
0.742922292229223,5687,ENSGALG00000010312,9-23138309-23138708,PLCH1
0.8626702670267027,6947,ENSGALG00000010312,9-23139569-23139968,PLCH1
0.9618841884188419,35602,ENSGALG00000010312,9-23168224-23168623,PLCH1
0.9721812181218122,52259,ENSGALG00000010312,9-23184881-23185280,PLCH1
-0.9620642064206422,56233,ENSGALG00000010312,9-23188855-23189254,PLCH1
0.755943594359436,61403,ENSGALG00000010312,9-23194025-23194424,PLCH1
-1,63309,ENSGALG00000010312,9-23195931-23196330,PLCH1
-0.3632163216321633,65519,ENSGALG00000010312,9-23198141-23198540,PLCH1
1,66467,ENSGALG00000010312,9-23199089-23199488,PLCH1
-0.37180918091809184,72211,ENSGALG00000010312,9-23204833-23205232,PLCH1
0.034047404740474053,77009,ENSGALG00000010312,9-23209631-23210030,PLCH1
1,85049,ENSGALG00000010312,9-23217671-23218070,PLCH1
1,100984,ENSGALG00000010312,9-23233606-23234005,PLCH1
0.6688268826882688,108227,ENSGALG00000010312,9-23240849-23241248,PLCH1
-1,116939,ENSGALG00000010312,9-23249561-23249960,PLCH1
0.8359435943594359,118267,ENSGALG00000010312,9-23250889-23251288,PLCH1
-0.6476567656765676,119865,ENSGALG00000010312,9-23252487-23252886,PLCH1
0.8643984398439845,121051,ENSGALG00000010312,9-23253673-23254072,PLCH1
0.901926192619262,123960,ENSGALG00000010312,9-23256582-23256981,PLCH1
-0.7379177917791779,152113,ENSGALG00000010312,9-23284735-23285134,PLCH1
-1,155214,ENSGALG00000010312,9-23287836-23288235,PLCH1
0.6102730273027304,157142,ENSGALG00000010312,9-23289764-23290163,PLCH1
1,163052,ENSGALG00000010312,9-23295674-23296073,PLCH1
0.9722292229222923,176066,ENSGALG00000010312,9-23308688-23309087,PLCH1
-0.38943894389438943,-116188,ENSGALG00000010342,1-39727389-39727788,OTOGL
0.5635523552355236,-109362,ENSGALG00000010342,1-39734215-39734614,OTOGL
0.965916591659166,-96234,ENSGALG00000010342,1-39747343-39747742,OTOGL
-0.5635523552355236,-82987,ENSGALG00000010342,1-39760590-39760989,OTOGL
0.3733093309330933,-76692,ENSGALG00000010342,1-39766885-39767284,OTOGL
0.44381638163816384,-75730,ENSGALG00000010342,1-39767847-39768246,OTOGL
0.5635523552355236,-53758,ENSGALG00000010342,1-39789819-39790218,OTOGL
0.6936813681368137,-34566,ENSGALG00000010342,1-39809011-39809410,OTOGL
-0.9140714071407141,-32931,ENSGALG00000010342,1-39810646-39811045,OTOGL
0.5892469246924693,-29344,ENSGALG00000010342,1-39814233-39814632,OTOGL
0.5635523552355236,-27100,ENSGALG00000010342,1-39816477-39816876,OTOGL
-0.5896669666966697,-23567,ENSGALG00000010342,1-39820010-39820409,OTOGL
-0.3633603360336034,-10672,ENSGALG00000010342,1-39832905-39833304,OTOGL
0.7113951395139514,-4806,ENSGALG00000010342,1-39838771-39839170,OTOGL
0.9504230423042306,-619,ENSGALG00000010342,1-39842958-39843357,OTOGL
0.9762496249624962,0,ENSGALG00000010342,1-39845528-39845927,OTOGL
-0.6837443744374438,42196,ENSGALG00000010342,1-39888170-39888569,OTOGL
-0.15092709270927093,95221,ENSGALG00000010342,1-39941195-39941594,OTOGL
0.804944494449445,130720,ENSGALG00000010342,1-39976694-39977093,OTOGL
-0.19522352235223525,190539,ENSGALG00000010500,6-36027539-36027938,NKX6-2
0.9083948394839485,189846,ENSGALG00000010500,6-36028232-36028631,NKX6-2
0.9083948394839485,188011,ENSGALG00000010500,6-36030067-36030466,NKX6-2
0.9083948394839485,183326,ENSGALG00000010500,6-36034752-36035151,NKX6-2
0.9083948394839485,176630,ENSGALG00000010500,6-36041448-36041847,NKX6-2
-0.937029702970297,175377,ENSGALG00000010500,6-36042701-36043100,NKX6-2
-0.9083948394839485,174740,ENSGALG00000010500,6-36043338-36043737,NKX6-2
0.970945094509451,174258,ENSGALG00000010500,6-36043820-36044219,NKX6-2
-0.4561896189618962,169897,ENSGALG00000010500,6-36048181-36048580,NKX6-2
0.6963816381638164,165948,ENSGALG00000010500,6-36052130-36052529,NKX6-2
-0.19942394239423944,164655,ENSGALG00000010500,6-36053423-36053822,NKX6-2
-0.9083948394839485,157865,ENSGALG00000010500,6-36060213-36060612,NKX6-2
-0.022190219021902192,146606,ENSGALG00000010500,6-36071472-36071871,NKX6-2
-0.5261926192619262,145353,ENSGALG00000010500,6-36072725-36073124,NKX6-2
0.046168616861686176,143482,ENSGALG00000010500,6-36074596-36074995,NKX6-2
0.9083948394839485,142388,ENSGALG00000010500,6-36075690-36076089,NKX6-2
0.9083948394839485,136340,ENSGALG00000010500,6-36081738-36082137,NKX6-2
0.9083948394839485,115560,ENSGALG00000010500,6-36102518-36102917,NKX6-2
0.9083948394839485,113059,ENSGALG00000010500,6-36105019-36105418,NKX6-2
0.9083948394839485,82763,ENSGALG00000010500,6-36135315-36135714,NKX6-2
-0.9083948394839485,75513,ENSGALG00000010500,6-36142565-36142964,NKX6-2
-0.9083948394839485,65086,ENSGALG00000010500,6-36152992-36153391,NKX6-2
-0.413969396939694,62591,ENSGALG00000010500,6-36155487-36155886,NKX6-2
0.25642964296429643,59964,ENSGALG00000010500,6-36158114-36158513,NKX6-2
-0.4811521152115212,53102,ENSGALG00000010500,6-36164976-36165375,NKX6-2
0.6137293729372938,48658,ENSGALG00000010500,6-36169420-36169819,NKX6-2
-0.08291629162916292,43174,ENSGALG00000010500,6-36174904-36175303,NKX6-2
0.9083948394839485,20108,ENSGALG00000010500,6-36197970-36198369,NKX6-2
-0.36340834083408347,2661,ENSGALG00000010500,6-36215417-36215816,NKX6-2
-0.40333633363336335,921,ENSGALG00000010500,6-36217157-36217556,NKX6-2
-0.687980798079808,0,ENSGALG00000010500,6-36218901-36219300,NKX6-2
0.5241644164416441,0,ENSGALG00000010500,6-36219869-36220268,NKX6-2
-0.4892649264926493,-301,ENSGALG00000010500,6-36220776-36221175,NKX6-2
0.9083948394839485,-7763,ENSGALG00000010500,6-36228238-36228637,NKX6-2
-0.38777077707770774,-20650,ENSGALG00000010500,6-36241125-36241524,NKX6-2
0.5858265826582658,123602,ENSGALG00000010812,3-37403509-37403908,RYR2
0.7344854485448545,8645,ENSGALG00000010812,3-37518466-37518865,RYR2
0.7865586558655865,-3432,ENSGALG00000010812,3-37532940-37533339,RYR2
0.42429042904290426,-36463,ENSGALG00000010812,3-37565971-37566370,RYR2
0.9817581758175817,-40970,ENSGALG00000010812,3-37570478-37570877,RYR2
-0.4396759675967597,-54609,ENSGALG00000010812,3-37584117-37584516,RYR2
0.9874827482748275,-57803,ENSGALG00000010812,3-37587311-37587710,RYR2
0.17922592259225922,-88437,ENSGALG00000010812,3-37617945-37618344,RYR2
0.8017161716171618,-112655,ENSGALG00000010812,3-37642163-37642562,RYR2
0.5726252625262527,-242863,ENSGALG00000011319,4-47738684-47739083,ADGRL3
-0.5768616861686169,-214501,ENSGALG00000011319,4-47767046-47767445,ADGRL3
0.4849084908490849,-202576,ENSGALG00000011319,4-47778971-47779370,ADGRL3
0.8647944794479447,-196302,ENSGALG00000011319,4-47785245-47785644,ADGRL3
0.10034203420342035,-171477,ENSGALG00000011319,4-47810070-47810469,ADGRL3
0.8351755175517552,-133857,ENSGALG00000011319,4-47847690-47848089,ADGRL3
0.7756855685568557,-121884,ENSGALG00000011319,4-47859663-47860062,ADGRL3
0.8647944794479447,-120176,ENSGALG00000011319,4-47861371-47861770,ADGRL3
0.8647944794479447,-118671,ENSGALG00000011319,4-47862876-47863275,ADGRL3
-0.6262346234623463,-90690,ENSGALG00000011319,4-47890857-47891256,ADGRL3
-0.6981698169816981,-89239,ENSGALG00000011319,4-47892308-47892707,ADGRL3
-0.18913891389138915,-87842,ENSGALG00000011319,4-47893705-47894104,ADGRL3
-0.8647944794479447,-83881,ENSGALG00000011319,4-47897666-47898065,ADGRL3
-0.3111671167116712,-62757,ENSGALG00000011319,4-47918790-47919189,ADGRL3
0.5734533453345335,-53633,ENSGALG00000011319,4-47927914-47928313,ADGRL3
-0.6898169816981699,-52371,ENSGALG00000011319,4-47929176-47929575,ADGRL3
-0.5710171017101711,-50523,ENSGALG00000011319,4-47931024-47931423,ADGRL3
-0.6650105010501051,-39795,ENSGALG00000011319,4-47941752-47942151,ADGRL3
-0.9178877887788779,-38706,ENSGALG00000011319,4-47942841-47943240,ADGRL3
0.8647944794479447,-36443,ENSGALG00000011319,4-47945104-47945503,ADGRL3
0.8647944794479447,-34299,ENSGALG00000011319,4-47947248-47947647,ADGRL3
0.8647944794479447,-32689,ENSGALG00000011319,4-47948858-47949257,ADGRL3
-0.1813021302130213,-30696,ENSGALG00000011319,4-47950851-47951250,ADGRL3
-0.7641164116411642,-29459,ENSGALG00000011319,4-47952088-47952487,ADGRL3
0.8647944794479447,-25069,ENSGALG00000011319,4-47956478-47956877,ADGRL3
0.8647944794479447,-20192,ENSGALG00000011319,4-47961355-47961754,ADGRL3
-0.8163336333633364,-8859,ENSGALG00000011319,4-47972688-47973087,ADGRL3
-0.8647944794479447,-6790,ENSGALG00000011319,4-47974757-47975156,ADGRL3
0.965952595259526,-4762,ENSGALG00000011319,4-47976785-47977184,ADGRL3
-0.4632583258325833,0,ENSGALG00000011319,4-47982133-47982532,ADGRL3
